Grid_Number,n_Utilities
129,0.6636076369733376
130,0.1664380537745193
131,0.03252169607701535
132,0.569702259625802
133,0.23936065917733895
134,0.121088695248136
135,0.25676459559710224
136,0.3669772017714629
137,0.5853442207759606
138,0.6993943385835946
139,0.16170234686315685
140,0.4012370460425207
141,0.25765298536746256
142,0.32095506228950166
143,0.19759401190629935
144,0.42970740846365696
145,0.1058268671094971
146,0.13287832129500715
147,0.3420583843493491
148,0.4669205789884956
149,0.12848818207310342
150,0.5321522197563227
151,0.7178649657664524
152,0.30585694941180264
153,0.12034165306320518
154,0.7271418191075211
155,0.4146014588468784
156,0.33056830069712356
157,0.3308812144010609
158,0.18716633175694294
159,0.48090583264399517
160,0.2613350396017785
161,0.2739632334012562
162,0.18646215032456623
163,0.4044537477484725
164,0.1596587544619275
165,0.06510438332270961
166,0.0712206075497321
167,0.11077223863225356
168,0.09968927834245614
169,0.023752979963404152
170,0.34438157570962397
171,0.35474301926627216
172,0.17681904032368817
173,0.14891799119280877
174,0.16385113207113694
175,0.147933977411064
176,0.08127436123228586
177,0.532248642146475
178,0.07376231472364024
179,0.37386458080269086
180,0.28837318985250177
181,0.0657949643100937
182,0.39342535466395645
183,0.022601545822163
184,0.08973833945936266
185,0.09148376904246709
186,0.21657437308703306
187,0.26645818803894705
188,0.24645206825213056
189,0.06697834927355023
190,0.5057913666930445
191,0.5628526410102075
192,0.21312944611766424
193,0.08638702825903712
194,0.26999591958108926
195,0.48291801644446136
196,0.4633600134216744
197,0.03557282216250677
198,0.09371049369959905
199,0.3096965200781006
200,0.17392105398999783
201,0.19952926629118978
202,0.3254763224878878
203,0.08457630999778487
204,0.11450597882746655
205,0.28186903590648066
206,0.048313305817969866
207,0.35239574443435956
208,0.2829442766090484
209,1.4865774802509728
210,1.4399001428022733
211,1.2249767239412725
212,1.040275946477322
213,0.38351794591535976
214,0.7726002774921286
215,0.5105539020468864
216,0.29456823289306444
217,0.1433585987910023
218,0.149016813153985
219,0.14737352830057543
220,0.1206997710632638
221,0.3951320806765806
222,0.5306470430724204
223,0.15406899249820147
224,0.21916710507284204
225,0.45359933022559795
226,0.23809338873884844
227,0.4998045457419589
228,2.512970014157911
229,2.4856092260741107
230,2.3025866075130006
231,1.8814297819213552
232,1.461471090475167
233,1.7333643818355022
234,0.9823866469152209
235,0.7191527072452512
236,0.7604817134996068
237,0.9757168764944602
238,0.46885026105631616
239,0.5997970807962857
240,1.423731262264153
241,0.5521245248780451
242,0.14135966655998347
243,0.32984085384062994
244,0.21169552352102264
245,0.22071489541349462
246,0.48922264285502065
247,3.5733247516291335
248,3.5540998156676045
249,3.368921551347723
250,2.806524668139326
251,2.5441159185384663
252,2.5090694686065693
253,2.0003625182219045
254,1.8018029769933552
255,1.8131591341287812
256,1.928263535645006
257,1.5512010670955492
258,1.6074109870167173
259,1.9174742332168169
260,0.892499027040373
261,0.4063665767970233
262,0.4180174132610696
263,0.04861282534766021
264,0.15397135773002305
265,0.17662108877272664
266,4.644438293327879
267,4.629625172331066
268,4.2940051720441605
269,3.815926396464101
270,3.627253807516853
271,3.417516222524505
272,3.0635307367813844
273,2.88497115731247
274,2.8885638763265646
275,2.8725372861220246
276,2.6342573024778058
277,2.674754057456233
278,2.435870725312317
279,1.7473470549077637
280,1.4764719330838214
281,1.0841303825061708
282,0.9738145587355764
283,0.841738073866279
284,0.9065035777085315
