Grid_Number,n_Health
0,0.2029224646552276
1,0.9097372781952391
2,2.021615355676904
3,3.133543955263598
4,3.6731436693096167
5,4.211547377540618
6,3.5391288493667226
7,3.0927327109784764
8,2.313340566771762
9,1.4093172661172138
10,1.0457858556391362
11,1.6352441027891769
12,2.593692506086988
13,3.6405110461489345
14,4.236209128711652
15,3.148509426818478
16,2.086532475179344
17,1.03931483982589
18,0.39864093027396175
19,1.1890063598962506
20,2.2123726544302107
21,3.164772639927823
22,2.062841769344547
23,0.9837219160873674
24,0.3854088808933268
25,0.9963816284522261
26,1.8806180561466739
27,1.6139152486550448
28,1.7222145469308898
29,2.408357480530383
30,2.8423157548322053
31,2.3418944208017507
32,1.3935786266959544
33,0.8204788803543325
34,0.1758965553970591
35,0.7041011719883369
36,1.3257772197956494
37,2.1435983549204747
38,2.289867622144115
39,2.8922025857594162
40,3.2352714158292404
41,2.7604324696138978
42,2.158705742794921
43,2.0427667043775113
44,0.9588495682496458
45,0.16427308146834865
46,1.2678490203068684
47,2.379234955511219
48,3.490979683555567
49,4.173596485468633
50,3.063756037090086
51,1.9563120475562228
52,0.8605666396811301
53,0.25329121478291605
54,0.9812190068668856
55,2.0818951416562603
56,3.1903990916074245
57,2.4249612132927707
58,1.6101788596773121
59,1.2761670670340102
60,1.631323995382981
61,1.1468151152472406
62,0.668393705615005
63,0.928331124130445
64,1.922540187212753
65,1.8653316837786842
66,2.1493081797607747
67,1.0378822690228717
68,0.08795396166391976
69,1.0986538373686174
70,0.3338309485640288
71,1.438774881723337
72,1.1775500967930237
73,1.4266760873589348
74,2.2709133408352797
75,2.261739628379449
76,2.152338172243862
77,1.293392087059906
78,1.0890495372384632
79,1.3302998178537173
80,0.9365953492606379
81,1.5676691028723604
82,2.5516316953889637
83,3.610668155161576
84,4.336716693243088
85,3.2824799067131196
86,2.2836591934073422
87,1.4588991049492444
88,1.1906795123976592
89,1.5219146922396163
90,2.0504360117850013
91,2.473417931947871
92,2.273685194490303
93,1.180372154963964
94,0.29962447376158985
95,1.115922282133309
96,1.0022962798257644
97,0.3165893865205414
98,0.8173579481363692
99,1.277094281700664
100,0.888724695365676
101,1.4567465089395546
102,1.4564009134859244
103,1.0254466676675424
104,1.5667930420819511
105,1.106036767910706
106,1.386331758329908
107,0.3129769501208571
108,0.8642081579028273
109,1.8918835920675081
110,1.2971454765391301
111,1.5029343161278552
112,0.7768870333965484
113,0.3417889253851072
114,1.4501545499035906
115,1.909016411379634
116,2.2857075716953217
117,3.045888510183462
118,3.9753335455539025
119,4.702135678013511
120,3.7519770056234556
121,2.91846624326729
122,2.33032641952391
123,2.164544138229346
124,1.324200575296309
125,1.092903193870007
126,1.7630172825735464
127,2.3542964648814926
128,1.3290262039186727
129,0.5696564417841691
130,0.5423027331066895
131,1.2268248184777861
132,0.5989894689709152
133,0.9735366043078603
134,0.787889759751301
135,0.09933151443406403
136,1.158541968260711
137,2.2525038137329845
138,1.7775365744923386
139,1.3474372337616773
140,0.23423630457019817
141,0.9906290595541575
142,0.2722869766350848
143,1.0796779815900759
144,1.152314793900233
145,0.41029486919829794
146,0.8629652982109415
147,0.4177359232108557
148,0.7412564489028876
149,1.7179397543966957
150,2.7221734301435485
151,3.1477069719006803
152,3.7363881593364083
153,3.9272645494119924
154,4.046716290326132
155,4.3925587497890755
156,3.7059674187809772
157,3.0320615298753117
158,1.9206004660659817
159,0.8104798095895213
160,0.312907710745772
161,1.4183819271727411
162,2.5295386317291126
163,1.9463644036897827
164,1.1335629841138464
165,1.1200258964639154
166,1.9227098848606283
167,1.5288780655785565
168,1.710633198028317
169,1.2330707256408537
170,1.0028712283114811
171,1.572200193138873
172,2.2729228826242376
173,1.2177720421408733
174,0.37293260160707625
175,0.07906604628920182
176,1.0330098657715299
177,0.7183113333630842
178,1.1151089164350116
179,0.17292431013671178
180,0.7567910108303477
181,1.0719430597869954
182,1.1998686336804445
183,1.347042601202336
184,2.1592186357401997
185,2.368923120727496
186,2.763279666334254
187,3.196508684241379
188,2.949227785567904
189,3.106619297547059
190,3.6162251802964107
191,3.253798217938399
192,3.023086185176011
193,2.1226536339865496
194,1.2139821874873318
195,0.9564044012871421
196,1.681822919237542
197,2.1709775127271587
198,2.470223075355908
199,2.0389110886579314
200,2.0313492551419348
201,2.5629013694928244
202,2.4953647092022986
203,2.6106080886964818
204,1.872228249442325
205,0.9171604798899397
206,0.8062198256782798
207,1.7122090416609619
