Grid_Number,n_Connectivity
0,2.8568460871248975
1,2.148533429100881
2,1.062000573334481
3,0.335196777698032
4,1.1975625784743011
5,1.209251253414662
6,1.5286742625432477
7,2.279970934487062
8,1.4228320812943507
9,0.8202048145199344
10,0.2816085620359159
11,1.0676998264711794
12,2.161833665547616
13,2.34734526882356
14,1.8341162703178053
15,1.9334661911644577
16,1.6854049743945572
17,1.350917334185517
18,0.815878464586159
19,0.3397709996751663
20,0.7989704621475269
21,1.258931803849039
22,0.9625049871688234
23,0.08620539123908377
24,0.7604222037218445
25,1.241547698227117
26,1.256288975940205
27,1.4113877613599932
28,0.8229449041575807
29,0.9287806541615256
30,0.7299417517018593
31,1.0189392948409655
32,1.1950969351525549
33,0.8069429194593597
34,0.9577981415861638
35,0.28338999991992686
36,0.4584576956630533
37,0.5300915757767397
38,0.6534461912981936
39,0.5029418265236006
40,0.40883268077322726
41,0.7622336890044719
42,0.19291417496042296
43,0.3123798336677108
44,0.49898975267805806
45,0.8685813932263796
46,0.8982467302724886
47,0.35903649923869996
48,1.1463904397856228
49,0.3314067425144879
50,0.29614137476718383
51,0.49472923974523864
52,0.42690491981377726
53,0.8287520733452923
54,0.9290741344095289
55,1.1300372421461908
56,0.5368120925596435
57,0.5643984757434584
58,0.49916367810151524
59,0.20710259740233591
60,0.12325502205201629
61,0.8102892390440148
62,0.13126691639728455
63,0.742739174661394
64,0.3078264446054783
65,0.5923312526326735
66,0.47146702487724057
67,0.8191759141984577
68,1.8954365042359154
69,2.0198928995696988
70,0.41644022457020907
71,0.5603981372591068
72,0.48483113187589466
73,0.7519512199953602
74,0.8867520530131826
75,1.1261793907497435
76,0.7121353131289951
77,0.2842198632854045
78,0.5136403153023718
79,0.9427377692823198
80,0.3949493827106089
81,0.7207089954801512
82,1.6073947968192632
83,1.0850657445837735
84,0.6625302739423697
85,0.5529172763104355
86,0.5766263095020334
87,1.0678020046358145
88,0.09546406823551634
89,0.47718704201101503
90,0.4109154361592792
91,0.44428148444955146
92,0.5140096205737882
93,0.23828520528084318
94,0.4600494446870008
95,0.7620254542345134
96,0.7822274952845538
97,0.4560846455558578
98,0.06296082951851209
99,0.10111381795766583
100,0.11743897709608932
101,0.28993075291714016
102,1.1109417814410592
103,1.1386597956725326
104,1.0719964767961725
105,0.5077351796139049
106,0.24887568150384326
107,0.18901506946692292
108,0.5511164273453274
109,0.24221007068245867
110,0.4421695842738917
111,0.45996601756339295
112,0.652194910517738
113,0.3843282067684384
114,0.46576045150241335
115,0.6514832843328829
116,1.4271659403974775
117,1.2841524718420712
118,0.8638751223623853
119,0.30202207477327847
120,0.5667820228969737
121,0.5630236374946332
122,0.23206471852332503
123,0.38376750743518834
124,0.16847789824685364
125,0.20907352945382002
126,0.32939243269792035
127,0.3161823724661098
128,0.2332595265163245
129,0.5644059000208643
130,0.862548904840573
131,0.28044261899526457
132,1.0938382887348406
133,0.3631884241746873
134,0.8877155958606977
135,1.0281990301230872
136,0.02842894639648341
137,0.010811146360476302
138,1.1029165410623814
139,1.1900856318550044
140,0.05306434468928843
141,0.6007852532168284
142,0.18441262040498335
143,0.6406117692927528
144,0.3298582059510507
145,0.5193204396359323
146,1.233732546623654
147,0.5268216778715425
148,0.7017314630164265
149,1.0288838041165307
150,0.13050511287688088
151,0.2926873330091443
152,1.059986003473196
153,0.7354794214590752
154,0.5158996893002038
155,0.42341536444419586
156,0.5359399363560392
157,0.39498187059641077
158,0.799688518891976
159,1.2475809156960715
160,1.9799114745716744
161,0.9645676394163044
162,0.09197336876138235
163,0.648125148315766
164,0.08984103733779317
165,0.21429198306999456
166,0.4757201190772221
167,0.7427676502212415
168,0.4215574295756311
169,0.11603704657400367
170,0.2892735859683778
171,0.976289969358209
172,1.0647801361338312
173,1.946081627234838
174,1.4959257835099815
175,1.3578634490672798
176,0.47445834145731924
177,0.5895697258175577
178,0.5096003893449557
179,0.1717173832235821
180,0.6931022365477587
181,0.30545594047292657
182,0.7935300830301407
183,0.3092579958077875
184,0.34140273905818497
185,0.5056225479293098
186,0.6605446930256315
187,1.7577959960354448
188,0.7837130139459532
189,0.4693857757154554
190,0.8658980473902355
191,0.9182179020440508
192,0.37047998124807296
193,0.5418992441430297
194,0.15083122925773124
195,0.5765427313229031
