Grid_number,Grid_coordinates,Three_ways,Four_ways,Road_length,Walkability_ratio,District_name,Grid_type,Urban_percentage,Periurban_percentage,Rural_percentage,Class_label
719,"[12.75, 77.44]",1,0,2232.68,0.5388,Bangalore,Rejected,0.0,0.0,0.0,0.0
720,"[12.76, 77.44]",0,0,0.0,0.2824,Bangalore,Rejected,0.0,0.0,0.0,0.0
721,"[12.77, 77.44]",0,0,0.0,0.1493,Bangalore,Rejected,0.0,0.0,0.0,0.0
722,"[12.78, 77.44]",0,0,2064.5795,0.4988,Bangalore,Rejected,0.0,0.0,0.0,0.0
723,"[12.79, 77.44]",1,0,707.6427,0.4211,Bangalore,Rejected,0.0,0.0,0.0,0.0
724,"[12.8, 77.44]",0,0,0.0,0.1582,Bangalore,Rejected,0.0,0.0,0.220599,0.0
725,"[12.81, 77.44]",0,0,1187.0062,0.3998,Bangalore,Rural,0.0,0.0,1.0,0.0
726,"[12.82, 77.44]",1,0,2740.7324,0.4851,Bangalore,Rural,0.0,0.0,1.0,0.0
727,"[12.83, 77.44]",0,0,0.0,0.2579,Bangalore,Rural,0.0,0.0,1.0,0.0
728,"[12.84, 77.44]",1,1,1051.2778,0.4761,Bangalore,Rural,0.0,0.0,1.0,0.0
729,"[12.85, 77.44]",2,0,967.4322,0.1914,Bangalore,Rural,0.0,0.0,1.0,0.0
730,"[12.86, 77.44]",10,0,3866.8416,0.302,Bangalore,Rural,0.0,0.0,1.0,0.0
731,"[12.87, 77.44]",10,2,5933.0518,0.5465,Bangalore,Rural,0.0,0.0,1.0,0.0
732,"[12.88, 77.44]",4,0,3854.5429999999997,0.5008,Bangalore,Rural,0.0,0.0,1.0,0.0
733,"[12.89, 77.44]",9,0,1883.1125,0.2533,Bangalore,Rural,0.0,0.0,1.0,0.0
734,"[12.9, 77.44]",15,1,3517.1079999999997,0.4019,Bangalore,Rural,0.0,0.0,1.0,0.0
735,"[12.91, 77.44]",7,1,3691.4514,0.4886,Bangalore,Rural,0.0,0.0,1.0,0.0
736,"[12.92, 77.44]",65,10,11132.6717,0.5311,Bangalore,Rural,0.0,0.0,1.0,0.0
737,"[12.93, 77.44]",2,0,2264.7099,0.5578,Bangalore,Rural,0.0,0.0,1.0,0.0
738,"[12.94, 77.44]",10,3,2620.3394,0.3058,Bangalore,Rural,0.0,0.0,1.0,0.0
739,"[12.95, 77.44]",29,4,7629.3154,0.5382,Bangalore,Rural,0.0,0.0,1.0,0.0
740,"[12.96, 77.44]",0,0,1760.8842,0.44799999999999995,Bangalore,Rural,0.0,0.0,1.0,0.0
741,"[12.97, 77.44]",23,1,6415.5104,0.504,Bangalore,Rural,0.0,0.0,1.0,0.0
742,"[12.98, 77.44]",80,28,20124.6454,0.5934,Bangalore,Rural,0.0,0.0,1.0,0.0
743,"[12.99, 77.44]",184,40,25672.8422,0.5972,Bangalore,Rural,0.0,0.0,1.0,0.0
744,"[13.0, 77.44]",21,1,6009.4281,0.5338,Bangalore,Rural,0.0,0.0,1.0,0.0
745,"[13.01, 77.44]",6,5,3958.0735,0.531,Bangalore,Rural,0.0,0.0,1.0,0.0
746,"[13.02, 77.44]",14,7,5128.0534,0.6104,Bangalore,Rural,0.0,0.0,1.0,0.0
747,"[13.03, 77.44]",0,0,1448.6992,0.4948,Bangalore,Rural,0.0,0.0,1.0,0.0
748,"[13.04, 77.44]",0,0,658.2481,0.2394,Bangalore,Rural,0.0,0.0,1.0,0.0
749,"[13.05, 77.44]",0,0,1198.3258,0.41100000000000003,Bangalore,Rural,0.0,0.0,1.0,0.0
750,"[13.06, 77.44]",4,0,4103.0532,0.3888,Bangalore,Rural,0.0,0.0,1.0,0.0
751,"[13.07, 77.44]",3,0,3135.2841,0.28,Bangalore,Rural,0.0,0.0,1.0,0.0
752,"[13.08, 77.44]",1,0,1405.345,0.4833,Bangalore,Rural,0.0,0.0,1.0,0.0
753,"[13.09, 77.44]",2,0,2253.792,0.5448,Bangalore,Rural,0.0,0.0,1.0,0.0
754,"[13.1, 77.44]",9,1,3079.6171,0.4624,Bangalore,Rural,0.0,0.0,1.0,0.0
755,"[13.11, 77.44]",2,0,1586.3804,0.5986,Bangalore,Rural,0.0,0.0,1.0,0.0
756,"[13.12, 77.44]",0,0,0.0,0.1111,Bangalore,Rural,0.0,0.0,1.0,0.0
757,"[13.13, 77.44]",0,0,1169.5287,0.5838,Bangalore,Rural,0.0,0.0,1.0,0.0
758,"[13.14, 77.44]",1,0,1135.6924,0.36700000000000005,Bangalore,Rural,0.0,0.0,1.0,0.0
759,"[13.15, 77.44]",2,0,2690.9564,0.498,Bangalore,Rejected,0.0,0.0,0.323594,0.0
760,"[13.16, 77.44]",0,0,268.2366,0.2134,Bangalore,Rejected,0.0,0.0,0.0,0.0
761,"[13.17, 77.44]",1,0,2484.9717,0.5246,Bangalore,Rejected,0.0,0.0,0.0,0.0
762,"[13.18, 77.44]",2,0,2207.3865,0.5802,Bangalore,Rejected,0.0,0.0,0.0,0.0
763,"[13.19, 77.44]",0,0,1155.1106,0.4738,Bangalore,Rejected,0.0,0.0,0.0,0.0
764,"[13.2, 77.44]",0,0,1504.2338,0.4495,Bangalore,Rejected,0.0,0.0,0.0,0.0
765,"[13.21, 77.44]",0,0,563.0481,0.3468,Bangalore,Rejected,0.0,0.0,0.0,0.0
766,"[13.22, 77.44]",0,0,0.0,0.2191,Bangalore,Rejected,0.0,0.0,0.0,0.0
767,"[12.64, 77.45]",8,0,4690.326,0.5526,Bangalore,Rejected,0.0,0.0,0.0,0.0
768,"[12.65, 77.45]",7,1,3770.9217,0.5389,Bangalore,Rejected,0.0,0.0,0.0,0.0
769,"[12.66, 77.45]",4,0,3821.5743,0.3741,Bangalore,Rejected,0.0,0.0,0.0,0.0
770,"[12.67, 77.45]",5,1,4374.0177,0.5621,Bangalore,Rejected,0.0,0.0,0.0,0.0
771,"[12.68, 77.45]",7,0,3717.8894,0.4374,Bangalore,Rejected,0.0,0.0,0.0,0.0
772,"[12.69, 77.45]",14,3,7033.3128,0.4913,Bangalore,Rejected,0.0,0.0,0.0,0.0
773,"[12.7, 77.45]",10,0,4750.3103,0.5006,Bangalore,Rejected,0.0,0.0,0.0,0.0
774,"[12.71, 77.45]",5,0,4349.2801,0.4973,Bangalore,Rejected,0.0,0.0,0.0,0.0
775,"[12.72, 77.45]",3,0,3383.97,0.5127,Bangalore,Rejected,0.0,0.0,0.0,0.0
776,"[12.73, 77.45]",9,1,3892.6309,0.5217,Bangalore,Rejected,0.0,0.0,0.0,0.0
777,"[12.74, 77.45]",4,0,2308.178,0.5108,Bangalore,Rejected,0.0,0.0,0.0,0.0
778,"[12.75, 77.45]",1,0,1493.818,0.5686,Bangalore,Rejected,0.0,0.0,0.0,0.0
779,"[12.76, 77.45]",0,0,304.7299,0.4081,Bangalore,Rejected,0.0,0.0,0.0,0.0
780,"[12.77, 77.45]",0,0,0.0,0.2141,Bangalore,Rejected,0.0,0.0,0.0,0.0
781,"[12.78, 77.45]",0,0,1491.2354,0.5958,Bangalore,Rejected,0.0,0.0,0.0,0.0
782,"[12.79, 77.45]",0,0,0.0,0.2326,Bangalore,Rejected,0.0,0.0,0.0,0.0
783,"[12.8, 77.45]",0,0,0.0,0.1259,Bangalore,Rural,0.0,0.0,0.764792,0.0
784,"[12.81, 77.45]",0,0,930.8860000000001,0.3608,Bangalore,Rural,0.0,0.0,1.0,0.0
785,"[12.82, 77.45]",1,0,1331.8493,0.3823,Bangalore,Rural,0.0,0.0,1.0,0.0
786,"[12.83, 77.45]",3,0,3026.461,0.6178,Bangalore,Rural,0.0,0.0,1.0,0.0
787,"[12.84, 77.45]",1,0,1315.3187,0.4227,Bangalore,Rural,0.0,0.0,1.0,0.0
788,"[12.85, 77.45]",2,0,2586.5694,0.5652,Bangalore,Rural,0.0,0.0,1.0,0.0
789,"[12.86, 77.45]",6,0,3416.5034,0.4303,Bangalore,Rural,0.0,0.0,1.0,0.0
790,"[12.87, 77.45]",31,3,7312.6999,0.3809,Bangalore,Rural,0.0,0.0,1.0,0.0
791,"[12.88, 77.45]",8,2,4133.9863,0.4085,Bangalore,Rural,0.0,0.0,1.0,0.0
792,"[12.89, 77.45]",54,17,11942.6253,0.519,Bangalore,Rural,0.0,0.0,1.0,0.0
793,"[12.9, 77.45]",13,3,3177.4818,0.4378,Bangalore,Rural,0.0,0.0,1.0,0.0
794,"[12.91, 77.45]",12,0,3050.0979,0.4461,Bangalore,Rural,0.0,0.0,1.0,0.0
795,"[12.92, 77.45]",0,0,312.6408,0.2875,Bangalore,Rural,0.0,0.0,1.0,0.0
796,"[12.93, 77.45]",0,0,1230.3281,0.4667,Bangalore,Rural,0.0,0.0,1.0,0.0
797,"[12.94, 77.45]",1,0,1714.7389,0.499,Bangalore,Rural,0.0,0.0,1.0,0.0
798,"[12.95, 77.45]",55,9,9630.6996,0.525,Bangalore,Rural,0.0,0.0,1.0,0.0
799,"[12.96, 77.45]",3,0,2824.2744,0.5222,Bangalore,Rural,0.0,0.0,1.0,0.0
800,"[12.97, 77.45]",3,0,2289.6185,0.3779,Bangalore,Rural,0.0,0.0,1.0,0.0
801,"[12.98, 77.45]",50,30,13722.8514,0.5812,Bangalore,Rural,0.0,0.0,1.0,0.0
802,"[12.99, 77.45]",108,23,17151.696,0.5527,Bangalore,Rural,0.0,0.0,1.0,0.0
803,"[13.0, 77.45]",62,10,11116.4616,0.5517,Bangalore,Rural,0.0,0.0,1.0,0.0
804,"[13.01, 77.45]",4,0,2302.36,0.3847,Bangalore,Rural,0.0,0.0,1.0,0.0
805,"[13.02, 77.45]",26,5,7888.8792,0.5402,Bangalore,Rural,0.0,0.0,1.0,0.0
806,"[13.03, 77.45]",12,2,3753.2164,0.3974,Bangalore,Rural,0.0,0.0,1.0,0.0
807,"[13.04, 77.45]",13,4,3042.547,0.3292,Bangalore,Rural,0.0,0.0,1.0,0.0
808,"[13.05, 77.45]",1,0,1002.5744,0.3616,Bangalore,Rural,0.0,0.0,1.0,0.0
809,"[13.06, 77.45]",8,0,6983.2674,0.4653,Bangalore,Rural,0.0,0.0,1.0,0.0
810,"[13.07, 77.45]",0,0,2342.0652,0.418,Bangalore,Rural,0.0,0.0,1.0,0.0
811,"[13.08, 77.45]",0,0,1418.5447,0.4976,Bangalore,Rural,0.0,0.0,1.0,0.0
812,"[13.09, 77.45]",0,0,253.3207,0.2954,Bangalore,Rural,0.0,0.0,1.0,0.0
813,"[13.1, 77.45]",0,0,1160.5065,0.4378,Bangalore,Rural,0.0,0.0,1.0,0.0
814,"[13.11, 77.45]",0,0,94.1294,0.2462,Bangalore,Rural,0.0,0.0,1.0,0.0
815,"[13.12, 77.45]",1,0,1185.0617,0.3002,Bangalore,Rural,0.0,0.0,1.0,0.0
816,"[13.13, 77.45]",2,0,2195.7881,0.5086,Bangalore,Rural,0.0,0.0,1.0,0.0
817,"[13.14, 77.45]",2,0,1913.2856,0.4547,Bangalore,Rural,0.0,0.0,1.0,0.0
818,"[13.15, 77.45]",1,0,2008.1314,0.5608,Bangalore,Rejected,0.0,0.0,0.26150500000000004,0.0
819,"[13.16, 77.45]",3,1,3186.6721,0.4926,Bangalore,Rejected,0.0,0.0,0.0,0.0
820,"[13.17, 77.45]",0,0,1307.3913,0.4851,Bangalore,Rejected,0.0,0.0,0.0,0.0
821,"[13.18, 77.45]",1,0,1614.9661,0.5842,Bangalore,Rejected,0.0,0.0,0.0,0.0
822,"[13.19, 77.45]",0,0,1224.3047,0.5787,Bangalore,Rejected,0.0,0.0,0.0,0.0
823,"[13.2, 77.45]",2,0,1808.1519,0.6029,Bangalore,Rejected,0.0,0.0,0.0,0.0
824,"[13.21, 77.45]",1,0,2418.3106,0.5829,Bangalore,Rejected,0.0,0.0,0.0,0.0
825,"[13.22, 77.45]",0,0,958.2687,0.3044,Bangalore,Rejected,0.0,0.0,0.0,0.0
826,"[12.64, 77.46]",1,0,3037.9771,0.4889,Bangalore,Rejected,0.0,0.0,0.0,0.0
827,"[12.65, 77.46]",3,0,2612.2424,0.4589,Bangalore,Rejected,0.0,0.0,0.0,0.0
828,"[12.66, 77.46]",0,0,769.4771,0.3508,Bangalore,Rejected,0.0,0.0,0.0,0.0
829,"[12.67, 77.46]",14,1,5872.0975,0.5289,Bangalore,Rejected,0.0,0.0,0.0,0.0
830,"[12.68, 77.46]",31,3,9201.546999999999,0.4925,Bangalore,Rejected,0.0,0.0,0.0,0.0
831,"[12.69, 77.46]",11,3,6524.5975,0.5269,Bangalore,Rejected,0.0,0.0,0.0,0.0
832,"[12.7, 77.46]",1,1,2361.3905,0.3167,Bangalore,Rejected,0.0,0.0,0.0,0.0
833,"[12.71, 77.46]",14,1,4982.6491,0.5671,Bangalore,Rejected,0.0,0.0,0.0,0.0
834,"[12.72, 77.46]",18,0,6766.5419,0.5601,Bangalore,Rejected,0.0,0.0,0.0,0.0
835,"[12.73, 77.46]",9,1,4334.418,0.46799999999999997,Bangalore,Rejected,0.0,0.0,0.0,0.0
836,"[12.74, 77.46]",8,0,3655.0318,0.5175,Bangalore,Rejected,0.0,0.0,0.051132,0.0
837,"[12.75, 77.46]",0,0,53.6797,0.2253,Bangalore,Rejected,0.0,0.0,0.246799,0.0
838,"[12.76, 77.46]",0,0,1307.6802,0.6067,Bangalore,Rejected,0.0,0.0,0.10591700000000001,0.0
839,"[12.77, 77.46]",0,0,0.0,0.171,Bangalore,Rejected,0.0,0.0,0.18992,0.0
840,"[12.78, 77.46]",1,0,1741.799,0.6044,Bangalore,Rejected,0.0,0.0,0.438276,0.0
841,"[12.79, 77.46]",1,0,1585.4972,0.4619,Bangalore,Rejected,0.0,0.0,0.0,0.0
842,"[12.8, 77.46]",0,0,1238.8043,0.6105,Bangalore,Rural,0.0,0.0,0.963477,0.0
843,"[12.81, 77.46]",0,0,1534.7108,0.4294,Bangalore,Rural,0.0,0.0,1.0,0.0
844,"[12.82, 77.46]",1,0,1832.8934,0.5854,Bangalore,Rural,0.0,0.0,1.0,0.0
845,"[12.83, 77.46]",0,0,0.0,0.1552,Bangalore,Rural,0.0,0.0,1.0,0.0
846,"[12.84, 77.46]",3,0,2044.6879999999999,0.5374,Bangalore,Rural,0.0,0.0,1.0,0.0
847,"[12.85, 77.46]",1,0,2109.96,0.511,Bangalore,Rural,0.0,0.0,1.0,0.0
848,"[12.86, 77.46]",0,0,628.2248,0.1901,Bangalore,Rural,0.0,0.0,1.0,0.0
849,"[12.87, 77.46]",3,0,2064.2231,0.2092,Bangalore,Rural,0.0,0.0,1.0,0.0
850,"[12.88, 77.46]",40,2,6597.4248,0.4176,Bangalore,Rural,0.0,0.0,1.0,0.0
851,"[12.89, 77.46]",7,1,4637.616,0.3505,Bangalore,Rural,0.0,0.0,1.0,0.0
852,"[12.9, 77.46]",14,2,7537.0535,0.4655,Bangalore,Rural,0.0,0.0,1.0,0.0
853,"[12.91, 77.46]",3,0,4197.1857,0.2394,Bangalore,Rural,0.0,0.0,1.0,0.0
854,"[12.92, 77.46]",2,2,4300.9267,0.3377,Bangalore,Rural,0.0,0.0,1.0,0.0
855,"[12.93, 77.46]",83,9,15917.4042,0.4048,Bangalore,Rural,0.0,0.0,1.0,0.0
856,"[12.94, 77.46]",54,7,13246.4767,0.4986,Bangalore,Rural,0.0,0.0,1.0,0.0
857,"[12.95, 77.46]",53,14,12787.8555,0.508,Bangalore,Rural,0.0,0.0,1.0,0.0
858,"[12.96, 77.46]",14,1,4918.6601,0.3619,Bangalore,Rural,0.0,0.0,1.0,0.0
859,"[12.97, 77.46]",57,5,9245.0303,0.5248,Bangalore,Rural,0.0,0.0,1.0,0.0
860,"[12.98, 77.46]",149,18,21624.5144,0.5635,Bangalore,Rural,0.0,0.0,1.0,0.0
861,"[12.99, 77.46]",129,13,15996.5699,0.5417,Bangalore,Rural,0.0,0.0,1.0,0.0
862,"[13.0, 77.46]",72,7,12161.4932,0.5105,Bangalore,Rural,0.0,0.0,1.0,0.0
863,"[13.01, 77.46]",59,2,9480.654,0.4782,Bangalore,Rural,0.0,0.0,1.0,0.0
864,"[13.02, 77.46]",28,5,6834.2441,0.5454,Bangalore,Rural,0.0,0.0,1.0,0.0
865,"[13.03, 77.46]",6,0,2786.841,0.4804,Bangalore,Rural,0.0,0.0,1.0,0.0
866,"[13.04, 77.46]",3,0,2460.0779,0.3401,Bangalore,Rural,0.0,0.0,1.0,0.0
867,"[13.05, 77.46]",6,1,5514.4403,0.3999,Bangalore,Rural,0.0,0.0,1.0,0.0
868,"[13.06, 77.46]",17,8,4834.4759,0.49200000000000005,Bangalore,Rural,0.0,0.0,1.0,0.0
869,"[13.07, 77.46]",0,0,0.0,0.2338,Bangalore,Rural,0.0,0.0,1.0,0.0
870,"[13.08, 77.46]",2,0,2530.0736,0.6078,Bangalore,Rural,0.0,0.0,1.0,0.0
871,"[13.09, 77.46]",0,0,969.1808,0.5527,Bangalore,Rural,0.0,0.0,1.0,0.0
872,"[13.1, 77.46]",1,0,1610.8293,0.5857,Bangalore,Rural,0.0,0.0,1.0,0.0
873,"[13.11, 77.46]",2,0,2426.1852,0.5009,Bangalore,Rural,0.0,0.0,1.0,0.0
874,"[13.12, 77.46]",0,0,1313.1394,0.384,Bangalore,Rural,0.0,0.0,1.0,0.0
875,"[13.13, 77.46]",0,0,294.693,0.3084,Bangalore,Rural,0.0,0.0,1.0,0.0
876,"[13.14, 77.46]",1,0,2078.6608,0.5553,Bangalore,Rural,0.0,0.0,1.0,0.0
877,"[13.15, 77.46]",1,0,1414.3789,0.4625,Bangalore,Rural,0.0,0.0,0.9846600000000001,0.0
878,"[13.16, 77.46]",2,0,2765.6409999999996,0.5216,Bangalore,Rural,0.0,0.0,0.88897,0.0
879,"[13.17, 77.46]",0,0,44.1574,0.4126,Bangalore,Rejected,0.0,0.0,0.468955,0.0
880,"[13.18, 77.46]",0,0,0.0,0.2447,Bangalore,Rejected,0.0,0.0,0.171658,0.0
881,"[13.19, 77.46]",0,0,1750.6041,0.5895,Bangalore,Rejected,0.0,0.0,0.23374699999999998,0.0
882,"[13.2, 77.46]",0,0,249.0437,0.3543,Bangalore,Rejected,0.0,0.0,0.291454,0.0
883,"[13.21, 77.46]",0,0,326.2051,0.3493,Bangalore,Rejected,0.0,0.0,0.0014609999999999998,0.0
884,"[13.22, 77.46]",1,0,2242.7263,0.5429999999999999,Bangalore,Rejected,0.0,0.0,0.0,0.0
885,"[12.64, 77.47]",10,1,4912.4925,0.5521,Bangalore,Rejected,0.0,0.0,0.0,0.0
886,"[12.65, 77.47]",4,0,2748.6436,0.5505,Bangalore,Rejected,0.0,0.0,0.0,0.0
887,"[12.66, 77.47]",0,0,2143.8016,0.4278,Bangalore,Rejected,0.0,0.0,0.0,0.0
888,"[12.67, 77.47]",14,3,6944.1439,0.5633,Bangalore,Rejected,0.0,0.0,0.0,0.0
889,"[12.68, 77.47]",50,4,12167.6383,0.5395,Bangalore,Rejected,0.0,0.0,0.0,0.0
890,"[12.69, 77.47]",7,1,5777.0028,0.5005,Bangalore,Rejected,0.0,0.0,0.0,0.0
891,"[12.7, 77.47]",4,0,2940.4335,0.4943,Bangalore,Rejected,0.0,0.0,0.0,0.0
892,"[12.71, 77.47]",6,2,3474.2192,0.4229,Bangalore,Rejected,0.0,0.0,0.0,0.0
893,"[12.72, 77.47]",2,1,2980.3206,0.3989,Bangalore,Rejected,0.0,0.0,0.0,0.0
894,"[12.73, 77.47]",10,0,4915.7544,0.446,Bangalore,Rejected,0.0,0.0,0.090577,0.0
895,"[12.74, 77.47]",10,0,4918.0755,0.5462,Bangalore,Rural,0.0,0.0,0.868517,0.0
896,"[12.75, 77.47]",1,0,2560.0143,0.4871,Bangalore,Rural,0.0,0.0,1.0,0.0
897,"[12.76, 77.47]",1,0,892.1375,0.3344,Bangalore,Rural,0.0,0.0,1.0,0.0
898,"[12.77, 77.47]",0,0,1153.388,0.5954,Bangalore,Rural,0.0,0.0,0.9978090000000001,0.0
899,"[12.78, 77.47]",0,0,244.7656,0.1917,Bangalore,Rural,0.0,0.0,0.9437549999999999,0.0
900,"[12.79, 77.47]",0,0,1124.2730000000001,0.6453,Bangalore,Rural,0.0,0.0,0.55515,0.0
901,"[12.8, 77.47]",0,0,0.0,0.0924,Bangalore,Rural,0.0,0.0,1.0,0.0
902,"[12.81, 77.47]",0,0,978.1166,0.3834,Bangalore,Rural,0.0,0.0,1.0,0.0
903,"[12.82, 77.47]",0,0,212.4559,0.2376,Bangalore,Rural,0.0,0.0,1.0,0.0
904,"[12.83, 77.47]",2,1,1104.5864,0.2891,Bangalore,Rural,0.0,0.0,1.0,0.0
905,"[12.84, 77.47]",2,0,2119.1419,0.479,Bangalore,Rural,0.0,0.0,1.0,0.0
906,"[12.85, 77.47]",0,0,2478.346,0.2165,Bangalore,Rural,0.0,0.0,1.0,0.0
907,"[12.86, 77.47]",0,0,1341.2168,0.4288,Bangalore,Rural,0.0,0.0,1.0,0.0
908,"[12.87, 77.47]",2,0,1839.3627,0.4415,Bangalore,Rural,0.0,0.0,1.0,0.0
909,"[12.88, 77.47]",12,3,4113.9883,0.4849,Bangalore,Rural,0.0,0.0,1.0,0.0
910,"[12.89, 77.47]",41,4,9996.1282,0.3382,Bangalore,Rural,0.0,0.0,1.0,0.0
911,"[12.9, 77.47]",18,3,8970.9467,0.4657,Bangalore,Rural,0.0,0.0,1.0,0.0
912,"[12.91, 77.47]",111,14,18448.9934,0.5445,Bangalore,Rural,0.0,0.0,1.0,0.0
913,"[12.92, 77.47]",109,10,17812.714,0.5421,Bangalore,Rural,0.0,0.0,1.0,0.0
914,"[12.93, 77.47]",92,17,17969.5524,0.5326,Bangalore,Rural,0.0,0.0,1.0,0.0
915,"[12.94, 77.47]",24,1,9221.7794,0.4328,Bangalore,Rural,0.0,0.0,1.0,0.0
916,"[12.95, 77.47]",122,26,24190.8268,0.5198,Bangalore,Rural,0.0,0.0,1.0,0.0
917,"[12.96, 77.47]",132,37,24355.3711,0.3993,Bangalore,Rural,0.0,0.0,1.0,0.0
918,"[12.97, 77.47]",72,11,15897.736,0.3339,Bangalore,Rural,0.0,0.0,1.0,0.0
919,"[12.98, 77.47]",140,29,25237.5574,0.5949,Bangalore,Rural,0.0,0.0,1.0,0.0
920,"[12.99, 77.47]",155,19,24950.5666,0.4453,Bangalore,Rural,0.0,0.0,1.0,0.0
921,"[13.0, 77.47]",131,21,20598.3323,0.3656,Bangalore,Rural,0.0,0.0,1.0,0.0
922,"[13.01, 77.47]",23,4,5885.1406,0.2089,Bangalore,Rural,0.0,0.0,1.0,0.0
923,"[13.02, 77.47]",15,9,7418.2722,0.3224,Bangalore,Rural,0.0,0.0,1.0,0.0
924,"[13.03, 77.47]",45,5,9197.7847,0.3441,Bangalore,Rural,0.0,0.0,1.0,0.0
925,"[13.04, 77.47]",37,5,10500.1929,0.3652,Bangalore,Rural,0.0,0.0,1.0,0.0
926,"[13.05, 77.47]",24,2,12911.7964,0.45799999999999996,Bangalore,Rural,0.0,0.0,1.0,0.0
927,"[13.06, 77.47]",16,1,4873.8746,0.4706,Bangalore,Rural,0.0,0.0,1.0,0.0
928,"[13.07, 77.47]",11,3,4020.8213,0.6002,Bangalore,Rural,0.0,0.0,1.0,0.0
929,"[13.08, 77.47]",2,3,2737.6055,0.4505,Bangalore,Rural,0.0,0.0,1.0,0.0
930,"[13.09, 77.47]",5,0,1926.9448,0.304,Bangalore,Rural,0.0,0.0,1.0,0.0
931,"[13.1, 77.47]",7,0,3690.7929,0.5582,Bangalore,Rural,0.0,0.0,1.0,0.0
932,"[13.11, 77.47]",1,0,1927.7473,0.5998,Bangalore,Rural,0.0,0.0,1.0,0.0
933,"[13.12, 77.47]",12,0,2811.0036,0.41,Bangalore,Rural,0.0,0.0,1.0,0.0
934,"[13.13, 77.47]",25,6,6282.5982,0.5793,Bangalore,Rural,0.0,0.0,1.0,0.0
935,"[13.14, 77.47]",12,2,2331.9008,0.3742,Bangalore,Rural,0.0,0.0,1.0,0.0
936,"[13.15, 77.47]",1,0,2065.1818,0.5814,Bangalore,Rural,0.0,0.0,1.0,0.0
937,"[13.16, 77.47]",0,0,0.0,0.2712,Bangalore,Rural,0.0,0.0,1.0,0.0
938,"[13.17, 77.47]",0,0,0.0,0.1118,Bangalore,Rural,0.0,0.0,1.0,0.0
939,"[13.18, 77.47]",0,0,0.0,0.349,Bangalore,Rural,0.0,0.0,1.0,0.0
940,"[13.19, 77.47]",0,0,1267.3388,0.4339,Bangalore,Rural,0.0,0.0,1.0,0.0
941,"[13.2, 77.47]",0,0,0.0,0.1067,Bangalore,Rural,0.0,0.0,1.0,0.0
942,"[13.21, 77.47]",0,0,783.2752,0.4972,Bangalore,Rejected,0.0,0.0,0.358656,0.0
943,"[13.22, 77.47]",1,0,2093.9817,0.5524,Bangalore,Rejected,0.0,0.0,0.0,0.0
944,"[12.64, 77.48]",3,0,3199.5076,0.4856,Bangalore,Rejected,0.0,0.0,0.0,0.0
945,"[12.65, 77.48]",0,0,1728.7857,0.2983,Bangalore,Rejected,0.0,0.0,0.0,0.0
946,"[12.66, 77.48]",3,0,3011.1376,0.5339,Bangalore,Rejected,0.0,0.0,0.0,0.0
947,"[12.67, 77.48]",3,0,2956.6678,0.4638,Bangalore,Rejected,0.0,0.0,0.0,0.0
948,"[12.68, 77.48]",20,0,6167.7699,0.5454,Bangalore,Rejected,0.0,0.0,0.0,0.0
949,"[12.69, 77.48]",5,0,2945.157,0.3841,Bangalore,Rejected,0.0,0.0,0.0,0.0
950,"[12.7, 77.48]",5,0,3609.8583,0.511,Bangalore,Rejected,0.0,0.0,0.0,0.0
951,"[12.71, 77.48]",9,3,5068.2374,0.5179,Bangalore,Rejected,0.0,0.0,0.0,0.0
952,"[12.72, 77.48]",13,2,5564.4731,0.5346,Bangalore,Rejected,0.0,0.0,0.0,0.0
953,"[12.73, 77.48]",8,3,4727.4464,0.4586,Bangalore,Rural,0.0,0.0,0.6955899999999999,0.0
954,"[12.74, 77.48]",17,4,6771.448,0.5336,Bangalore,Rural,0.0,0.0,1.0,0.0
955,"[12.75, 77.48]",3,0,3962.335,0.5175,Bangalore,Rural,0.0,0.0,1.0,0.0
956,"[12.76, 77.48]",4,1,3661.272,0.4948,Bangalore,Rural,0.0,0.0,1.0,0.0
957,"[12.77, 77.48]",0,0,1403.0829,0.4927,Bangalore,Rural,0.0,0.0,1.0,0.0
958,"[12.78, 77.48]",1,0,1783.0013,0.6017,Bangalore,Rural,0.0,0.0,1.0,0.0
959,"[12.79, 77.48]",2,0,1485.1196,0.5424,Bangalore,Rural,0.0,0.0,1.0,0.0
960,"[12.8, 77.48]",0,0,0.0,0.1033,Bangalore,Rural,0.0,0.0,1.0,0.0
961,"[12.81, 77.48]",1,0,1567.6581,0.5327,Bangalore,Rural,0.0,0.0,1.0,0.0
962,"[12.82, 77.48]",0,0,1966.0841,0.4768,Bangalore,Rural,0.0,0.0,1.0,0.0
963,"[12.83, 77.48]",9,8,4753.4956,0.5299,Bangalore,Rural,0.0,0.0,1.0,0.0
964,"[12.84, 77.48]",2,0,2375.9494,0.5236,Bangalore,Rural,0.0,0.0,1.0,0.0
965,"[12.85, 77.48]",0,0,1288.8249,0.415,Bangalore,Rural,0.0,0.0,1.0,0.0
966,"[12.86, 77.48]",0,0,3848.7646,0.3397,Bangalore,Rural,0.0,0.0,1.0,0.0
967,"[12.87, 77.48]",2,0,2908.3726,0.4483,Bangalore,Rural,0.0,0.0,1.0,0.0
968,"[12.88, 77.48]",40,3,9165.921,0.3291,Bangalore,Rural,0.0,0.0,1.0,0.0
969,"[12.89, 77.48]",32,2,6241.0301,0.3527,Bangalore,Rural,0.0,0.0,1.0,0.0
