Grid_number,Grid_coordinates,Three_ways,Four_ways,Road_length,Walkability_ratio,District_name,Grid_type,Urban_percentage,Periurban_percentage,Rural_percentage,Class_label
61,"[28.46, 76.64]",0,0,7.8244,0.2833,Gurgaon,Rejected,0.0,0.0,0.0,0.0
62,"[28.47, 76.64]",1,0,1315.2699,0.4744,Gurgaon,Rejected,0.0,0.0,0.0,0.0
63,"[28.48, 76.64]",1,0,1322.1888,0.4516,Gurgaon,Rejected,0.0,0.0,0.0,0.0
64,"[28.49, 76.64]",0,0,0.0,0.1175,Gurgaon,Rejected,0.0,0.0,0.0,0.0
65,"[28.5, 76.64]",0,0,1031.7119,0.5621,Gurgaon,Rejected,0.0,0.0,0.0,0.0
66,"[28.51, 76.64]",2,0,1944.8894,0.5770000000000001,Gurgaon,Rejected,0.0,0.0,0.0,0.0
67,"[28.52, 76.64]",0,0,0.0,0.3349,Gurgaon,Rejected,0.0,0.0,0.0,0.0
68,"[28.53, 76.64]",0,0,0.0,0.2247,Gurgaon,Rejected,0.0,0.0,0.0,0.0
69,"[28.54, 76.64]",0,0,1018.1121,0.5657,Gurgaon,Rejected,0.0,0.0,0.0,0.0
70,"[28.2, 76.65]",15,2,6678.2672,0.498,Gurgaon,Rejected,0.0,0.0,0.0,0.0
71,"[28.21, 76.65]",0,2,2263.0689,0.5438,Gurgaon,Rejected,0.0,0.0,0.0,0.0
72,"[28.22, 76.65]",0,0,0.0,0.1181,Gurgaon,Rejected,0.0,0.0,0.0,0.0
73,"[28.23, 76.65]",0,0,0.0,0.1742,Gurgaon,Rejected,0.0,0.0,0.0,0.0
74,"[28.24, 76.65]",20,1,4565.7152,0.5371,Gurgaon,Rejected,0.0,0.0,0.0,0.0
75,"[28.25, 76.65]",4,1,4452.3873,0.49,Gurgaon,Rejected,0.0,0.0,0.0,0.0
76,"[28.26, 76.65]",3,0,1785.4984,0.4852,Gurgaon,Rejected,0.0,0.0,0.0,0.0
77,"[28.27, 76.65]",0,0,1068.6139,0.4256,Gurgaon,Rejected,0.0,0.0,0.0,0.0
78,"[28.28, 76.65]",1,0,2133.1771,0.42200000000000004,Gurgaon,Rejected,0.0,0.0,0.0,0.0
79,"[28.29, 76.65]",0,0,1106.7324,0.6031,Gurgaon,Rejected,0.0,0.0,0.0,0.0
80,"[28.3, 76.65]",0,0,0.0,0.1586,Gurgaon,Rejected,0.0,0.0,0.0,0.0
81,"[28.31, 76.65]",0,0,0.0,0.1201,Gurgaon,Rejected,0.0,0.0,0.0,0.0
82,"[28.32, 76.65]",0,0,0.0,0.1781,Gurgaon,Rural,0.0,0.0,0.6873630000000001,0.0
83,"[28.33, 76.65]",0,0,1088.5647,0.6025,Gurgaon,Rural,0.0,0.0,0.8422209999999999,0.0
84,"[28.34, 76.65]",0,0,183.5924,0.2368,Gurgaon,Rural,0.0,0.0,0.683711,0.0
85,"[28.35, 76.65]",1,0,1881.5510000000002,0.5382,Gurgaon,Rural,0.0,0.0,0.607012,0.0
86,"[28.36, 76.65]",0,0,1332.2871,0.6071,Gurgaon,Rural,0.0,0.0,0.755296,0.0
87,"[28.37, 76.65]",0,0,0.0,0.2467,Gurgaon,Rejected,0.0,0.0,0.443812,0.0
88,"[28.38, 76.65]",0,0,754.7381,0.4662,Gurgaon,Rejected,0.0,0.0,0.23447800000000002,0.0
89,"[28.39, 76.65]",0,0,361.5086,0.2279,Gurgaon,Rural,0.0,0.0,0.52447,0.0
90,"[28.4, 76.65]",2,0,2805.6544,0.37,Gurgaon,Rural,0.0,0.0,0.9883129999999999,0.0
91,"[28.41, 76.65]",0,0,2390.4818,0.4545,Gurgaon,Rural,0.0,0.0,1.0,0.0
92,"[28.42, 76.65]",4,2,3668.4812,0.4925,Gurgaon,Rural,0.0,0.0,0.629657,0.0
93,"[28.43, 76.65]",0,0,2227.0486,0.2968,Gurgaon,Rejected,0.0,0.0,0.0,0.0
94,"[28.44, 76.65]",0,2,3355.7156,0.5354,Gurgaon,Rejected,0.0,0.0,0.0,0.0
95,"[28.45, 76.65]",1,1,2840.6145,0.47100000000000003,Gurgaon,Rejected,0.0,0.0,0.0,0.0
96,"[28.46, 76.65]",2,0,2390.0132,0.445,Gurgaon,Rejected,0.0,0.0,0.0,0.0
97,"[28.47, 76.65]",3,3,6163.4356,0.5171,Gurgaon,Rejected,0.0,0.0,0.0,0.0
98,"[28.48, 76.65]",5,1,3659.2487,0.5047,Gurgaon,Rejected,0.0,0.0,0.0,0.0
99,"[28.49, 76.65]",5,4,3213.967,0.5008,Gurgaon,Rejected,0.0,0.0,0.0,0.0
100,"[28.5, 76.65]",3,0,4489.8316,0.4342,Gurgaon,Rejected,0.0,0.0,0.0,0.0
101,"[28.51, 76.65]",0,0,253.4743,0.2875,Gurgaon,Rejected,0.0,0.0,0.0,0.0
102,"[28.52, 76.65]",0,0,0.0,0.1114,Gurgaon,Rejected,0.0,0.0,0.0,0.0
103,"[28.53, 76.65]",0,0,991.7489999999999,0.5612,Gurgaon,Rejected,0.0,0.0,0.0,0.0
104,"[28.54, 76.65]",2,0,1817.1813,0.5412,Gurgaon,Rejected,0.0,0.0,0.0,0.0
105,"[28.2, 76.66]",3,0,2272.5619,0.4985,Gurgaon,Rejected,0.0,0.0,0.0,0.0
106,"[28.21, 76.66]",0,0,2034.6379,0.4713,Gurgaon,Rejected,0.0,0.0,0.0,0.0
107,"[28.22, 76.66]",0,1,1983.5952,0.5203,Gurgaon,Rejected,0.0,0.0,0.0,0.0
108,"[28.23, 76.66]",1,0,1514.082,0.5608,Gurgaon,Rejected,0.0,0.0,0.0,0.0
109,"[28.24, 76.66]",0,0,1819.7531,0.3923,Gurgaon,Rejected,0.0,0.0,0.0,0.0
110,"[28.25, 76.66]",1,0,1287.9638,0.5193,Gurgaon,Rejected,0.0,0.0,0.0,0.0
111,"[28.26, 76.66]",0,0,0.0,0.2484,Gurgaon,Rejected,0.0,0.0,0.0,0.0
112,"[28.27, 76.66]",1,0,1499.8751,0.456,Gurgaon,Rejected,0.0,0.0,0.030679,0.0
113,"[28.28, 76.66]",2,0,2164.2129,0.5983,Gurgaon,Rejected,0.0,0.0,0.039829,0.0
114,"[28.29, 76.66]",0,0,0.0,0.1483,Gurgaon,Rejected,0.0,0.0,0.0,0.0
115,"[28.3, 76.66]",0,0,225.0434,0.332,Gurgaon,Rejected,0.0,0.0,0.0,0.0
116,"[28.31, 76.66]",0,0,1202.5855,0.5444,Gurgaon,Rejected,0.0,0.0,0.0,0.0
117,"[28.32, 76.66]",0,0,1426.5568,0.4885,Gurgaon,Rural,0.0,0.0,0.766983,0.0
118,"[28.33, 76.66]",0,0,513.9597,0.3316,Gurgaon,Rural,0.0,0.0,1.0,0.0
119,"[28.34, 76.66]",1,0,1090.2017,0.3982,Gurgaon,Rural,0.0,0.0,1.0,0.0
120,"[28.35, 76.66]",0,0,246.4304,0.3018,Gurgaon,Rural,0.0,0.0,1.0,0.0
121,"[28.36, 76.66]",0,0,22.675,0.2021,Gurgaon,Rural,0.0,0.0,1.0,0.0
122,"[28.37, 76.66]",0,0,0.0,0.22699999999999998,Gurgaon,Rural,0.0,0.0,1.0,0.0
123,"[28.38, 76.66]",0,0,0.0,0.1076,Gurgaon,Rural,0.0,0.0,1.0,0.0
124,"[28.39, 76.66]",0,0,1290.8137,0.5874,Gurgaon,Rural,0.0,0.0,1.0,0.0
125,"[28.4, 76.66]",0,0,337.50199999999995,0.306,Gurgaon,Rural,0.0,0.0,1.0,0.0
126,"[28.41, 76.66]",0,0,1150.6605,0.6308,Gurgaon,Rural,0.0,0.0,1.0,0.0
127,"[28.42, 76.66]",0,0,0.0,0.3031,Gurgaon,Rural,0.0,0.0,0.972973,0.0
128,"[28.43, 76.66]",0,0,0.0,0.3182,Gurgaon,Rejected,0.0,0.0,0.39664,0.0
129,"[28.44, 76.66]",1,0,632.7258,0.4354,Gurgaon,Rejected,0.0,0.0,0.281227,0.0
130,"[28.45, 76.66]",3,0,2006.9221,0.4624,Gurgaon,Rejected,0.0,0.0,0.025566,0.0
131,"[28.46, 76.66]",0,0,235.8649,0.3608,Gurgaon,Rejected,0.0,0.0,0.0,0.0
132,"[28.47, 76.66]",0,0,1019.2711,0.4535,Gurgaon,Rejected,0.0,0.0,0.0,0.0
133,"[28.48, 76.66]",0,0,0.0,0.2662,Gurgaon,Rejected,0.0,0.0,0.0,0.0
134,"[28.49, 76.66]",0,0,0.0,0.2917,Gurgaon,Rejected,0.0,0.0,0.0,0.0
135,"[28.5, 76.66]",6,4,1759.7748,0.4389,Gurgaon,Rejected,0.0,0.0,0.0,0.0
136,"[28.51, 76.66]",5,1,3081.9645,0.5435,Gurgaon,Rejected,0.0,0.0,0.0,0.0
137,"[28.52, 76.66]",1,1,2703.7233,0.4485,Gurgaon,Rejected,0.0,0.0,0.0,0.0
138,"[28.53, 76.66]",0,0,2852.7267,0.3817,Gurgaon,Rejected,0.0,0.0,0.0,0.0
139,"[28.54, 76.66]",1,0,1660.7234,0.3841,Gurgaon,Rejected,0.0,0.0,0.0,0.0
140,"[28.2, 76.67]",0,0,1017.4578,0.5939,Gurgaon,Rejected,0.0,0.0,0.0,0.0
141,"[28.21, 76.67]",0,0,0.0,0.2546,Gurgaon,Rejected,0.0,0.0,0.0,0.0
142,"[28.22, 76.67]",1,0,1881.1277,0.611,Gurgaon,Rejected,0.0,0.0,0.0,0.0
143,"[28.23, 76.67]",0,0,263.935,0.2393,Gurgaon,Rejected,0.0,0.0,0.0,0.0
144,"[28.24, 76.67]",0,0,1660.8196,0.508,Gurgaon,Rejected,0.0,0.0,0.0,0.0
145,"[28.25, 76.67]",5,1,2740.315,0.5185,Gurgaon,Rejected,0.0,0.0,0.0,0.0
146,"[28.26, 76.67]",1,0,1958.7211,0.5739,Gurgaon,Rejected,0.0,0.0,0.170928,0.0
147,"[28.27, 76.67]",0,1,1540.876,0.4336,Gurgaon,Rural,0.0,0.0,0.915997,0.0
148,"[28.28, 76.67]",0,0,1040.0114,0.4241,Gurgaon,Rural,0.0,0.0,0.9651489999999999,0.0
149,"[28.29, 76.67]",0,0,809.5878,0.5194,Gurgaon,Rural,0.0,0.0,0.707816,0.0
150,"[28.3, 76.67]",1,0,2122.1771,0.5355,Gurgaon,Rejected,0.0,0.0,0.420745,0.0
151,"[28.31, 76.67]",0,0,0.0,0.271,Gurgaon,Rejected,0.0,0.0,0.282688,0.0
152,"[28.32, 76.67]",2,0,1433.3027,0.518,Gurgaon,Rural,0.0,0.0,0.921841,0.0
153,"[28.33, 76.67]",0,0,1144.6102,0.5813,Gurgaon,Rural,0.0,0.0,1.0,0.0
154,"[28.34, 76.67]",5,1,3211.4473,0.5808,Gurgaon,Rural,0.0,0.0,1.0,0.0
155,"[28.35, 76.67]",11,0,3154.8691,0.49700000000000005,Gurgaon,Rural,0.0,0.0,1.0,0.0
156,"[28.36, 76.67]",10,4,4277.5413,0.5628,Gurgaon,Rural,0.0,0.0,1.0,0.0
157,"[28.37, 76.67]",0,0,1139.1573,0.5524,Gurgaon,Rural,0.0,0.0,1.0,0.0
158,"[28.38, 76.67]",0,0,1113.2824,0.6354,Gurgaon,Rural,0.0,0.0,1.0,0.0
159,"[28.39, 76.67]",1,0,1560.1549,0.5617,Gurgaon,Rural,0.0,0.0,1.0,0.0
160,"[28.4, 76.67]",37,3,8946.008,0.6138,Gurgaon,Rural,0.0,0.0,1.0,0.0
161,"[28.41, 76.67]",0,0,0.0,0.2605,Gurgaon,Rural,0.0,0.0,1.0,0.0
162,"[28.42, 76.67]",0,0,0.0,0.0821,Gurgaon,Rural,0.0,0.0,1.0,0.0
163,"[28.43, 76.67]",0,0,0.0,0.0949,Gurgaon,Rural,0.0,0.0,1.0,0.0
164,"[28.44, 76.67]",0,0,0.0,0.1397,Gurgaon,Rural,0.0,0.0,1.0,0.0
165,"[28.45, 76.67]",0,0,830.8131,0.2672,Gurgaon,Rural,0.0,0.0,0.781592,0.0
166,"[28.46, 76.67]",0,0,1049.1558,0.4364,Gurgaon,Rejected,0.0,0.0,0.0,0.0
167,"[28.47, 76.67]",0,0,369.7512,0.3863,Gurgaon,Rejected,0.0,0.0,0.0,0.0
168,"[28.48, 76.67]",0,0,0.0,0.3584,Gurgaon,Rejected,0.0,0.0,0.0,0.0
169,"[28.49, 76.67]",0,0,0.0,0.1413,Gurgaon,Rejected,0.0,0.0,0.0,0.0
170,"[28.5, 76.67]",0,0,0.0,0.266,Gurgaon,Rejected,0.0,0.0,0.0,0.0
171,"[28.51, 76.67]",0,0,404.5073,0.5547,Gurgaon,Rejected,0.0,0.0,0.0,0.0
172,"[28.52, 76.67]",0,0,0.0,0.2887,Gurgaon,Rejected,0.0,0.0,0.0,0.0
173,"[28.53, 76.67]",0,0,70.8969,0.2389,Gurgaon,Rejected,0.0,0.0,0.0,0.0
174,"[28.54, 76.67]",2,1,3969.6603,0.4195,Gurgaon,Rejected,0.0,0.0,0.0,0.0
175,"[28.2, 76.68]",1,0,1215.1019,0.6018,Gurgaon,Rejected,0.0,0.0,0.0,0.0
176,"[28.21, 76.68]",0,0,0.0,0.1432,Gurgaon,Rejected,0.0,0.0,0.0,0.0
177,"[28.22, 76.68]",0,0,294.6318,0.3485,Gurgaon,Rejected,0.0,0.0,0.0,0.0
178,"[28.23, 76.68]",0,1,1936.2167,0.6061,Gurgaon,Rejected,0.0,0.0,0.0,0.0
179,"[28.24, 76.68]",2,0,2106.3482,0.4937,Gurgaon,Rejected,0.0,0.0,0.0,0.0
180,"[28.25, 76.68]",4,0,2518.5826,0.5028,Gurgaon,Rejected,0.0,0.0,0.0,0.0
181,"[28.26, 76.68]",0,0,109.3979,0.3002,Gurgaon,Rejected,0.0,0.0,0.2542,0.0
182,"[28.27, 76.68]",0,0,1500.1494,0.4822,Gurgaon,Rural,0.0,0.0,1.0,0.0
183,"[28.28, 76.68]",0,0,448.2131,0.2866,Gurgaon,Rural,0.0,0.0,1.0,0.0
184,"[28.29, 76.68]",0,0,1027.8069,0.4521,Gurgaon,Rural,0.0,0.0,1.0,0.0
185,"[28.3, 76.68]",2,0,1801.4233,0.5636,Gurgaon,Rural,0.0,0.0,1.0,0.0
186,"[28.31, 76.68]",0,0,0.0,0.1451,Gurgaon,Rural,0.0,0.0,1.0,0.0
187,"[28.32, 76.68]",0,0,994.8409,0.6085,Gurgaon,Rural,0.0,0.0,1.0,0.0
188,"[28.33, 76.68]",0,0,0.0,0.2396,Gurgaon,Rural,0.0,0.0,1.0,0.0
189,"[28.34, 76.68]",2,0,1611.0458,0.4889,Gurgaon,Rural,0.0,0.0,1.0,0.0
190,"[28.35, 76.68]",3,0,1713.404,0.5107,Gurgaon,Rural,0.0,0.0,1.0,0.0
191,"[28.36, 76.68]",0,0,110.6422,0.2955,Gurgaon,Rural,0.0,0.0,1.0,0.0
192,"[28.37, 76.68]",0,0,0.0,0.2294,Gurgaon,Rural,0.0,0.0,1.0,0.0
193,"[28.38, 76.68]",1,0,132.3801,0.2166,Gurgaon,Rural,0.0,0.0,1.0,0.0
194,"[28.39, 76.68]",5,0,1778.0752,0.3877,Gurgaon,Rural,0.0,0.0,1.0,0.0
195,"[28.4, 76.68]",0,0,671.9805,0.4206,Gurgaon,Rural,0.0,0.0,1.0,0.0
196,"[28.41, 76.68]",0,0,821.5528,0.6196,Gurgaon,Rural,0.0,0.0,1.0,0.0
197,"[28.42, 76.68]",0,0,0.0,0.198,Gurgaon,Rural,0.0,0.0,1.0,0.0
198,"[28.43, 76.68]",0,0,0.0,0.3215,Gurgaon,Rural,0.0,0.0,1.0,0.0
199,"[28.44, 76.68]",0,0,1269.8709,0.4316,Gurgaon,Rural,0.0,0.0,1.0,0.0
200,"[28.45, 76.68]",0,0,873.7007,0.4849,Gurgaon,Rural,0.0,0.0,0.8546379999999999,0.0
201,"[28.46, 76.68]",0,0,0.0,0.2983,Gurgaon,Rejected,0.0,0.0,0.0,0.0
202,"[28.47, 76.68]",0,0,0.0,0.1336,Gurgaon,Rejected,0.0,0.0,0.0,0.0
203,"[28.48, 76.68]",0,0,0.0,0.2009,Gurgaon,Rejected,0.0,0.0,0.0,0.0
204,"[28.49, 76.68]",0,0,0.0,0.1375,Gurgaon,Rejected,0.0,0.0,0.0,0.0
205,"[28.5, 76.68]",0,0,0.0,0.1259,Gurgaon,Rejected,0.0,0.0,0.0,0.0
206,"[28.51, 76.68]",0,0,0.0,0.1368,Gurgaon,Rejected,0.0,0.0,0.0,0.0
207,"[28.52, 76.68]",0,0,0.0,0.2051,Gurgaon,Rejected,0.0,0.0,0.0,0.0
208,"[28.53, 76.68]",0,0,876.5849,0.4622,Gurgaon,Rejected,0.0,0.0,0.0,0.0
209,"[28.54, 76.68]",0,0,797.7364,0.2233,Gurgaon,Rejected,0.0,0.0,0.0,0.0
210,"[28.2, 76.69]",0,0,2017.2152,0.4227,Gurgaon,Rejected,0.0,0.0,0.0,0.0
211,"[28.21, 76.69]",0,0,0.0,0.1506,Gurgaon,Rejected,0.0,0.0,0.0,0.0
212,"[28.22, 76.69]",0,0,0.0,0.2246,Gurgaon,Rejected,0.0,0.0,0.0,0.0
213,"[28.23, 76.69]",0,0,1447.5761,0.4737,Gurgaon,Rejected,0.0,0.0,0.0,0.0
214,"[28.24, 76.69]",1,0,2222.4898,0.5665,Gurgaon,Rejected,0.0,0.0,0.0,0.0
215,"[28.25, 76.69]",0,0,899.0907,0.4302,Gurgaon,Rejected,0.0,0.0,0.0,0.0
216,"[28.26, 76.69]",1,0,1227.4754,0.39,Gurgaon,Rejected,0.0,0.0,0.353543,0.0
217,"[28.27, 76.69]",0,0,2288.3858,0.5585,Gurgaon,Rural,0.0,0.0,1.0,0.0
218,"[28.28, 76.69]",0,0,0.0,0.1948,Gurgaon,Rural,0.0,0.0,1.0,0.0
219,"[28.29, 76.69]",1,0,662.8268,0.4201,Gurgaon,Rural,0.0,0.0,1.0,0.0
220,"[28.3, 76.69]",2,0,1769.7909,0.4934,Gurgaon,Rural,0.0,0.0,1.0,0.0
221,"[28.31, 76.69]",0,0,0.0,0.0999,Gurgaon,Rural,0.0,0.0,1.0,0.0
222,"[28.32, 76.69]",4,0,2491.4121,0.5475,Gurgaon,Rural,0.0,0.0,1.0,0.0
223,"[28.33, 76.69]",1,0,1567.1635,0.4641,Gurgaon,Rural,0.0,0.0,1.0,0.0
224,"[28.34, 76.69]",17,3,5665.3255,0.5935,Gurgaon,Rural,0.0,0.0,1.0,0.0
225,"[28.35, 76.69]",0,0,832.2271,0.44,Gurgaon,Rural,0.0,0.0,1.0,0.0
226,"[28.36, 76.69]",0,0,0.0,0.1479,Gurgaon,Rural,0.0,0.0,1.0,0.0
227,"[28.37, 76.69]",0,0,0.0,0.0626,Gurgaon,Rural,0.0,0.0,1.0,0.0
228,"[28.38, 76.69]",0,0,609.4904,0.3862,Gurgaon,Rural,0.0,0.0,1.0,0.0
229,"[28.39, 76.69]",3,1,1457.0405,0.4928,Gurgaon,Rural,0.0,0.0,1.0,0.0
230,"[28.4, 76.69]",0,0,0.0,0.0841,Gurgaon,Rural,0.0,0.0,1.0,0.0
231,"[28.41, 76.69]",0,0,0.0,0.1897,Gurgaon,Rural,0.0,0.0,1.0,0.0
232,"[28.42, 76.69]",2,0,930.8996,0.518,Gurgaon,Rural,0.0,0.0,1.0,0.0
233,"[28.43, 76.69]",0,0,912.1637,0.5007,Gurgaon,Rural,0.0,0.0,1.0,0.0
234,"[28.44, 76.69]",0,0,0.0,0.1969,Gurgaon,Rural,0.0,0.0,1.0,0.0
235,"[28.45, 76.69]",0,0,0.0,0.1352,Gurgaon,Rural,0.0,0.0,1.0,0.0
236,"[28.46, 76.69]",0,0,0.0,0.0817,Gurgaon,Rejected,0.0,0.0,0.12446700000000001,0.0
237,"[28.47, 76.69]",0,0,0.0,0.1684,Gurgaon,Rejected,0.0,0.0,0.0,0.0
238,"[28.48, 76.69]",0,0,0.0,0.1715,Gurgaon,Rejected,0.0,0.0,0.074507,0.0
239,"[28.49, 76.69]",0,0,0.0,0.1782,Gurgaon,Rejected,0.0,0.0,0.007305,0.0
240,"[28.5, 76.69]",0,0,386.3181,0.3933,Gurgaon,Rejected,0.0,0.0,0.0,0.0
241,"[28.51, 76.69]",0,0,1511.9761,0.5677,Gurgaon,Rejected,0.0,0.0,0.0,0.0
242,"[28.52, 76.69]",0,0,1174.839,0.5895,Gurgaon,Rejected,0.0,0.0,0.0,0.0
243,"[28.53, 76.69]",0,0,485.6829,0.4347,Gurgaon,Rejected,0.0,0.0,0.0,0.0
244,"[28.54, 76.69]",0,0,0.0,0.1263,Gurgaon,Rejected,0.0,0.0,0.0,0.0
245,"[28.2, 76.7]",3,4,3450.6231,0.6514,Gurgaon,Rejected,0.0,0.0,0.0,0.0
