Grid_Number,Ban_num_Utilities
102,5.981461546610464
103,5.281636089488188
104,4.741976306049924
105,4.421522447036132
106,4.368780627280282
107,4.385433592606515
108,3.28216451283622
109,2.187702521193025
110,1.127981866388091
111,0.48115091013068834
112,1.2897796879671959
113,2.3597498652228044
114,2.980494166564163
115,2.143253487946743
116,1.666309646363599
117,1.8527013922452897
118,1.8655966197417004
119,2.048525689400323
120,1.841304387714511
121,1.8168076069759902
122,2.3841225207572014
123,3.24656014696529
124,4.227189097072762
125,5.260319839859961
126,6.320258242627899
127,6.964112024276409
128,6.599689271503579
129,6.409820761012781
130,5.158576604722512
131,4.543757292155385
132,4.141667549198661
133,4.016709083441382
134,4.193728132433165
135,4.612785577712671
136,5.15398994964944
137,4.939588366390589
138,4.225048384597537
139,3.71152213662377
140,3.4889284006346877
141,3.6114689939845412
142,4.047920120249063
143,4.711843418554109
144,4.706834230203862
145,4.519240303241984
146,4.600612925993465
147,4.93767228557474
148,5.483469506908186
149,4.761154034035711
150,4.0118799221738675
151,3.46332721764271
152,3.2197752181454287
153,3.348452123996738
154,3.8118463938634157
155,4.507890456357309
156,5.346479396296224
157,6.270683346806668
158,7.2478244645695264
159,6.4420427665758035
160,5.681118377127933
161,5.052045028736362
162,4.431155113294843
163,3.7717543076857485
164,3.3600576783589675
165,3.290396141977003
166,3.5827765860099055
167,3.3046279626312653
168,2.221260536565361
169,1.1917605069599866
170,0.6159952721776082
171,1.3459084588077737
172,2.3908892317261703
173,2.547924824474436
174,1.4839841252872774
175,0.6207730607009538
176,1.0204762797509586
177,0.8008300757372848
178,1.1650951756139551
179,2.1322352254518306
180,2.873590728738006
181,3.2619900976905236
182,3.9365590683459173
183,4.777580703632909
184,5.71199786772353
185,6.246795865418833
186,5.98524274425523
187,5.557038180757153
188,5.330204287707888
189,4.367772821676343
190,3.621126253506839
191,3.1016984756282295
192,2.932809862812214
193,3.1709740012997796
194,3.641830387927838
195,4.306862934366757
196,4.2447713621911305
197,3.386715011255828
198,2.7192748009127965
199,2.4066438339561684
200,2.581138483186372
201,3.1631439139688626
202,3.977630600847321
203,3.6802677670113813
204,3.4371441317668108
205,3.5435026219207133
206,3.971362988189641
207,4.632483053368977
208,4.107914061285981
209,3.209639164515865
210,2.490275375920088
211,2.1386962335662627
212,2.327967774919657
213,2.9559615343735066
214,3.811672267439159
215,4.774185229551725
216,5.790484089246059
217,6.505354609323042
218,5.756544809810061
219,4.890126585227108
220,4.142671844403779
221,3.589287411167196
222,2.8829994277373383
223,2.3185734896232675
224,2.216470752845647
225,2.631076664531715
226,3.3771657460143607
227,2.7252048121178825
228,1.9781138302624903
229,1.6946945645429874
230,2.074586053370318
231,2.8650806625147887
232,2.5385615856315753
233,1.4678504172455193
234,0.5811515358271975
235,0.9968709568458745
236,0.3956598246516672
237,0.9341753814432117
238,2.015361736754899
239,3.118259860384932
240,4.2259044622460005
241,4.695109066374849
242,4.636115218462639
243,4.839002107904928
244,5.2736306648739175
245,5.049739340492059
246,4.534072960021417
247,4.2530729817248485
248,3.7277113753096596
249,2.8162303013811982
250,2.106973278485838
251,1.8494274668448742
252,2.1876750183893443
253,2.756705334570923
254,3.58967810152068
255,3.73994272279995
256,2.727468914430428
257,1.8340839936107733
258,1.327216568284602
259,1.6223457861116928
260,2.444457033243702
261,3.3892303934825034
262,2.6988626992071487
263,2.3566288016472843
264,2.509263035006589
265,3.084147350478305
266,3.8987678836512116
267,3.6646429938830156
268,2.618505753185026
269,1.6602405868746255
270,1.062585315701264
271,1.4052183531316647
272,2.3006633840717345
273,3.3293133997319972
274,4.398689093406856
275,5.48502197691799
276,5.715467895503783
277,4.963927370124943
278,4.23057422384957
279,3.3386215958141925
280,2.6206663842231834
281,2.1778440542840545
282,1.344338883460303
283,1.1594617974904164
284,1.8314798943887338
285,2.7994906437982663
286,3.502038121915728
287,2.9580849794300157
288,2.7765310496384545
289,3.0233830024630715
290,3.6118453836587814
291,2.956428168518231
292,2.109659546840901
293,1.6228744812038782
294,1.8137370399549602
295,1.423412943669935
296,1.6559493126306757
297,2.4353837779825436
298,3.4048322232356307
299,4.025892988047972
300,3.6310901817418237
301,3.5545294417571585
302,3.8154167903839262
303,4.260589183585691
304,4.01214890313153
305,3.5478629185597685
306,3.180952423588702
307,3.1815794028170683
308,2.2586552719401864
309,1.2687864215115139
310,0.7687500633178689
311,1.2139374999598158
312,2.0705743106819923
313,3.0620346505639287
314,3.508104358920136
315,2.3997454434595724
316,1.297544810374948
317,0.2851827793756139
318,0.975652725906936
319,2.0725176975558948
320,2.752384776368202
321,1.8365063509058488
322,1.2816986801075796
323,1.5445419211529583
324,2.3667129728265235
325,3.3600466001575033
326,3.090807769397303
327,2.399905613648654
328,1.2881837978012967
329,0.17930527511740527
330,0.9368807868263238
331,2.0484636140376495
332,3.160304271683444
333,4.27220146335307
334,5.38412016392682
335,5.035874055704593
336,4.1634510918412415
337,3.432416737946462
338,2.7344380465845557
339,1.7885184987534843
340,1.18038456677921
341,0.7644472695161253
342,0.34861721353507513
343,1.459983094957744
344,2.5718533503756236
345,3.6837713034878887
346,3.991527321525839
347,3.8588670844252833
348,4.0400844090300865
349,4.48812823028147
350,3.657928195333813
351,3.01503640922678
352,2.696907972416919
353,2.8158556195916136
354,2.5000003883151627
355,2.63929918986814
356,3.1866378366842105
357,3.8983713272086304
358,3.1147542619734114
359,2.584366738666654
360,2.4756960611384153
361,2.8376139191424152
362,3.2653127489355454
363,2.933816860416883
364,2.6399269687842417
365,2.1214531247044937
366,2.1224454238587986
367,2.150271361759465
368,1.0639460509928125
369,0.3363893723610079
370,0.6131140116456628
371,1.7215930457327326
372,2.5476188091934704
373,3.2779349021445667
374,2.5355301443032596
375,1.5341873299435127
376,0.8668395131946508
377,1.2735592045522848
378,2.2283082553703957
379,2.3901191505141206
380,1.3457555372716443
381,0.28480937837120746
382,0.9077649142644943
383,2.009930406452261
384,2.861137409098714
385,2.146151572675134
386,1.7467134573259147
387,1.7060268231903188
388,1.1327886240555427
389,1.45902533528398
390,2.3339156171716584
391,3.35237700803794
392,4.416170673426238
393,5.499050604104688
394,4.516636062997944
395,3.517740699635799
396,2.611869103617647
397,1.9344464529283194
398,1.369562884523461
399,0.26507641097950535
400,0.22305676385440193
401,1.115477254517651
402,1.8039569059730063
403,2.6799527812070902
404,3.07687891864657
405,3.7716154432129474
406,4.632045382324433
407,4.371852308435115
408,4.163459904126526
409,4.246005903346104
410,4.009230384524337
411,3.7757794149083326
412,3.8615999479571346
413,3.5816531505385054
414,3.680201067878264
415,4.090523510769709
416,3.3233231709471855
417,2.3556390157629052
418,1.5894828563737362
419,1.4059653740110862
420,1.9748123503818777
421,2.350461843272992
422,1.8627634060857927
423,1.924439385904881
424,1.111280753810977
425,1.1132318720789156
426,1.9278194447835817
427,1.7145104476039328
428,0.925701163850835
429,1.062406254789742
430,1.0167316732926275
431,1.8470630382829227
432,2.194062596253403
433,2.43138756781718
434,2.318229665043054
435,1.9420989650528875
436,2.1545696244227526
437,2.6274320998475433
438,1.622684889783139
439,0.9141528265944711
440,0.9320911636678821
441,1.269520839270722
442,2.197142396603354
443,2.2038419848261834
444,1.3138718721769445
445,0.6726499081316107
446,1.1706690194149305
447,2.182048656802238
448,2.3932543907557715
449,3.0076450580141274
450,3.851889569406121
451,4.806354123301661
452,5.048269847320892
453,4.2023465589719216
454,3.124275732193843
455,2.0514788082361086
456,1.0624942747286337
457,0.7225546348500675
458,0.3520842640871001
459,0.5596582708652488
460,1.443719660928177
461,1.6819373020258352
462,1.625199289392955
463,2.2195708291731355
464,3.1120056064160315
465,3.9416424036624895
466,3.3593613146976464
467,3.083331671660236
468,3.1939665155848704
469,3.6563331574585165
470,4.856265469027773
471,4.923248511092798
472,4.664849027160003
473,4.7408972964561436
474,4.14890852417417
475,3.040593456789948
476,1.9364497250404538
477,0.8528357675259559
478,0.42152401563823866
479,1.4494476485109244
480,1.6552434213209213
481,0.8277422535052998
482,1.050402791210313
483,0.5671005081868172
484,0.570946032937532
485,1.1884905973686428
486,2.0620469594015325
487,1.7230442925845009
488,0.6333122558511182
489,0.5533078112994748
490,1.615170410954891
491,1.1107611668522768
492,1.5269798952413807
493,2.429487013440574
494,3.0236306253208216
495,3.1642613504538613
496,2.4846325710115678
497,1.3795415885536595
498,0.3251665997747252
499,0.8838517874122506
500,1.9297898298842349
501,1.9531240410407589
502,1.1814581229078263
503,1.0856836514118886
504,0.2964815749673409
505,0.9990874959104562
506,2.086818355759894
507,3.191286294877465
508,3.872015396827317
509,4.558880129672851
510,5.210885696804631
511,4.4946013637838815
512,3.5180027445566933
513,2.650303279117075
514,1.9853462986651003
515,0.9284069846115856
516,0.5051153049274498
517,0.4698900288926307
518,1.176966152649116
519,1.814818159274002
520,0.7957082682875922
521,0.6675332822998833
522,1.652547141687797
523,2.736619404628381
524,3.1706176472811607
525,2.408693404277459
526,2.005904740549856
527,2.1721800114865712
528,2.8081916669334883
529,3.677822336105705
530,4.651846525356583
531,5.748715803969123
532,5.311201994683896
533,4.215180797971826
534,3.130414352800005
535,2.074632789245766
536,1.1320648080312625
537,0.8555130497676744
538,1.6294467639151173
539,1.5191270762935158
540,0.5030810751377851
541,0.8193267982327049
542,1.3268525085586182
543,0.4152277657752669
544,0.7342438860323887
545,1.838117627569922
546,2.1430503801703527
547,1.422955834725153
548,1.3891738522105486
549,1.1744924538341348
550,0.06705451978836231
551,1.0499630638363007
552,2.16176106554399
553,3.273661820632695
554,3.0641729787122856
555,2.394060742472018
556,1.5798221194554973
557,0.6594267576770217
558,0.9201693890904142
559,1.9316941002024055
560,1.64386566809232
561,0.5324365975455629
562,0.580986633547273
563,1.374324591970874
564,1.6792145176259075
565,1.8982521928184715
566,2.5493738003856086
567,3.1783521256587095
568,3.6784398467268637
569,4.40826262082754
570,4.155065783988946
571,3.07239196199401
572,2.0217505770538353
573,1.0991909535443398
574,0.6541417598496119
575,0.4593815191499611
576,0.6625295981171221
577,1.4273359880966594
578,1.8555611582566793
579,0.884696458812482
580,0.7714471927289606
581,1.6971847432829446
582,2.76380239330245
583,2.6293465197949266
584,1.6317411053375657
585,0.94050905050304
586,1.2567409593255197
587,2.1787842318949013
588,3.222990217949692
589,4.301289746853073
590,6.832934224774934
591,5.507209763636812
592,4.547054275095992
593,3.5647346675395255
594,2.685484349158168
595,2.0467489830252807
596,1.9077208600268876
597,2.358490752658061
598,1.5921353135305376
599,0.6929858533448284
600,0.9478535037521688
601,1.9383778581172384
602,1.2849466554780895
603,1.4204680235342713
604,2.203913159862762
605,2.9270946384416314
606,2.4494619266847466
607,2.429960218994646
608,1.5814579656578864
609,1.0611448980362135
610,1.4912779793263566
611,2.40720872550101
612,2.377806981031948
613,2.1135013573315513
614,1.626221940087368
615,0.9179145954674823
616,0.6785398146462935
617,1.546274681967804
618,2.4674066301436284
619,1.9846186022457337
620,1.2328243177507947
621,1.2545369335613759
622,1.4615175119941668
623,0.7561838472593074
624,0.997497894075494
625,1.942193287859753
626,2.1745037557229017
627,2.8561653779001346
628,3.7496342507228047
629,3.683448664444896
630,2.7926252043853346
631,1.8701258492631112
632,0.7862187650261091
633,0.28352178770513
634,1.0395533881390442
635,1.7329261042669342
636,2.021978366923432
637,2.2609996415452094
638,1.8103926689379664
639,1.7578006128606518
640,2.318418999548554
641,3.1832581743282518
642,2.473557238276689
643,1.3666139925985181
644,0.29940698085253364
645,0.885729991183336
646,1.9880274233676885
647,3.0972327643435578
648,4.207886749743359
649,5.4080656261077
650,4.629132869455074
651,4.010415254666064
652,3.6346735742914653
653,3.5792646665835814
654,3.0741113922406496
655,2.983315503909891
656,2.6391091412636243
657,1.5612088599789564
658,0.6186367971013016
659,0.894936984515221
660,1.921451342879758
661,2.3413384823913184
662,2.027737511789507
663,1.871871433215947
664,2.317099087442185
665,3.1155827660847257
666,3.1339251539473185
667,2.444075648141145
668,2.144384976193063
669,2.3866567259248868
670,1.7609732825866815
671,1.295023634339282
672,1.2136262824878106
673,0.6528949765403992
674,0.3247264602321549
675,0.5737134793678975
676,1.503230361180849
677,1.9708777854501158
678,1.385941501166863
679,1.5589004938074476
680,1.396598085926255
681,0.43018039112728323
682,0.5581392331565034
683,0.8571568773509134
684,0.8638603083906695
685,1.3048863393540489
686,2.26540601489403
687,3.321786084844628
688,3.163989143972962
689,2.199084963414447
690,1.240934449852992
691,0.5775638691490361
692,1.0212414382304493
693,1.7150291477074442
694,1.4765063670828826
695,0.9415933022283702
696,1.382190629976421
697,2.3253314286068525
698,2.8159895861456192
699,3.1960606792572874
700,3.793634188434218
701,2.7690942808308905
702,1.8485043215593844
703,1.2802014012401137
704,1.5276535401948204
705,2.34550577919183
706,3.3379532189342696
707,4.388089371649604
708,4.764489264279791
709,3.857759961128505
710,3.088224101951595
711,2.5816286541641307
712,2.503067544048094
713,2.8876893825463914
714,3.589570312448784
715,3.036481612541381
716,2.1662427693498003
717,1.6241481397020276
718,1.7481329798138314
719,2.438635467224917
720,2.086858036824707
721,1.128897564848345
722,0.8165202314471057
723,1.5911829546554666
724,2.621046247663503
725,3.69875195166924
726,3.4346647505922334
727,3.0297854521509984
728,2.3175597817245857
729,1.2142261468010112
730,0.22465366834297215
731,0.37210058338294594
732,0.4516332780148523
733,0.7302828094345217
734,1.3208231648303532
735,2.116102423652547
736,1.4627211043086414
737,0.4196397916792788
738,0.8279519439093633
739,0.6109117981214862
740,0.7631816470456715
741,0.3189214693839056
742,0.08398340352238293
743,0.26116377994052975
744,1.0122784025644769
745,2.110466998054939
746,2.4723689348051185
747,2.3237035828527643
748,1.6913553616090806
749,0.9611783050717687
750,0.22819806672702106
751,1.0147750393964041
752,2.063343989897736
753,1.131008016631041
754,0.10140265937397148
755,1.0111381324955324
756,2.123059228787785
757,3.2349996904467098
758,3.320447931357988
759,3.718789285834422
760,3.400243563922373
761,2.7038088502257893
762,2.3520991761140166
763,2.4953999681705237
764,3.0650503583412205
765,3.877487411758007
766,4.811251998042532
767,4.216156468221253
768,3.2426471344891015
769,2.311852594739369
770,1.5724202264578302
771,1.4398647924085246
772,2.0363639594469527
773,2.9484246697726415
774,3.718654759939441
775,3.049688303272369
776,2.6917775666867123
777,2.768320138247013
778,3.0696805737133115
779,1.9671118267587175
780,0.8882462460118368
781,0.4257889011860051
782,1.4305500073159652
783,2.526759347213164
784,3.6325493271620486
785,2.8807223694794657
786,2.084183738251082
787,1.6917282949657482
788,1.482572061172185
789,0.8798381743823402
790,0.8066539838139125
791,0.820776111660976
792,0.4247747124858218
793,1.0502781079658263
794,1.297058569086462
795,1.6564324158997699
796,0.8833394925973932
797,1.1356369571932554
798,0.5996008236395303
799,0.9980349967677906
800,1.1505688427528953
801,0.273341579202721
802,0.2769007373747572
803,1.3223831078534147
804,1.0574425665397142
805,1.4318001923543369
806,1.77067491511753
807,0.7723119991272744
808,0.7283572819126034
809,0.3318653765849526
810,0.900160071032002
811,1.9703101220170824
812,1.632950593271856
813,1.098059451891105
814,1.4892292629834327
815,2.3880400653221905
816,2.1998950466453513
817,2.2739687559275485
818,2.8240382145068166
819,3.6403725109439398
820,3.6808254527789552
821,3.430744708317529
822,3.530496367078228
823,3.9536896750677886
824,4.61213416977465
825,5.420771463338835
826,3.8840896800025715
827,2.797327861064433
828,1.7426405293980716
829,0.7962088793412918
830,0.48448532555932555
831,1.5193307152268523
832,2.5864216914565765
833,2.969524522700322
834,2.8638250280932507
835,2.7317946771481916
836,2.46388632633457
837,2.674253488212327
838,2.3950064433695637
839,1.6295503865633811
840,1.4309700776929182
841,1.9780744592894008
842,2.8724108466704434
843,3.4987020797003567
844,2.4111020743594773
845,1.3633680788214797
846,0.6139985004936988
847,1.169648722376226
848,0.8622688073002318
849,0.47080211747118345
850,0.8030561688027208
851,0.6678839059553405
852,0.3050957672546918
853,0.8200004006541849
854,1.460291925499305
855,1.2032130327299468
856,0.6145586217954407
857,0.34573318009758447
858,0.8917755030219155
859,1.4453767935040218
860,0.7443788472627167
861,0.27375517408323163
862,0.7978068553379171
863,0.14542376723778458
864,0.5742299705041826
865,1.300470668122528
866,0.8240595110230541
867,0.7830129258137252
868,0.12566961960710016
869,0.9701080291161247
870,1.5729424309743738
871,1.8857609215888034
872,1.5314865140634306
873,1.8790281886965154
874,1.8631450407126178
875,1.1532501006709133
876,1.2890013441860644
877,2.113273634572686
878,3.1214081377638223
879,4.182500972990648
880,4.511300452857014
881,4.587578459206714
882,4.920648574427115
883,5.463748767728007
884,6.161589140058828
885,3.8406213130075963
886,2.7366541164516143
887,1.6434846441332007
888,0.6210234594255387
889,0.2647016020969373
890,1.3635456365758938
891,2.474127888777534
892,1.9522794260190484
893,1.7874591221752634
894,1.8156304819415083
895,1.3801130893617628
896,1.7279388113058085
897,2.5572827836440473
898,2.6217873513147882
899,2.503166556625375
900,2.8514520724668593
901,3.531087261682589
902,3.479451813798875
903,2.3830835557535286
904,1.3131838715400637
905,0.4926244663645902
906,1.1107511813477289
907,1.4450004853978142
908,0.6399272408803455
909,0.5347720517205846
910,0.4712928230630597
911,0.4325808020043856
912,0.07792005847559033
913,0.6035437474061024
914,0.5586388857792742
915,0.39841739099320783
916,0.3822155187038216
917,0.4738110216262469
918,0.4976757067877034
919,0.27346979050702597
920,0.147828972048397
921,0.6316005331174507
922,0.7815441636089135
923,0.2785694557276635
924,1.0363819835894792
925,0.7166901688741105
926,0.26647896416452
927,0.9861644217618786
928,0.18092279223259547
929,1.2227440606369422
930,0.9769776740480812
931,0.4489121857308208
932,1.1776694248155544
933,1.5188272706281472
934,0.4068907059762846
935,0.7050859220784208
936,1.8170290616040352
937,2.928976853136997
938,4.04092545637864
939,5.1528743458483115
940,5.654328921436954
941,5.927722557977747
942,6.38570400231957
943,7.830899448753502
944,3.351368701696284
945,2.8933544059621927
946,2.172359333491197
947,1.4588117458782988
948,1.2018340814306767
949,1.798204916822197
950,2.0607892777271175
951,1.0759692475345948
952,0.7358189512147203
953,1.2177526780755117
954,0.3019788934697875
955,1.0827387772624186
956,2.1740095694404924
957,3.27920330214437
958,3.028343547458271
959,2.584783885205388
960,2.5815137106108987
961,2.7486459532269882
962,2.2588277832947905
963,1.2012186958583986
964,0.5063714971017955
965,1.24207897010415
966,1.3943950837817054
967,0.5155810811869191
968,1.029646730963226
969,0.6749279285853144
970,0.6001830716363247
971,0.37509106606361886
972,0.06338553008927864
973,0.3644516242765787
974,0.32793009625001757
975,0.28843953066288136
976,0.4836759037012629
977,0.5776302316208273
978,0.13589191043258528
979,0.3729382541036584
980,0.33336465793499764
981,0.17295383411670925
982,1.0130862550691655
983,0.14353393833801892
984,0.08226844849183396
985,0.2045957249904446
986,0.7461846481104983
987,1.2127131893000729
988,0.6028340851118715
989,0.5097746297345205
990,0.4327522294387849
991,1.2604365940018898
992,1.8675077736387569
993,1.1602848675322062
994,1.2952988000331516
995,2.117120522603866
996,3.1240137565981847
997,4.184445831160892
998,5.266172632447957
999,6.358334985976122
1000,6.957513853631941
1001,6.890888438191224
1002,6.749435758336777
1003,2.5166466275754003
1004,1.8637407866373028
1005,1.7568185660579494
1006,2.2742373470897763
1007,2.2742877273699125
1008,2.6384415757360973
1009,1.9864922030960595
1010,0.9257540105234372
1011,0.4906648978953451
1012,1.4219440125434661
1013,0.4433760316488223
1014,0.8287782599965874
1015,1.9105043427421993
1016,3.014306325445694
1017,2.2081132530407355
1018,1.5447256863971692
1019,1.5393027819322977
1020,1.7929396803810558
1021,1.4611707744075728
1022,1.2334480337793872
1023,0.5786852926962076
1024,1.2732720131372635
1025,2.0373532872849998
1026,1.5723252263656224
1027,1.8073370218683609
1028,0.9774664537345675
1029,0.3093249588521392
1030,0.265786092820528
1031,0.2972044356598899
1032,0.32630998131207267
1033,0.11276493223016706
1034,0.19462501969910403
1035,0.30129982070427397
1036,0.28004752635822866
1037,0.5278174621252624
1038,0.03607012657323457
1039,0.5422576021822029
1040,0.22767390922920366
1041,0.3222323287566254
1042,0.0929258542093548
1043,0.5187301168142583
1044,0.25060831592143656
1045,0.12164664923287878
1046,0.498709187097148
1047,0.34506594748944164
1048,0.5563359074275452
1049,0.33207813468472663
1050,0.6508069097529294
1051,1.3494247402553439
1052,2.078429877762674
1053,2.281114406384901
1054,2.829794964705047
1055,3.6448399685368345
1056,4.586375420409579
1057,5.590857076008011
1058,5.727024418919755
1059,6.029397605112629
1060,5.836017460740034
1061,5.6683498417616045
1062,1.946677878627331
1063,0.9641959947561013
1064,0.7366514804919252
1065,1.6212646993500461
1066,2.6808963764470497
1067,3.400090065884876
1068,2.4491914089750852
1069,1.7056749270528002
1070,1.5142581196964933
1071,1.6512696616843854
1072,0.862611525265775
1073,1.1110212063307006
1074,2.0487801072307605
1075,2.7844282965308493
1076,1.7087045061774375
1077,0.6654157812676086
1078,0.6527869715667519
1079,0.8921453786372586
1080,0.3818309290192653
1081,1.0359920370096947
1082,0.4738311809895389
1083,1.3389076111196319
1084,1.6912953192337579
1085,2.0356644496479936
1086,2.144336596652586
1087,1.0584619334539191
1088,0.3396560459833517
1089,0.09867200308329106
1090,0.1920089510874974
1091,0.8303364696647209
1092,0.2686954790440025
1093,0.4711480716091362
1094,0.20609081242167263
1095,0.29082685685792514
1096,0.213570001872639
1097,0.10225934151557473
1098,0.17896142990103436
1099,0.21296161916930598
1100,0.3073476782127612
1101,0.28260425553378743
1102,0.09796620240968025
1103,0.1135548146557862
1104,0.08378794004395962
1105,0.27256437868626254
1106,0.5785966645052798
1107,1.208943214661764
1108,1.1273630344415522
1109,0.44214459688972846
1110,1.2621008739900925
1111,0.9955758796962123
1112,1.4953325099225552
1113,2.440026561412579
1114,3.4848676083514114
1115,4.561549867889736
1116,4.549235734503027
1117,4.666686363417595
1118,5.033213623824266
1119,4.793470794003369
1120,4.587908762816125
1121,1.8973153990781113
1122,0.860193182841379
1123,0.5940717449334787
1124,1.5616569733918484
1125,2.645276186913623
1126,3.7455389526280025
1127,3.22552542986018
1128,2.70455712177407
1129,2.588070006598444
1130,2.372088301151855
1131,1.9089514384772241
1132,2.0332856540703252
1133,2.6640697772792965
1134,2.7809548327768217
1135,1.7030386661848873
1136,0.7347339325358199
1137,0.6724127172312366
1138,0.6615010819552423
1139,0.5346003062195244
1140,0.06811992336353671
1141,0.6516885286887777
1142,1.2483444502396277
1143,0.6074954834877215
1144,1.2855349055098553
1145,2.024140921833548
1146,0.920668846611524
1147,0.1433284636317815
1148,0.3500317872232468
1149,0.1479569289786341
1150,0.4110107862348566
1151,0.7819832148583613
1152,0.2204231143132896
1153,0.3642871164085755
1154,0.20071937761543795
1155,0.11289656605315869
1156,0.5021872446345491
1157,0.1784736987396526
1158,0.2286604759220229
1159,0.3259289916443431
1160,0.22516676233738842
1161,0.12215816412863181
1162,0.5103913845314461
1163,0.07401299389280626
1164,0.17010406032483077
1165,0.504675334170193
1166,1.1434770416570768
1167,0.9187334957063952
1168,1.0884831728185413
1169,0.6501584155295417
1170,0.0873719650037128
1171,1.1191612530068462
1172,2.229410752270163
1173,3.340791079458229
1174,3.6617670789625665
1175,3.466763154957353
1176,3.6195604018846717
1177,4.081280476950806
1178,3.773477287325047
1179,3.5087082716527442
1180,2.4008879877441203
1181,1.704202131956904
1182,1.5865714536635296
1183,2.145454577178117
1184,3.0268141670790256
1185,4.024064482021378
1186,4.142774250318691
1187,3.751390047168169
1188,3.6682609167683786
1189,3.298406855063177
1190,2.982712382040406
1191,3.0637429217123553
1192,3.514161406455837
1193,3.1727119056184625
1194,2.2874963107076867
1195,1.694709472479262
1196,1.5781533441210531
1197,1.4449502728234496
1198,1.39141279006214
1199,1.1343847112828107
1200,1.5551631699268096
1201,1.1904624809527196
1202,0.4773818595289098
1203,0.8638935433438345
1204,1.4931545757404543
1205,0.9457864550721313
1206,0.43632881298795634
1207,0.3933239311352994
1208,0.35321146290429134
1209,0.23130192028225832
1210,0.3076535137922637
1211,0.22640263284562295
1212,0.16592927144853306
1213,0.2226101770291301
1214,0.1557154760108732
1215,0.1877994251406831
1216,0.28990852581534915
1217,0.227653305529735
1218,0.290900797912877
1219,0.415178698200516
1220,0.3038010181470765
1221,0.8575849434551951
1222,0.19818443280966752
1223,0.24605589064365657
1224,0.9639036907397283
1225,0.798959636488857
1226,0.41820470172153557
1227,0.24354135846520855
1228,0.446966997149323
1229,1.1701531277717998
1230,1.6168150553083502
1231,2.5163039995597587
1232,3.307275893772009
1233,2.659958481384035
1234,2.3844384317448957
1235,2.601648779872147
1236,3.2131710722854665
1237,2.800786598611918
1238,2.4324001935216675
1239,3.2067003256160063
1240,2.7244800783643037
1241,2.652455205820624
1242,3.020117173678628
1243,3.6985887942558815
1244,4.550919972667438
1245,5.12583955260814
1246,4.814999598123337
1247,4.750481346806639
1248,4.299389038804264
1249,4.062207689698608
1250,3.839990303166094
1251,3.5623590558544502
1252,3.6205166267512006
1253,3.1490581298026337
1254,2.748778329812323
1255,2.6230408627685047
1256,2.4676571122121813
1257,2.4366618476924193
1258,2.218072259082204
1259,2.3534772527503893
1260,1.2530586529510912
1261,0.27261536516158935
1262,0.0847199978317616
1263,0.7324092688087271
1264,0.10666765154761171
1265,0.33210250123149626
1266,0.4056760060384874
1267,0.44238229031955983
1268,0.29476705323012375
1269,0.37975666953449755
1270,0.040638145348108064
1271,0.20129972940636803
1272,0.0861069445088159
1273,0.1618495711802636
1274,0.2784587942315108
1275,0.1748479552032152
1276,0.15245957542581937
1277,0.1106510057930674
1278,0.3708662781978858
1279,0.6985471390818809
1280,0.08054830693372732
1281,0.3458381670773457
1282,0.14927148073012486
1283,0.7553992010929502
1284,0.23281368685320047
1285,0.9150455809926558
1286,0.9830526955176005
1287,1.523880912385357
