Grid_Number,Del_num_Utilities
387,2.8328904191404445
388,2.303204795639765
389,1.3137698983554582
390,0.592827696196312
391,0.4590205568200413
392,0.3189686735624725
393,0.7420037500492042
394,0.4084469550390233
395,1.5019822259165494
396,1.7956488126052705
397,2.420759695704868
398,1.3212953148451647
399,0.3231523705100828
400,0.743493955528469
401,1.8231607197919706
402,1.5636716108942406
403,1.7434570465714196
404,1.1971378914261404
405,0.5780510643019721
406,1.3069082869058488
407,1.5714208911637735
408,0.6281784137946248
409,0.8903454156105234
410,1.0066849756068372
411,0.10693697708349854
412,0.5522262902238885
413,1.6562294517584981
414,1.3784238024693776
415,1.7618591536182375
416,2.2935342769949343
417,1.5096717471007135
418,0.7897585770770966
419,0.7767041025583009
420,0.5593685465882058
421,0.48569042676247987
422,0.8657776571151518
423,1.4699363853771563
424,2.458600685298885
425,2.9867737746150835
426,2.0516883685712566
427,1.403885696603888
428,1.4850007551929496
429,2.2163983719346403
430,3.144696740251848
431,2.6468907819567784
432,2.568230177810939
433,2.9425233885194055
434,3.6323468651689237
435,4.393120029236029
436,3.282540759575439
437,2.173362930310938
438,1.0699539041480752
439,0.14481026676223532
440,0.3883185072122064
441,0.4687872080979692
442,0.7528074887024093
443,1.017879575327788
444,0.8727743175684005
445,0.9359130923084423
446,1.5627681101376658
447,1.7596979327428743
448,1.2362674709211996
449,1.0560693864374642
450,1.3398028277051637
451,2.22434777096628
452,2.048228259705851
453,0.9782571837907674
454,0.406864660484304
455,1.2407340939300266
456,1.7025305301450542
457,1.5263695811790168
458,1.4366262477160265
459,1.0123120617822239
460,0.900043855626253
461,1.0177048932411727
462,1.0877605198781006
463,0.41108155273772357
464,0.8476310322980181
465,1.663144543313466
466,2.1743625147872563
467,1.1557027720068183
468,0.21337196362056718
469,0.30469304885540865
470,0.21325667568510587
471,0.1272043562337449
472,1.12884758238751
473,2.002952247919451
474,2.6978661956048158
475,1.6022630266407971
476,0.5734753206842367
477,0.7505753926611799
478,1.8085118845182953
479,2.426031941536593
480,1.7328959030142286
481,1.6103067199928673
482,2.1578020174862838
483,3.0318300831881335
484,4.02501429220124
485,3.4771450653447062
486,2.457405926427345
487,1.5684426300949286
488,0.6986202710137068
489,0.8385598520563033
490,0.30809064650682394
491,0.16703354870747641
492,0.06096915096228216
493,0.5702635800412379
494,0.18892813014386253
495,0.6209271465262282
496,1.0198224014177544
497,1.3630735201341444
498,0.2549423996737383
499,0.8630667270042888
500,1.974242909477082
501,2.0978986140654645
502,1.078381739010571
503,0.6304744961544851
504,1.077676649107396
505,0.7592326642370728
506,1.5698228719163738
507,1.0236825918361094
508,0.09435772947415595
509,1.2011423960844119
510,1.0386271060010046
511,1.1651182717434514
512,0.5858746315092895
513,0.3977754942908361
514,1.3104895105835295
515,1.531639125297971
516,1.3688672509364732
517,0.5210959324523686
518,0.5123659064803046
519,0.2823387972435554
520,0.02928226069466431
521,0.5932500295837847
522,1.3955743550382742
523,2.4527886780071317
524,1.4978578612097677
525,0.3867276293470676
526,0.7269117473896323
527,1.8385063121909144
528,1.944564620026935
529,0.9480667859830383
530,0.6994226440985744
531,1.597628171584802
532,2.662424055137512
533,3.754657142706678
534,3.9118751945151207
535,3.0415069788664804
536,2.1723987278546657
537,1.5688774086899073
538,1.635939702681119
539,0.3083852075167381
540,1.0272975839102485
541,0.4317717720009395
542,1.0491555433476463
543,0.6610468634382178
544,0.49018587979260286
545,0.9459297796845878
546,1.6486679266341815
547,0.961795557206246
548,1.2668298150089432
549,2.1811756443056534
550,1.5954639371870638
551,0.9483121702748966
552,1.0882780156524434
553,0.8643304809099644
554,0.40268325265653726
555,1.2406803259264532
556,0.2375934790796968
557,0.8792530893063981
558,1.4711098156710454
559,0.35916344717983795
560,0.7429318050544823
561,0.5717999755541932
562,0.5468319006076864
563,0.9976054715493959
564,0.5959558997526663
565,1.3336099169231954
566,0.22952047292039102
567,0.6232757867202466
568,0.49350393364816864
569,0.38552637952919444
570,0.4354576470194843
571,1.3361590724063548
572,2.2626003230738543
573,1.7711587043220345
574,1.0212236248519917
575,1.1923315613347387
576,1.7758580290017811
577,1.8910894593703274
578,0.8329094107344962
579,0.5330283003492918
580,1.5321105021476302
581,2.6236364748081074
582,3.7272558877048683
583,4.818834669482678
584,3.649698974247206
585,2.930721425265461
586,2.516111237687844
587,2.558391226210163
588,0.37730716701487493
589,1.2422231464393467
590,0.5892154996189373
591,1.1231474563180976
592,1.637884848251308
593,1.416488331555351
594,1.6311876251634647
595,2.3428114155521027
596,1.922354739152371
597,2.091648255794187
598,1.9472259501214042
599,1.0583547619730134
600,0.15987123419993324
601,0.696534242910865
602,1.4969382496371497
603,1.2867668396161587
604,0.8413414044154421
605,0.28002250961120523
606,0.46714396732382857
607,1.0147904327597481
608,0.7954906637603352
609,0.8021334591276194
610,0.7766089355395976
611,0.6638670646171677
612,0.9532663782760227
613,0.51833559945651
614,0.4335222344567556
615,0.936589607450108
616,0.352453428236424
617,0.34874002944910715
618,0.5566195338802474
619,0.36329208129627566
620,0.9746133193228382
621,1.350768190731423
622,1.1404271581084975
623,1.2790749427334707
624,1.3305959779231051
625,0.8020404306455142
626,1.4102887568152902
627,0.790037115508129
628,0.7815963223106391
629,1.7083710332736783
630,2.642906686901319
631,2.8955692102993864
632,3.500935381888259
633,4.167528473321966
634,3.238080056124371
635,2.464729921123854
636,2.0340813598740923
637,0.6462786264665557
638,1.5342051367732168
639,1.5557800935647663
640,1.494125209154064
641,1.4951628633118634
642,1.3544192132895652
643,1.9764243296262622
644,2.607074564258018
645,2.4158696345402033
646,1.8544427928135538
647,1.3930567433093566
648,0.6599225240667355
649,0.4866732943656177
650,1.3017890641805951
651,2.110099934017056
652,2.2104702974824217
653,1.3355791290175865
654,1.0743493863974953
655,0.5823316117744891
656,0.9851866719283738
657,0.20355540362792982
658,0.3785834738294337
659,0.5717291766837236
660,0.28593281634458817
661,0.9399364406911662
662,1.3875913749648487
663,0.4098967174539736
664,0.3628972714960506
665,0.20418888813608904
666,1.2027122951475455
667,1.109883481988047
668,0.6905869009246315
669,0.5452753665788725
670,0.656659015398424
671,0.41521237950895373
672,0.6544791869382651
673,1.0769805886185688
674,0.1809113005423931
675,1.1740668425392788
676,0.6569596931709225
677,0.6006791755268508
678,1.6335477494040287
679,1.6693265895965728
680,2.046074251704667
681,2.8305790452147837
682,3.6235111523064187
683,2.742173584627051
684,1.7633866623880283
685,1.0827794763724818
686,0.7153575508329622
687,1.6070334055921514
688,1.6708138291068404
689,0.661071937161375
690,0.7451682355192649
691,0.4958773874369136
692,1.149970694929455
693,1.9903908712600367
694,1.8202355013844644
695,0.9570936630810432
696,0.8103235417030645
697,0.14633424099508444
698,1.0381851834815379
699,1.1818017452239258
700,1.251072353357974
701,1.5099153043886515
702,2.1833543956236285
703,1.3647779509915576
704,0.34233355901677986
705,0.28298189312992794
706,0.2125970442195675
707,0.17703932755481344
708,0.45466670492636974
709,1.190334781713366
710,1.5813538425123326
711,1.640343537574042
712,0.7537611868463032
713,0.6607900270427646
714,0.5412397909280875
715,0.709356862159267
716,0.35132782632806503
717,1.4544568529273365
718,0.8974475329509067
719,0.9691435930865041
720,0.824696515805505
721,0.7162789295957751
722,1.5650347412457752
723,1.1498051497101378
724,1.633288810588527
725,1.4622150774414922
726,1.4175961961056334
727,1.2487051096663664
728,0.6974178515695695
729,1.3734559334025518
730,2.1493851706075704
731,3.1205509179781874
732,2.5396902400051853
733,1.4283367941230365
734,0.32113520817847935
735,0.39718039167443764
736,0.6365124447862475
737,1.1682272819497759
738,0.7441312051609569
739,0.20163466215927311
740,0.4813967050141554
741,0.6310238723788423
742,1.422586098883707
743,1.390726201787123
744,0.5504855676504015
745,0.20942520161692238
746,0.49753281292073026
747,0.45350943130452676
748,0.5739888798076318
749,0.3179056988482537
750,0.9128950366052067
751,1.7440931716212735
752,1.5227881711457625
753,0.7572409403102853
754,0.2229174480940607
755,0.1340756589827611
756,0.05013201237498023
757,0.43916782045841235
758,1.4283943010439233
759,1.929065862597864
760,2.211641409873645
761,1.520914235576951
762,0.8346912462567231
763,0.2963790256428918
764,1.0029552343486587
765,0.9488012591439523
766,1.700636080513511
767,1.7930679644059904
768,1.2911754659094317
769,1.3131533935418944
770,1.5806422288385797
771,2.1918104844009245
772,2.123967465428499
773,2.4200232504314663
774,2.385037028133346
775,1.8920400385081502
776,0.9986715077934899
777,0.2901326641459726
778,0.6927210384732604
779,1.7678023630226016
780,2.8711061096684483
781,2.3448366503889964
782,1.3565723234259122
783,0.8094321153536451
784,0.6798762009563655
785,0.15068808299064615
786,0.9796926301406391
787,0.2733267320370333
788,0.27682544491625255
789,0.27306491070238953
790,0.33434834551805936
791,0.8481994254505055
792,1.0314738408442108
793,0.14192716935388744
794,0.27235981787217245
795,0.40997902805071407
796,0.7794271497837532
797,1.080020892175034
798,0.2957244905096619
799,0.7552839999635298
800,0.8416651097033337
801,1.7212173968079374
802,0.676667958244321
803,0.29991229467003117
804,0.43221145434064984
805,0.20413245518730025
806,0.8514490345914225
807,0.4818317643982219
808,1.3832277462435738
809,1.93782840664586
810,0.8925682649648236
811,0.3941234170794496
812,1.102812436754178
813,0.36619544416665206
814,0.7491406598672716
815,1.8604264821454324
816,1.4207910366143555
817,0.5674661937653701
818,0.6159418561148485
819,1.7057588342518257
820,2.8129529630991668
821,3.0984329284102508
822,2.7710198599780718
823,1.7594077286460703
824,0.9926441317351223
825,0.6313948782152968
826,0.4199195322498271
827,0.9395527921765157
828,1.8782927064358985
829,2.940420015122646
830,2.20693354620562
831,1.1012019062321297
832,0.16612628015671985
833,0.5957075248109392
834,0.49165049843638137
835,0.9156925312130559
836,0.5384317631974451
837,0.3175469795658017
838,0.2488813713870939
839,0.049589449590234855
840,0.36848479532332334
841,0.21427484319825812
842,0.2823824305578216
843,0.5288913463364608
844,0.3387031959223456
845,1.0830459691695415
846,1.631640886272589
847,1.2707322696814913
848,0.44359248187918315
849,0.5315065858649944
850,1.3646348462344986
851,0.5489893044925832
852,0.1666866277943476
853,0.5129937471244423
854,0.2989498269221502
855,0.40717003763775894
856,0.36278603433880047
857,0.897196504282056
858,1.1611152441034363
859,0.7230176758193442
860,0.4936461018965408
861,1.2117998708730717
862,0.5284248256226529
863,1.2501475921898988
864,2.1194046417511134
865,1.032423162551404
866,0.07953320091337521
867,0.9671810888780017
868,1.8616161940990026
869,2.910094977789133
870,3.729227560837156
871,2.6175025695399294
872,1.5061087426914392
873,0.3978312837027018
874,0.7218297984919907
875,1.0393946587384366
876,1.7842165046524738
877,2.414214468060727
878,2.545910447016663
879,1.549641296752403
880,0.8910547792986299
881,1.1383598129328376
882,0.8990528358815902
883,0.34478041880425314
884,0.3720234707804509
885,0.6845677159061638
886,0.3451494498584669
887,0.16397570148574842
888,0.09031549367864905
889,0.32727188917334815
890,0.2771292210887572
891,0.30653667807183277
892,0.4059337478246238
893,0.5855731713437127
894,0.6570779886921803
895,0.8131069460494855
896,1.7238938182619556
897,0.6352871096336026
898,0.5551863363554362
899,0.5929472890169641
900,0.43271025976934174
901,0.7792923139950004
902,0.2791530779254815
903,0.493425994056597
904,0.3512249144999211
905,0.3298570489932439
906,0.5664552277205079
907,0.7292437194347773
908,0.31939832297255416
909,1.224289604144518
910,1.3621553765746361
911,1.2277898083008092
912,0.9776571956395312
913,1.304167635814496
914,1.3222995736672518
915,0.4388824085064719
916,0.8025085142911306
917,1.8889903132200996
918,2.9942296559023784
919,2.8711371197262903
920,2.123037905051237
921,1.8011146017739157
922,1.1090061376528113
923,1.2619668309243448
924,1.9703937882185416
925,2.459871746574074
926,3.2699156878361846
927,2.3927040846764274
928,1.2825107286712714
929,0.19364153373546356
930,0.9502750444582454
931,0.03730503126966085
932,0.83142174123916
933,1.0224715018430754
934,1.1143995122764063
935,0.049452830718664596
936,0.17100592339666099
937,0.14876390466378614
938,0.18829802264138726
939,0.3441575457425546
940,0.021453054524820877
941,0.37405924755123054
942,0.23514356979315673
943,0.3887703462926565
944,0.754125928762425
945,0.8698393609065008
946,0.41345297046406676
947,0.6850939061387697
948,0.05252893519660551
949,0.5340352825665763
950,0.42697808268158804
951,0.42300087780903556
952,0.060283183360093334
953,0.20695631361567626
954,0.3041153871798024
955,0.18911939053536553
956,0.29791813795052285
957,1.2244984347538512
958,0.4358813929944775
959,0.5057148804018898
960,0.8053922334923123
961,0.3115838401494483
962,0.5196955013629213
963,0.9171393221713928
964,0.1794856844449647
965,1.2888517722903625
966,2.2421371411341067
967,2.406887135160484
968,2.0439981370024873
969,1.3951609066270008
970,0.8267063739808045
971,0.8700096513153562
972,1.6603711443644276
973,2.688793448744962
974,3.2788305098162307
975,2.4990321324869593
976,1.8856556131738396
977,1.668725050240568
978,1.084987043112278
979,1.4292000535615572
980,0.20400988990910182
981,0.13550576222528654
982,0.39529519171190547
983,0.15387979019510484
984,0.34243376710493656
985,0.37372043398581306
986,0.1705646391443112
987,0.03283965468003574
988,0.7873658271299603
989,0.5657774562172148
990,0.4726715939337116
991,0.015028196769484236
992,0.868171268560261
993,0.344847228431277
994,0.09064561837199771
995,0.30540895467314894
996,0.9658638850596489
997,0.3087314605175275
998,0.5719230621061625
999,0.6354300059026656
1000,0.3758468401216391
1001,0.04356053236674234
1002,0.18794120388139088
1003,0.2803921963181581
1004,0.2796938183133536
1005,0.8660117089912299
1006,0.6266153744146459
1007,0.3731670495216025
1008,0.2778917912056279
1009,0.9149671096437456
1010,0.8084433197030705
1011,0.3262344213484401
1012,0.4247392028791207
1013,0.0703210379352121
1014,1.0420925177129146
1015,1.8686100939309767
1016,1.4612498188067293
1017,1.3169748175985687
1018,0.7069846863477269
1019,0.14831522171761916
1020,0.3853537010875845
1021,1.4657664933219232
1022,2.4376178568044566
1023,2.984978245623738
1024,1.935977376882511
1025,1.028972307798954
1026,0.9178354678784314
1027,1.7603755881732823
1028,2.2534865893536633
1029,0.316519430961579
1030,0.27298947149813463
1031,0.604144389493056
1032,0.4899270675640489
1033,0.3861452246952496
1034,0.23982118089624793
1035,0.3583463564369899
1036,0.22836608904256536
1037,0.4744690681267688
1038,0.5110935513434508
1039,0.4032596984928509
1040,0.07330839037061793
1041,0.7435225959925361
1042,0.716415013833486
1043,0.4012367803446362
1044,0.7248165215168452
1045,0.39654538936853084
1046,0.1673235314141078
1047,0.7674582897502459
1048,0.16939077912056238
1049,0.5885945243107251
1050,0.19322246786668743
1051,0.25698075043727797
1052,0.21732357895822974
1053,0.2195103105287247
1054,0.6305064135369344
1055,0.36999954626709136
1056,0.5149079205894952
1057,0.1779216615793397
1058,0.22224798394292486
1059,0.13415051520971857
1060,0.8922577084473684
1061,0.07155692436729894
1062,0.17931753488803137
1063,0.41481863119563855
1064,1.347414391398105
1065,0.61444375499919
1066,0.3507093454083009
1067,0.27467268024274255
1068,0.16881039899951167
1069,0.13785489793773073
1070,1.0697210505688028
1071,2.1600269493014737
1072,2.8826893900096033
1073,1.7742235176334962
1074,0.6772757218604399
1075,0.4923393727575974
1076,1.5808086709532785
1077,2.6885640018430945
1078,0.5562107575126316
1079,0.24102700118256615
1080,0.11863832801326463
1081,0.4019398003840633
1082,0.4634685214290242
1083,0.4233945766536177
1084,0.5849276156376694
1085,0.4902870062569062
1086,0.5208817113351312
1087,0.45486945238425813
1088,0.6618492417120221
1089,0.3637081659225085
1090,0.7820126671171813
1091,0.07639481479515042
1092,1.0047414630334228
1093,0.7143007414110683
1094,0.06059977596005675
1095,0.4539029638290541
1096,0.22493537127427443
1097,0.3480344606766451
1098,0.10129491482683461
1099,0.18534435580531677
1100,0.19905993870307204
1101,0.20625456823783023
1102,0.21031079751526036
1103,0.1769883072292395
1104,0.07114436339305888
1105,0.40505102813477306
1106,0.2291742417444576
1107,0.20539537764862376
1108,0.33108292916959564
1109,0.25262018274231485
1110,0.2462634156982559
1111,0.44223459190764997
1112,0.6298515386424811
1113,1.428335569480749
1114,0.7210935994005133
1115,0.6414139191395901
1116,0.42335686407560696
1117,0.18456501718918833
1118,0.252400190089759
1119,0.8927526269883409
1120,2.0007925909686324
1121,2.658944709207459
1122,2.108256071646424
1123,1.3249348192916484
1124,1.2405737392126488
1125,1.9481931230737854
1126,2.1055241024735083
1127,0.5840445838741711
1128,0.13915231239412665
1129,0.23622841789548157
1130,0.3443371653394752
1131,0.3476694156001388
1132,0.25905255373886393
1133,0.42307994300804647
1134,0.18910802034341276
1135,0.3587229121172463
1136,0.631181850937588
1137,0.06458353254507658
1138,0.7330215092796623
1139,0.5551738927274122
1140,0.9015006597370797
1141,1.3195741080290027
1142,0.535858785795008
1143,0.16983864622670955
1144,0.5799755217244671
1145,0.07476386217544746
1146,0.2739032459960785
1147,0.36071483604658466
1148,0.15965395613979605
1149,0.13123251962811402
1150,0.47428027220103053
1151,0.5283298395327136
1152,0.3098781968279807
1153,0.2258286664289145
1154,0.06977040470189651
1155,0.10368464506764742
1156,0.15531484802235224
1157,0.2989948592782378
1158,0.31641364851098286
1159,0.045456601778853654
1160,0.20786593378298143
1161,0.6423504811794601
1162,0.7253423047422374
1163,1.0090039674156197
1164,1.0237941361994456
1165,0.7384940345203461
1166,0.3929541386606772
1167,1.109566049513274
1168,1.4015442064063683
1169,1.5842333779538547
1170,1.7575350929319653
1171,1.7309006069338488
1172,2.1343539773796545
1173,2.066443121073341
1174,1.2606819290083295
1175,1.1752927287337935
1176,0.9801876506269057
1177,0.19188941392429387
1178,0.07481951892209146
1179,0.33820243445682274
1180,0.5227266634365955
1181,0.41133883598777476
1182,0.3576598068574708
1183,0.4889882615512423
1184,0.634694513407618
1185,0.5173173329857461
1186,0.8784331799142869
1187,0.2385594408813512
1188,0.582430225103866
1189,0.9497651026362476
1190,0.9508905207358612
1191,0.17359296818221984
1192,0.6969214481974322
1193,0.2400260149605783
1194,0.29217251113160825
1195,0.11843580246802761
1196,0.27712116739618886
1197,0.06644207746727787
1198,0.31448798138082246
1199,0.24250256139385595
1200,0.10068831528371795
1201,0.24451889853413067
1202,0.09635776645467549
1203,0.044328191295421655
1204,0.30119136587032175
1205,0.2716290926636277
1206,0.31427834185042675
1207,0.17847469594038773
1208,0.45772214711078846
1209,0.36055030690180645
1210,0.7348477211185291
1211,0.02070981881284792
1212,0.6357750213106287
1213,0.824037060510622
1214,0.4548188996675381
1215,1.1391771124459853
1216,0.5748896721981104
1217,1.2214116104597552
1218,0.6529471305068617
1219,0.999322360358185
1220,0.7969203047344895
1221,1.196671296756039
1222,1.6157171809144688
1223,0.6581857939071469
1224,0.47467241684213385
1225,0.6841438828170365
1226,0.5942959368730756
1227,0.03806270625496194
1228,0.10432271171508348
1229,0.19940866560751014
1230,0.5174532994433656
1231,0.1440992527262706
1232,0.09726187260909687
1233,0.2899823580871235
1234,0.4789494114424046
1235,0.12109044933198392
1236,0.6234533816359055
1237,0.24353492086562556
1238,0.31609025601802615
1239,1.0905536760799899
1240,0.05223832548391907
1241,0.914222575691597
1242,0.5786737452378387
1243,0.09037667910561858
1244,0.1587677115086088
1245,0.2418957429386668
1246,0.2965150769044386
1247,0.231398491420897
1248,0.06350967202096262
1249,0.33632100808141036
1250,0.29524728054296645
1251,0.4256297708412624
1252,0.30930325149260623
1253,0.5029907772293782
1254,0.14741319624427118
1255,0.14638223653206614
1256,0.1416987575569003
1257,0.1799725833474954
1258,0.4783172659559896
1259,0.24357331507768
1260,0.6788170815643083
1261,0.4856224706919342
1262,0.7807167258359108
1263,0.7964491202197332
1264,1.0202950855089585
1265,0.29441345686691983
1266,0.8558999048809921
1267,0.3190201633356971
