Grid_Number,Del_num_Education
0,1.5832482118567797
1,0.7476912494865519
2,0.5480189337266408
3,0.8377547139510173
4,0.27800485213075965
5,0.7777161210519141
6,1.5433215747989346
7,0.4522261657616605
8,0.5078508388856773
9,1.5611182781129425
10,1.6917472849517234
11,0.8019775462174101
12,0.762165253771864
13,0.35810339281609405
14,0.4097175655422785
15,0.5747689308534698
16,0.37411144585604306
17,1.2685710316732255
18,1.450991762623708
19,0.7300293567318483
20,0.38658911742214164
21,1.2849080984335686
22,1.928774737704286
23,0.817670743141202
24,0.2968330765686351
25,1.4058756230476934
26,1.5373582606773204
27,0.7762201210573226
28,0.531486670732571
29,1.5195470726813631
30,2.555478647888565
31,2.583587182789312
32,2.018888782122031
33,1.0376775349900733
34,0.2576479708944821
35,1.2364678031991687
36,2.0604011686752988
37,1.218274667024531
38,0.39219917705748353
39,1.1298492743557953
40,2.207297195727581
41,2.1475613885400433
42,1.1849427498954088
43,0.8179370716959667
44,1.1307958574850885
45,1.3227777740455713
46,0.2668955153462799
47,0.9303696761869907
48,2.032930051497299
49,0.6979802878112387
50,0.6408155285435451
51,0.31811838751560684
52,0.21869996434278577
53,1.0484452386927052
54,1.5545085592440102
55,1.542183533998567
56,1.2132809870984875
57,1.3265654348019327
58,1.5868300296464397
59,1.27409577490563
60,0.2122496714038339
61,0.6827247809054986
62,0.6323296467762739
63,1.3245045807783729
64,1.0702259315700815
65,0.47175617106600864
66,0.7013436190100732
67,0.8406507619043322
68,0.16007163132608468
69,0.32848504214505597
70,1.2433344429044477
71,1.9295220449171453
72,1.2350896055641936
73,0.9729545005921144
74,0.5132924637276353
75,1.115772856566854
76,0.33366341758847584
77,0.47646541701787753
78,1.0324336642568535
79,1.8897530624899201
80,1.9682132757594206
81,1.1292123687232445
82,1.0720261062598102
83,0.7451404719256959
84,1.4204427728555362
85,1.5565214495707447
86,0.586369492004869
87,0.32453236977834776
88,1.241442487199908
89,2.3345020838153365
90,2.0072390994881917
91,0.906164552845504
92,0.04328051699823064
93,0.6272976571151457
94,1.186447131990266
95,0.612159101510736
96,1.2111738225279793
97,2.175798935573138
98,0.2579626599850182
99,0.4474755348847412
100,0.9812033506318046
101,0.13222565514983883
102,1.2430082762234074
103,1.0179764651871044
104,0.5993355518751375
105,1.26362383794027
106,0.49283710710394096
107,0.8967521576873309
108,0.9917851057014881
109,0.2092234242313138
110,0.9715536013759307
111,0.4167160423685022
112,0.5752405892226996
113,0.6713954958581713
114,0.9663702293449344
115,0.28586955472928804
116,0.8706024360966691
117,0.3773788281231083
118,0.61566596570603
119,1.314664369740472
120,0.9636816476146343
121,1.6130358195205177
122,1.315504335546707
123,0.4890516853507659
124,0.5045129940126899
125,0.8755999341076466
126,0.40849776504797797
127,0.4759285617496814
128,1.5857249445035038
129,1.2400633578053513
130,0.613110046020399
131,0.3895701857711499
132,1.1303507741302392
133,1.6586541655950062
134,1.2990854374678817
135,0.62045710677596
136,0.5448471898434731
137,1.2673744862529748
138,1.628331349804218
139,1.8145527458637891
140,1.1483634673867604
141,0.5345770965344708
142,1.1391616973915477
143,1.0825553271948365
144,0.226326477483046
145,0.9473305661900306
146,2.0534140037389728
147,0.7622247082242439
148,0.06836567173256174
149,0.5882636465430064
150,0.19779794984569557
151,0.6998784035381321
152,0.8678731405566449
153,0.2415592962387406
154,1.065057538364645
155,0.2636797595152268
156,1.000225819419772
157,0.7685484788861421
158,0.13036211004271897
159,0.8807630352982042
160,0.9153129398990476
161,0.8231876155060109
162,0.049946941650784574
163,0.6541144246274245
164,0.0889007400479666
165,0.8360092080876157
166,0.9617418028680724
167,1.085181801516966
168,0.6977900197806642
169,0.19912367840618214
170,0.9690862821635496
171,1.186868633603783
172,1.0746555778463998
173,0.6040201281957117
174,0.6347045981908808
175,0.37194883933196554
176,0.7401869106992269
177,1.3175651673273123
178,0.31010876313413394
179,0.18379764867812226
180,0.32432636722784874
181,0.21793705594879437
182,1.004104018358819
183,0.4624303982283121
184,0.19300266065003363
185,0.22549425954516372
186,0.873473274092889
187,0.6861656306895916
188,0.8570603738604066
189,1.0200075813919547
190,1.5035596361762182
191,1.1435867284030499
192,0.5401511574534852
193,0.7930677203275294
194,0.8721291947625116
195,1.7636740249877894
196,0.9752267195459372
197,0.9105496191600015
198,0.6501148895739769
199,0.3356180865576562
200,0.4301936956371918
201,0.6994458599140796
202,0.5789394821669173
203,0.3334575294080719
204,0.9429700876635905
205,0.35052798540696667
206,1.2449043142247052
207,0.4703935571628837
208,0.7367745494524672
209,0.39116997495245426
210,1.247311187448007
211,0.6808468354416841
212,0.46307234597585545
213,0.47868061435448567
214,0.41910290881807727
215,1.4586105784394416
216,1.4707910854813138
217,0.47414332712932866
218,0.5142439179990842
219,0.7559065138202437
220,0.22196864206061517
221,0.786499635002469
222,0.20281983109082563
223,0.40500991785588647
224,1.0529128709444688
225,0.9241007615740563
226,1.0334055608731272
227,0.3147435610176903
228,0.5253635403925571
229,1.1483710264523552
230,0.2311103327987401
231,0.6414669696130009
232,0.7635395954574637
233,0.9482116099520528
234,0.9909570954066769
235,1.2991481064115356
236,0.4346281347054784
237,0.24277408919517185
238,0.056182879918681365
239,1.1460916517241204
240,0.5716376737125244
241,0.09574876440224069
242,0.38517291599000114
243,0.5461466950598233
244,0.9043846889397515
245,0.17554125510987756
246,0.8721341677561064
247,0.6748998393382982
248,0.6374268627067365
249,0.933828851604821
250,1.4617164531853821
251,1.1498112710868607
252,0.763884718095159
253,0.39427942588427495
254,0.31129958558132836
255,1.152878079880421
256,0.9516378676485416
257,1.149556778843797
258,0.7683277843885501
259,0.4303132623936682
260,1.4116194206829928
261,1.3415916885283887
262,0.3129983086206714
263,0.7375440646918063
264,1.1192519067697801
265,0.8476371163304585
266,1.0351260131498652
267,1.3423557100593932
268,1.4141210022700026
269,0.4667436647385301
270,0.3370253877915919
271,0.5036322707410307
272,0.09883774754404515
273,0.5444883912750093
274,0.49147037770803365
275,0.5026668817550548
276,0.4129666265708586
277,0.9848933963343625
278,0.4467453899887821
279,0.7442908224323863
280,1.0319755028132604
281,1.589577932957246
282,0.8591686361722596
283,1.1926633281775136
284,1.9071812867307456
285,1.2085636827328536
286,1.1321465951610081
287,0.9086225658273811
288,0.9801497905143968
289,0.8319209377348171
290,0.82606418493879
291,1.2249365001995125
292,0.3949169431496555
293,0.46410880911780755
294,1.002931258618928
295,0.8257066536217474
296,0.613735048037214
297,1.5853493507379968
298,1.6668416023801298
299,0.8499948974012504
300,0.7002375885435214
301,0.7862923665191621
302,0.7447162862573226
303,0.8766145046041761
304,0.28920775451729447
305,0.23295058980232566
306,0.3743641044159077
307,0.8714883256755614
308,0.5171323553052387
309,0.8224807055300319
310,0.9331168158278043
311,0.8741300035342956
312,1.1754465309356488
313,0.27851524376146497
314,0.08166512028478792
315,0.10778765682068435
316,1.109876692177079
317,1.4209206833515902
318,1.1442004910789605
319,0.5504106799734682
320,0.9096470885549247
321,0.157969866049581
322,0.17691606005899363
323,0.601872431078715
324,0.11213920374650564
325,0.4606265600850548
326,0.46795155900863517
327,0.43504123408230644
328,0.8574213825472154
329,1.9024069333337277
330,1.3686826773807115
331,0.29114882118917895
332,0.8769865122260844
333,1.654354169374288
334,0.9615704399515657
335,0.5627364663771958
336,0.3710652459132308
337,0.6072460449971355
338,0.5095515389071483
339,0.8272772260976624
340,1.144545558289262
341,0.5746052940726692
342,0.6255407518542424
343,0.0541903705973554
344,0.27394260121057684
345,0.5645210465098445
346,1.446830893704194
347,1.4622520418074703
348,0.36361882463753215
349,0.46595414446169126
350,0.41933058399469203
351,0.2943492993965292
352,0.7815206289772735
353,0.5405634264134348
354,0.9691232240341328
355,0.16666782879406794
356,0.15284652506020643
357,0.6681083868107276
358,0.3433099681828626
359,0.5885609444593219
360,0.37605266826794004
361,0.47077852568451156
362,0.18854385537467408
363,0.7061435054525316
364,0.8686229099101463
365,1.2806717949616977
366,0.46267151057084205
367,0.8692105186522803
368,0.6303980223699549
369,0.20696287828156018
370,0.29986733154812595
371,0.10604821394487128
372,0.12966148885551587
373,0.21659157844281088
374,1.123167635385186
375,0.5352376062725213
376,1.2647585293314794
377,1.5330425280589748
378,1.869900559412115
379,0.9319923758183618
380,0.5715763874778707
381,1.1647917765418292
382,1.3716947338573031
383,0.2633600364956608
384,0.3042997296158021
385,0.6521940607111403
386,0.4009558690619984
387,0.4852264611184056
388,0.24386428245653366
389,0.6970228784162706
390,0.2460623074588647
391,0.21831180709490972
392,0.23279667308120627
393,0.21880473073157433
394,0.41366576935197025
395,1.1702397804115299
396,1.3133365698967885
397,0.9324533337728234
398,0.7127870921895939
399,0.32070589073328926
400,0.5317708029600955
401,1.1330394695920538
