Grid_Number,n_Connectivity
166,1.6603812118482966
167,0.7803308191492258
168,0.45396502024130697
169,0.96572057879198
170,1.1422502897893783
171,1.5612497474825087
172,2.1521790308550637
173,2.420172663833767
174,1.504101927052056
175,0.8035165612496349
176,1.2254866181329
177,6.829448063332863
178,5.861761810452208
179,4.954997915296767
180,4.1492914219317
181,3.5148394576480655
182,3.1566494368818954
183,3.169800792967303
184,2.9724876550684467
185,2.7889031375475355
186,3.032019252278215
187,2.61354324780376
188,2.1702303066031017
189,1.5379293560867568
190,0.8304152219876422
191,1.2193500344813275
192,2.181032301768277
193,1.8644335430310177
194,1.2148087059346122
195,1.055809417906837
196,1.0008286451516337
197,0.3733181746623837
198,1.093486589908729
199,0.22675736214464448
200,0.907030517647085
201,2.0166437862798685
202,1.917721342431719
203,1.5700675757240585
204,1.232552166031834
205,1.219467176712163
206,1.09611455146693
207,1.4612229460009352
208,0.7880248796292858
209,0.6994068268872341
210,0.7366844639789059
211,1.309483029003899
212,1.0333073137895497
213,0.5608822429798612
214,0.8883260783038546
215,1.1544888654731331
216,0.30365404450577865
217,0.9217657109220494
218,0.33993367851929884
219,0.9410301718794396
220,1.0552343948119058
221,0.9761046781808216
222,0.5334829302069743
223,0.7245539354086344
224,1.432290363517839
225,0.8107768234678865
226,0.6019461136754011
227,0.9077403069362429
228,1.7011753784464774
229,2.2245119945943497
230,2.4659825373256736
231,3.1123220232722675
232,2.4132666625280303
233,1.3169402170387545
234,0.3430297750069552
235,0.9868483461657374
236,6.407928570357454
237,5.364760767155279
238,4.355758243234773
239,3.411372732038779
240,2.602913793997108
241,2.0942107772991596
242,2.1140339635926706
243,1.991116568690944
244,1.7050029224035697
245,2.079035118531557
246,2.2312334291410223
247,1.450818674425821
248,1.305453694072336
249,0.3408634092693256
250,0.955738263040258
251,1.1098647340386325
252,1.4576823324441108
253,0.35290108139149257
254,0.6048987198939708
255,0.5746778330710792
256,0.47142166789551637
257,0.215831473050617
258,0.4136387176258833
259,0.9377207423670645
260,1.1028941263931593
261,1.2037144734631826
262,0.4862866210262074
263,0.5019743770910553
264,0.6009826601171155
265,0.1361584966752755
266,0.975854474836625
267,0.8532736935411216
268,0.7721776953747064
269,0.42137418766619306
270,1.0014708853506356
271,0.050167830444764146
272,1.1136356280878474
273,1.3644768985365523
274,0.31721102137125534
275,0.7796511721058543
276,0.6451300427235275
277,0.6599063412454342
278,1.1233052210481842
279,0.030034640848753427
280,1.0542166593302498
281,0.6657251853494154
282,1.499289703369906
283,0.7791377920449684
284,0.46224808246717836
285,0.7798178458344782
286,1.4934782534972735
287,1.7899687044846924
288,1.9285243132803802
289,2.589842923839304
290,2.1724319949810016
291,1.9309982559438872
292,1.8841578573189492
293,1.3904367388769368
294,1.6701617053359368
295,6.151064205081138
296,5.055178227386331
297,3.9682395706967255
298,2.900325153225905
299,1.8840671491794527
300,1.0772160298614555
301,1.1153215014307576
302,1.202658214680555
303,0.6236792226611851
304,1.3432896555657898
305,1.8554745427863881
306,0.7545320751009919
307,0.41074793672662346
308,1.3764884907121193
309,0.3322153353160518
310,0.06170944964611542
311,0.5982442296262062
312,0.6731252528551003
313,1.2637319627469055
314,1.3900827965933786
315,0.9217464166873787
316,1.0958935517133654
317,0.3798599692701854
318,0.9945688647571408
319,0.08843466099893259
320,0.31339086473337613
321,0.5977938600344673
322,0.7543897525362581
323,0.8931070430217909
324,0.9868883573093341
325,0.7049426846572402
326,1.115670092832292
327,0.9863640311842045
328,0.15987523380514784
329,0.09985846645139647
330,0.7601490768698289
331,0.47688495185216445
332,1.2066135424908033
333,0.9027105433993514
334,1.2355344775814732
335,1.5262903326581048
336,1.5325692101684778
337,1.161114066123583
338,0.5605976542110701
339,1.3240906016387293
340,1.7168932813832882
341,1.4043677188717139
342,0.3992362182208279
343,0.8487494036281414
344,0.17373216961175045
345,0.5577574613495543
346,0.7511769575476638
347,1.0390344550864095
348,2.016873994362867
349,1.310431622549627
350,0.8524361222406948
351,1.4862455972728368
352,2.46831390956385
353,2.6360062289862434
354,6.07976049949178
355,4.968174513109876
356,3.8567979719123784
357,2.745885201802155
358,1.636381015748529
359,0.5370870114106269
360,0.6099544481734073
361,1.131904429239103
362,0.47307836187737484
363,1.2803362737603456
364,2.0638612271694066
365,1.1772951092316501
366,0.9926664639164375
367,1.4121890129566086
368,1.2120090278628315
369,0.8303738455740249
370,0.7347102393155458
371,0.6189688225525595
372,0.7192415306505107
373,1.0880475423675595
374,0.2555325915475044
375,0.8937266433382511
376,0.7678977455360106
377,1.1977156673195024
378,0.204752061380967
379,0.7663706513792579
380,0.268617723359102
381,0.5294392052577537
382,0.6577373847896519
383,0.5468836911667659
384,0.46856914243180364
385,0.6821601703170556
386,0.4906631225999072
387,0.9075228640131614
388,1.1683349843439943
389,1.0880183824847074
390,0.9128812748511409
391,0.6701654623373967
392,0.08289972641949492
393,1.0460352960441204
394,0.8374522194054175
395,1.072553862430425
396,1.1358044650898562
397,0.5377398807656925
398,1.1287536338175748
399,0.8672017971476085
400,0.7870694898117512
401,0.8648884509557744
402,0.5119045572402897
403,0.6028545168658063
404,0.5250565017566119
405,0.5189384295030994
406,0.8857961995385518
407,1.0690181788273045
408,1.0291354505409622
409,0.2618453786461967
410,1.2453387371435705
411,2.3464945086864355
412,3.4545718590751835
413,5.515080374041438
414,4.4396268578298255
415,3.3878199556074513
416,2.3910716795359432
417,1.5588411759912342
418,1.2710665432905943
419,1.3614135052894918
420,1.3891097419434733
421,1.5529060038318236
422,1.9562435047297566
423,1.66150642810613
424,1.0614802003821957
425,1.346216638354649
426,0.3707096890357234
427,0.9671682635420782
428,0.6891612625302069
429,0.37289472061071866
430,0.5187371740136921
431,0.39371931087930095
432,0.5361450834567419
433,0.47198640855070767
434,0.7711251959981265
435,0.3190229595677455
436,1.4309685621164396
437,0.9475583225734399
438,1.0115409055558273
439,0.5613292119826087
440,0.3094115772518701
441,0.8040161325202119
442,1.4047106403308756
443,1.513577869273653
444,0.8210524966662526
445,0.5576211202618591
446,1.0706306886623909
447,0.7753564891183015
448,0.8111018290608788
449,1.5000455881999666
450,1.3378022057846437
451,0.8615053085324514
452,0.3046585155675918
453,0.24907136407303906
454,0.5101861957383402
455,0.6324602632780726
456,0.27670455920649806
457,0.7884239314768974
458,0.316050461108854
459,0.685090269279693
460,0.4161768419397696
461,0.4364878591983407
462,0.9451474578942692
463,1.5645342435023595
464,0.5723712140547992
465,0.09377766513442413
466,0.07592424903840347
467,1.1862274529760741
468,1.324575873611501
469,1.799093607464054
470,2.6434151557093495
471,3.5766708875297737
472,5.372692446936012
473,4.2614621938791934
474,3.1507393215019093
475,2.0413522126155943
476,0.9380521209079986
477,0.2561777680175911
478,0.6638832263420456
479,0.5310191328778207
480,1.611236805093112
481,2.402892062226461
482,1.2912039782012399
483,0.18272248411788866
484,0.9340394217325553
485,0.6840250958777826
486,0.44447347568016937
487,1.214850702941058
488,0.7585981383544236
489,1.0416188774713488
490,0.6727881812966787
491,1.0281506292609455
492,0.3718338383398832
493,0.7504255742322572
494,0.7826779044282878
495,1.6354858099270284
496,0.5721210625638128
497,0.6728250342434561
498,0.30860033564850653
499,0.2554470396485589
500,0.945467130380794
501,1.4228242910673154
502,1.2372504689633503
503,1.2888205088985982
504,0.5332959522778533
505,1.15592025170296
506,0.3152912764094667
507,0.3297381658441705
508,1.3042238961985535
509,2.169909953293013
510,1.2594594881405536
511,0.9678995422159684
512,1.025777831254944
513,0.8072148491976153
514,1.3625375445590495
515,1.2433726243531875
516,1.3653378026702685
517,0.47221966366391255
518,0.944270606946956
519,1.394254070374287
520,0.7573073119324553
521,0.8009834139585437
522,0.7860164715655809
523,0.9154551867479732
524,0.7446206046199519
525,1.101422694391034
526,1.407089893874046
527,0.6052648013046598
528,1.1070913807795446
529,2.0808414182740593
530,2.8539289895049693
531,5.4469670628382785
532,4.354727841007686
533,3.2757779656489707
534,2.2294955296196437
535,1.2974751166542555
536,0.932252844168488
537,1.070621209707643
538,0.9937013558748874
539,1.6942679165812202
540,1.8433551440990168
541,1.0968047654475148
542,1.1368125138223553
543,0.5203597403557332
544,0.6598979977017192
545,1.2559292595844687
546,1.3247607477921477
547,0.6422301642036896
548,0.502950524632506
549,0.5417365114951506
550,0.08065360755725753
551,0.5368345420538635
552,0.8093729204085306
553,1.6721607335994424
554,0.6994125893359526
555,0.7308882178925241
556,0.4423363293965364
557,0.49846588398739955
558,0.9852834750926923
559,1.4477276150166278
560,0.49544482427868486
561,0.3509357227515439
562,0.8065320869176874
563,0.646116973405168
564,0.46707002855301155
565,1.3675719239269872
566,1.3810882213369988
567,1.87072310234491
568,1.6114937015521238
569,0.976300788606508
570,0.12093603122138635
571,0.823348989557448
572,0.5265874622501957
573,1.5328233726453744
574,2.1906795516722606
575,2.015120157321584
576,1.5021384551454566
577,1.710261069605696
578,1.0704318942573134
579,1.01625931634163
580,0.7668805997133592
581,0.24904199988917447
582,0.8262896941757725
583,0.45238311165100203
584,0.945818789245374
585,1.3761808413439616
586,0.5294532441609653
587,0.6470600923207337
588,1.3270039129385338
589,2.361367049121135
590,5.729484243262729
591,4.703304184691221
592,3.7266624578760594
593,2.850932857402977
594,2.2001103384073026
595,1.7274624434960453
596,0.6229887972547473
597,0.514748415564546
598,0.7329060384591912
599,1.5448212371595882
600,0.4376472133081862
601,0.6851714048574149
602,0.9473258908796655
603,0.9634901388313284
604,1.328103076966654
605,0.7282313308985505
606,0.3847289084693926
607,1.0648807562016265
608,0.7601648510895552
609,0.6298465017099765
610,0.6173186226288103
611,0.504206538046066
612,1.6125224111194418
613,0.7510954058186612
614,0.8494372409770152
615,0.4937423750443737
616,0.6825792645315397
617,1.0900555228738789
618,1.5423157777359677
619,0.7268266302020322
620,1.031657906806902
621,0.637742694588872
622,0.770972498086072
623,0.4213148910302108
624,1.2619315310384447
625,1.9699959628091444
626,2.0382544335211876
627,1.3010453280342689
628,0.22137461988438
629,0.26634301308775366
630,0.6053722820589732
631,0.7419237110563568
632,0.6389495255791072
633,1.646504990635074
634,2.470210352903498
635,2.575995194217567
636,1.7304653430915686
637,0.6392468286996338
638,0.543714128784995
639,1.4596971885623289
640,0.844652057342739
641,1.2343092042541914
642,1.4830400886471713
643,1.6997791469725338
644,1.0908645121023202
645,0.9664439331391587
646,0.4398240061635571
647,1.239236460345951
648,2.3131863719377974
649,6.191804474884982
650,5.25664408902749
651,4.404433408689019
652,3.6930505512121083
653,2.9949363318716182
654,1.975027542768025
655,1.1422286464681746
656,0.8216706113051521
657,0.7461102544811863
658,1.3776569554564118
659,0.31921347887317525
660,0.22160282693236508
661,0.6232445216809721
662,0.6475652643280954
663,1.019150266886738
664,0.3402604899360736
665,0.6757552437345536
666,0.67579184380441
667,0.9247923766900071
668,0.8210273618378883
669,1.3092377553072363
670,1.2598382355395645
671,1.9832154634967876
672,1.7289165990666315
673,1.0423017221804198
674,0.19211009109512794
675,0.36495095653067156
676,0.9671356304185831
677,1.7059150524707347
678,1.433881059162561
679,1.8596485994082443
680,1.5847635968515354
681,1.112311953699464
682,0.8101479036705781
683,0.9733124856604386
684,0.9435435344632306
685,1.078884582266434
686,1.5420550297389297
687,1.2215110850093243
688,1.0064649897372455
689,1.306443141865673
690,0.9147462885601834
691,0.8164619779504049
692,1.4500355770362523
693,1.3876638361337434
694,1.8141244471093234
695,1.1157063906450781
696,1.0141497014014402
697,0.46784300769636716
698,1.371902650135567
699,1.9150393524561056
700,1.5275696073717728
701,1.3171965243818191
702,0.6710710258755732
703,0.7070138038481465
704,0.49388788180084986
705,0.5342852699269373
706,1.0841739745949788
707,2.1303211029585385
708,6.797338380555341
709,5.957966518541275
710,5.158525025094657
711,4.437291801789272
712,3.498524215070329
713,2.677803814001591
714,2.0886630563505033
715,0.9816126346753397
716,0.193586435674154
717,1.258670089233873
718,1.3054411372849597
719,0.941307392309932
720,1.3316488170910719
721,1.197479623993427
722,0.8915947535380979
723,0.7322862555132132
724,0.9458289272600024
725,0.4086884571817849
726,1.052709367813273
727,0.7247937013711908
728,0.7243565717597085
729,1.482001358083308
730,1.0584772754789717
731,1.3321604921761618
732,0.3313422635127086
733,0.79874323636653
734,0.7400310334362109
735,0.3755434387045466
736,1.094221121768001
737,0.3561079842390107
738,1.2365954348087909
739,0.5593989770950454
740,0.8808977453147778
741,0.4417025282378467
742,0.14587087142731273
743,0.4974440863438792
744,0.721937712150659
745,0.650039281496925
746,0.6755916141131397
747,0.84523820070031
748,0.5182323682470635
749,1.1061123059038216
750,0.1781477361781955
751,1.0967014976194331
752,0.30887325145237454
753,1.2086825623272834
754,0.6031268135533766
755,0.5411007912212521
756,1.5217217280133875
757,1.0038090740961116
758,1.2044640804801119
759,0.5002000350170622
760,0.9405610807492364
761,0.4125302044486957
762,1.1654975716781317
763,1.377638442135015
764,0.5923284429826251
765,0.921311000662358
766,1.836058948054449
767,6.41691455523919
768,5.413918072385036
769,4.462856438514328
770,3.605069832626273
771,2.923838507248429
772,2.563980683597089
773,2.2908461712851658
774,1.359776200126269
775,0.9606605916343165
776,1.5714988241040067
777,2.378853399897001
778,2.0187424567927303
779,1.969232239525125
780,0.8752276678800276
781,0.35641782958150076
782,1.40032360868774
783,0.9765298879010801
784,0.6524121756589921
785,0.6965042917167863
786,0.513951152343542
787,0.4334082758681606
788,1.0545147446524352
789,0.2409675721723073
790,0.8522017248617798
791,0.882237129161705
792,0.4132268719062465
793,1.0122989186688784
794,0.8126208015941907
795,1.1131861594160426
796,0.7393052807592928
797,1.3960339683638971
798,0.6194455338690138
799,0.5124316328411957
800,0.9314978680424824
801,0.6485278151121091
802,0.47458609008454866
803,0.2553379504475908
804,0.20266615159520887
805,0.9210991787728225
806,1.0348608630088552
807,0.6943409118902418
808,0.8272718334242373
809,0.18619410779117096
810,0.3985833367305142
811,0.7818660246409115
812,1.4059887615416733
813,0.42115641606014825
814,0.7955323832754733
815,1.4757602829984007
816,0.3848923893103424
817,0.7689461825743061
818,0.7153231903455317
819,1.0705753912814084
820,0.2691593585467309
821,1.016075584025346
822,0.8198091377848445
823,0.3815925061410201
824,0.683909165712238
825,1.7291749096231301
826,6.069336408288445
827,4.9970722566070895
828,3.9468316581379828
829,2.942293567398826
830,2.05172245564132
831,1.4949585052299466
832,1.6532087372395312
833,1.4642703068016811
834,0.47889962225117544
835,0.8873919678097535
836,1.6444951531297274
837,1.7259835560016166
838,1.9623541543313208
839,0.9285090167500744
840,0.5107302788719792
841,1.0115824116024033
842,1.4287533770067493
843,0.8978719967784717
844,0.6033176741513868
845,1.3966281847605557
846,0.6377671224975132
847,0.1954711136632795
848,0.8613918672171227
849,0.1420650672696027
850,1.1121285688063234
851,0.8321038165023557
852,1.5992661911555224
853,1.8378962427120829
854,0.9219231337505019
855,0.448394832786558
856,1.1082997039823694
857,0.4746858600871612
858,0.7156936653707977
859,0.26054841519834254
860,0.8518608174661666
861,1.1039271539782733
862,1.2847190582861936
863,0.7979516528625212
864,0.47861450362380303
865,1.3064517269582463
866,0.7337801839734007
867,0.8606395670502891
868,1.2450018434553702
869,0.7084469964795957
870,0.06653298520683236
871,1.1247629463239086
872,0.5631498620286839
873,0.5949641602265474
874,1.6922438590734112
875,1.278195067288482
876,1.3336195339891068
877,0.866908902041187
878,1.482357364016919
879,1.3272440183565404
880,1.6496879966448235
881,1.1795946917597666
882,0.9300215085709154
883,1.5589511154352294
884,2.225435295790997
885,5.903453781479195
886,4.79423937096121
887,3.686673036975746
888,2.5828757919277296
889,1.4912407488273676
890,0.4992123044104824
891,0.8645745880259503
892,0.7333714732232738
893,0.7777277230364199
894,1.0784086714092012
895,0.6317993428585764
896,0.654530706135839
897,1.1403183055034574
898,1.0581843448947332
899,0.720041895889382
900,0.1251048549613617
901,1.0167243543551414
902,1.7424652247042083
903,1.2969240605875139
904,1.2587806338845977
905,0.48176226879681594
906,1.041904857437593
907,1.118203354943042
908,0.4113839713157106
909,1.1553423201189272
910,1.7994168667612265
911,0.8837947341257919
912,0.8240491374221096
913,1.0527911180369631
914,1.4699693236778602
915,1.1829252873766427
916,0.6295266512596736
917,0.2663330343856446
918,1.1011914253789006
919,0.4679035432795741
920,0.746967800082242
921,0.4418453532743519
922,0.7017582840998182
923,0.2530476073182327
924,0.995705202168232
925,1.60061024853155
926,1.3984739094574423
927,1.9550876418652092
928,1.3666447591877076
929,0.9992334047547137
930,1.5130977826285759
931,1.3566235511828473
932,0.8518130024323989
933,1.1780277691783396
934,1.149041641815781
935,1.0414846003175777
936,0.24022583184542798
937,1.2262092273258542
938,2.269592662164377
939,1.3781030705144564
940,1.0583702632732808
941,1.6774950002340367
942,2.423705654437419
943,3.042804893620872
944,5.9345226220315865
945,4.832443369805213
946,3.7362175291800725
947,2.6531106762319436
948,1.609824036137638
949,0.785450779058897
950,0.9766274727974568
951,0.43863552882536777
952,0.36684446275393845
953,0.8023411201588837
954,0.5328646440193727
955,0.10006843777179579
956,1.04977807892328
957,0.7784185919787405
958,1.1576647633730495
959,0.8655329327561667
960,1.0663453979262785
961,0.9122294218343809
962,0.6033733235858891
963,0.516360745740576
964,1.5517975671216362
965,1.8267553119993505
966,1.3207619609760206
967,0.5413667261250746
968,1.1465627079603091
969,1.7061187927086228
970,0.673829713827315
971,0.32346200656744534
972,0.7671575009945266
973,1.7791202588893036
974,1.9796407699406893
975,1.3771882655884766
976,1.1191154627035431
977,1.7552930345538629
978,1.380648526742445
979,1.4983823258112525
980,1.0428562499514797
981,0.29641370281347695
982,0.9352667983349193
983,1.61962639846229
984,0.8765886797090434
985,0.402810602158979
986,1.1336574368513155
987,0.9518406058572318
988,0.1667914048455978
989,0.4544284666981239
990,1.2405718027248007
991,0.2601211389387903
992,0.5894634485025105
993,0.529203909279159
994,1.6387521900195319
995,1.307162294583967
996,1.749096846974203
997,2.0186875932432535
998,0.9073372083933753
999,0.21043850078664247
1000,0.9250600128135658
1001,1.8219292532166562
1002,2.4730450021511663
1003,6.159563380668358
1004,5.106276967235062
1005,4.084209858529411
1006,3.1241539891061985
1007,2.3049443384895527
1008,1.8270361069693069
1009,1.7209098495419677
1010,1.4832570843848853
1011,0.9373587672083247
1012,1.0209248452450983
1013,0.7715337049429473
1014,0.43710462296172925
1015,0.6799509859278685
1016,0.3268789018810563
1017,0.7800065289533297
1018,1.310898209654876
1019,0.7452332338974704
1020,0.38153855949509063
1021,0.8048655548162125
1022,1.1400011800846206
1023,1.5420594594219792
1024,1.9847465462247404
1025,2.018506587543986
1026,1.619549843120217
1027,1.9090251004018788
1028,1.7615458777765456
1029,1.46920799919799
1030,0.7939801986204048
1031,0.6397236580443152
1032,1.148906446186815
1033,2.0535769043106384
1034,2.329525178281157
1035,2.1868510838487487
1036,2.4490330637897135
1037,2.4375037387445726
1038,2.506036962720743
1039,1.7528316410455613
1040,0.8210642439024095
1041,0.8652956474696648
1042,1.107454985986899
1043,0.5708564156462238
1044,0.8334427866759904
1045,0.2790967583216053
1046,1.0101246603346157
1047,0.9071564402035136
1048,0.6851897894981827
1049,1.2204366559285285
1050,0.6589976368079925
1051,0.31090613430397473
1052,1.0022212052951913
1053,1.3069083751331843
1054,0.39782034413423106
1055,1.0398917688432023
1056,2.010515241964352
1057,1.393785546010357
1058,0.6485991746747665
1059,0.6482632250185385
1060,1.2657425948496976
1061,1.504010754046208
1062,6.22773813840712
1063,5.129864032853775
1064,4.039696770370997
1065,2.9657473465392474
1066,1.935207217960068
1067,1.0803975913368942
1068,1.0307052247219082
1069,1.6768505938347562
1070,1.9938811932568028
1071,1.536408359952854
1072,0.5498916029033561
1073,0.8468017715405385
1074,0.874430857080794
1075,0.3037382889680552
1076,0.3116690505718181
1077,0.8417601731824906
1078,0.5424486916770839
1079,0.8419973159406801
1080,1.4960219946794617
1081,1.0659507257321081
1082,0.4740736208877809
1083,1.3364516394248471
1084,1.8630249317704632
1085,1.1427273446222295
1086,1.270296025033796
1087,1.0514885327457155
1088,0.40154233835592434
1089,1.299887188898556
1090,0.4837366956206267
1091,0.6535039092844498
1092,1.2754641779814233
1093,1.7718457786840898
1094,1.2066192854546254
1095,1.4984275258326076
1096,2.3468068335222525
1097,2.359026179773178
1098,1.6951862471206292
1099,0.689486881901967
1100,0.7416132727974972
1101,0.38894872230659666
1102,0.4530062360770209
1103,1.0065923022432213
1104,0.5935274454786728
1105,0.06464688246559794
1106,0.8861069130707225
1107,1.692565666981342
1108,1.1161856117671758
1109,0.4366834968501358
1110,0.8227391540645873
1111,1.0593788202261842
1112,1.4403978773967598
1113,0.7245568400509452
1114,1.2033625869868971
1115,1.5217157260913161
1116,0.4649257385194943
1117,0.5843407457392067
1118,0.9606962372565986
1119,0.30273716151346913
1120,0.8669808216004876
1121,6.1657576756239445
1122,5.054441662431759
1123,3.9434826822131823
1124,2.8333007522111786
1125,1.7253964708504488
1126,0.6318664038732822
1127,0.542567659044601
1128,0.7701138933694696
1129,1.291692347138889
1130,1.9894190468702306
1131,1.5368718443956275
1132,1.4618901408813507
1133,1.5176017575058036
1134,1.2769815418051091
1135,0.9402722561055022
1136,1.0116346514770036
1137,0.7669132976791322
1138,0.5694702049590713
1139,0.9959579892991989
1140,0.8879788321651682
1141,0.4017276219865301
1142,1.4083857040088115
1143,1.3009381777018811
1144,0.41802870507582207
1145,0.6947080994820731
1146,1.0411252502878283
1147,0.6420936732637542
1148,0.6804439314505955
1149,1.2077495959379627
1150,0.43075276175134974
1151,0.7789219577883689
1152,1.3172413494264965
1153,0.22731876983286464
1154,0.9171069815819205
1155,1.6721123206617299
1156,1.2757220150202329
1157,0.9965005969014752
1158,0.8737901872480323
1159,0.7596396639540643
1160,0.6446040998651749
1161,0.5579030183926014
1162,1.4551372781577647
1163,1.4791995800328008
1164,0.6810326356118979
1165,0.6804831622561638
1166,1.7132342386912753
1167,1.383691764535734
1168,0.8758930628060265
1169,0.9305027159308735
1170,0.13697553379610164
1171,1.2455690808566768
1172,1.021209250518957
1173,0.7330066699089294
1174,0.5711376049306136
1175,0.3924295728269177
1176,1.041372155742734
1177,0.9159360169640789
1178,0.20417604623128208
1179,0.6336710907587884
1180,6.0410698286855
1181,5.20893571245304
1182,4.1396405851778315
1183,3.100499863218041
1184,2.135986174712129
1185,1.4087713741734167
1186,0.7907739610609064
1187,0.6491387345814764
1188,0.4877439597819414
1189,1.5897388420405725
1190,1.2891875912287407
1191,0.4133155845545543
1192,0.9864183046361226
1193,0.49688298691101246
1194,0.5536500768789812
1195,0.3057341889017038
1196,0.825691835423666
1197,0.5803368682411926
1198,0.9350441246589977
1199,1.1518813656449243
1200,0.8364735144286537
1201,1.5954333360481947
1202,1.144324490525368
1203,0.3663951249129975
1204,1.196609616830343
1205,0.5850396089918307
1206,0.5174842069515565
1207,0.5217628425944102
1208,1.4425254707681838
1209,0.823462069007171
1210,0.5276975862730249
1211,0.5099611376394975
1212,0.6679384458017681
1213,1.0763766299142488
1214,0.8941761437122207
1215,0.19430421816278753
1216,0.7398940767470196
1217,0.5638768169698666
1218,0.37634311545627686
1219,0.13693858144630197
1220,0.1513179915114375
1221,1.2018989949504573
1222,1.8496752228308335
1223,1.5773148125457659
1224,1.5770516235046363
1225,0.9335602255481125
1226,0.7494133049706536
1227,0.37646778714140344
1228,0.7062432734568425
1229,1.1226816906506865
1230,1.4084550917848937
1231,0.3734120225062284
1232,0.3497237313027447
1233,0.16010654101760557
1234,0.5830971135194194
1235,0.5567441606982679
1236,0.4914205137000466
1237,0.3262957085431302
1238,0.5725515242551977
1239,5.143144360818615
1240,4.554195712646559
1241,4.18357804579729
1242,3.681328030638965
1243,2.915708978090426
1244,2.341739743048419
1245,1.7643411405931049
1246,1.159207406280797
1247,1.0771436977467805
1248,1.3832470699330826
1249,0.39161225762244334
1250,0.7462193181394748
1251,1.1572707520616812
1252,0.6160708690644175
1253,1.375744661173101
1254,1.2122717043125801
1255,1.434517945087023
1256,1.603228043195386
1257,1.7628862951885702
1258,1.6917459248025066
1259,1.71523232185306
1260,2.3311505516719406
1261,1.51168457003032
1262,0.9383339630179143
1263,1.3959274112831837
1264,1.1877492682739481
1265,0.9096586544834109
1266,1.379239605149096
1267,0.7796666757514373
1268,0.462085723918596
1269,0.5746396093176203
1270,0.5943606392025947
1271,0.5486927174262037
