Grid_Number,Ban_num_Government_Facilities
0,1.8259295325618612
1,1.581314183503864
2,0.52076111803055
3,0.6978847650269387
4,1.6718934121694078
5,2.7525032888585717
6,3.850997723424703
7,3.491280157165043
8,2.462640596480459
9,1.5533906772924417
10,1.11099451052177
11,1.11425081570823
12,0.34272627996158755
13,1.1951813413645291
14,1.5977338949068831
15,0.6370089064204909
16,0.8553767779438238
17,1.8789414187497615
18,2.9668223093745354
19,4.0677402465221
20,5.173378890861185
21,6.281245889240589
22,7.390339168891831
23,6.309845244710321
24,5.689987410143903
25,5.235516047701547
26,4.991809460168342
27,4.989845381397513
28,4.517846090740078
29,3.681326178955234
30,3.027582165521977
31,2.6931779181839492
32,2.7951785320227582
33,3.293281182900811
34,4.04366678527023
35,4.279790998222147
36,3.456460062570834
37,2.8373374046276587
38,2.5742403032971657
39,2.7705243074925656
40,3.3463052678382823
41,4.146393030163189
42,5.065595086806302
43,5.2242449886827895
44,5.215506453469144
45,5.439038630664354
46,4.762058667586578
47,3.8443073327551227
48,2.8386523773665866
49,1.9519370052708986
50,1.4265451719887439
51,0.3663250233905717
52,0.755531024144039
53,1.865562268144869
54,2.9770254225327197
55,3.3200775417423256
56,2.3347734209635282
57,1.5337148626995933
58,1.3138713565887523
59,0.9946055149677336
60,0.6045035425665563
61,0.8564168196940453
62,0.7541675288512878
63,1.696157389382466
64,2.7673079794275086
65,3.861592851649832
66,3.309975878578415
67,2.1980788198804415
68,1.0862886459536365
69,0.03684953910367829
70,1.1382245371722157
71,0.702037736302743
72,0.3997771222429264
73,1.5100420351436157
74,1.624766028622423
75,1.722110667163556
76,2.4009014857432356
77,3.3220254409956267
78,4.333617473785116
79,5.384931761838739
80,6.456593687256165
81,6.336166857078488
82,5.498758100424805
83,4.774780925912256
84,4.222983207537342
85,3.916823137320331
86,3.9143686392792403
87,3.973048456361127
88,2.9877296822117105
89,2.1309166014070406
90,1.6210936928952204
91,1.785482078024192
92,2.494155173912583
93,3.424403028700578
94,3.7302989151334485
95,2.7469642584470724
96,1.9103291798449806
97,1.491899732150378
98,1.8097055957957313
99,2.6071375440047717
100,3.5766129648741805
101,4.448223564706027
102,4.150061575179655
103,4.1391051295815515
104,4.417491762238343
105,4.106674178305255
106,3.2107983293625995
107,2.4871170198769184
108,1.3920984428075036
109,0.4037170030492082
110,0.47332690309960124
111,1.2618538241423216
112,2.121727790876727
113,3.143890087949849
114,3.068025896351387
115,1.9598726726795948
116,0.8615574426678126
117,0.34106290091679325
118,0.9993755357392722
119,0.6123197623824034
120,1.4913020678583442
121,1.7333031163796597
122,2.3048699105443737
123,3.177006956526151
124,4.164995004210662
125,3.475001107402765
126,2.439507888611139
127,1.5164521424332533
128,1.0587340466484287
129,1.5540498004643362
130,1.2503527104806653
131,1.1145685323617467
132,1.8339933084450282
133,2.688027690529905
134,2.7479285914108473
135,3.217078242893794
136,3.952332918325301
137,4.833750176894493
138,5.7950158107588425
139,6.7306695341821365
140,5.737479318926329
141,4.796695495424948
142,3.94598132288265
143,3.256702582249679
144,2.8485640245409374
145,2.845238914146033
146,3.2479707725313403
147,2.578688766237531
148,1.5046607616342054
149,0.59265048648207
150,0.9546347614120108
151,1.986021851165748
152,3.07410155914919
153,3.444006482684024
154,2.343490155259691
155,1.2631602834859474
156,0.41480602057014027
157,1.1051771380973665
158,2.17798790570376
159,3.2769968671267717
160,3.4731699521702066
161,3.082132499736437
162,3.0674148939811987
163,3.433859297396581
164,3.6602973099621123
165,2.6157925216911075
166,1.6612726914225904
167,1.0724484665992942
168,0.7138496478262565
169,0.8380668225696306
170,1.6472213378269573
171,2.682756530695846
172,3.564229481943785
173,2.5723711498930752
174,1.5979362512373498
175,0.9811062717672597
176,0.9218733773428155
177,1.8337264384204015
178,1.6548849145063307
179,2.1418678292046103
180,2.7917299720293243
181,3.1783099004058584
182,3.8577731397849155
183,3.4665312774983366
184,2.9476184851408918
185,2.798737671493658
186,2.4024643240918824
187,2.1431258665222725
188,2.4263149795559666
189,2.2329319551414875
190,2.1597987961594334
191,2.6074368541364357
192,3.0000006052450083
193,3.18188291471502
194,3.689728585247392
195,4.39376423399431
196,5.233261659551144
197,6.159687751289921
198,6.357926032955179
199,5.295297407472517
200,4.257932374953579
201,3.269963894114179
202,2.3933662300159986
203,1.7990559291443722
204,1.7938408079973915
205,2.38159394854006
206,2.5925824455157263
207,1.528348490633156
208,0.6504435536077395
209,0.9915477092016622
210,2.0040257579183574
211,3.085763107038918
212,3.486368162028739
213,2.4053100796285283
214,1.3744571765260527
215,0.6823568084453994
216,1.2308336325211655
217,2.2443605728234353
218,3.3214785357924885
219,2.585628656602322
220,2.0303508855033723
221,2.007993065848402
222,2.532708007753073
223,2.9158512057141666
224,2.3918305265039934
225,1.279982557173911
226,0.16946907714839735
227,0.9444292095417843
228,1.8529365280812125
229,1.6454775448012409
230,2.0256770066015415
231,2.82347314616582
232,2.385986188584982
233,1.2764305186064147
234,0.19616826342153137
235,0.9594537239228276
236,2.842647304102556
237,2.7306684705537885
238,3.0504621107370995
239,3.691469907018115
240,4.1526660638633395
241,3.5964010426113426
242,2.6707763149299537
243,1.9506035149361023
244,1.7174179175631012
245,2.1370673404570577
246,2.9423547737696434
247,3.422185834365982
248,3.280345503927911
249,2.9732292459026364
250,2.240302247244709
251,1.91590146853483
252,2.189809348565273
253,2.8412780882335973
254,3.6989303443062957
255,4.66439171527768
256,5.641081568216713
257,6.155848882615296
258,5.050893737110306
259,3.9498660681019357
260,2.857309696670615
261,1.7888146309254567
262,0.8416407780745979
263,0.8304956045662278
264,1.7731184487987264
265,2.8409571366208537
266,2.1809036809759617
267,1.6862595923929342
268,1.8448480280531052
269,2.536990218096484
270,3.4557252166883416
271,3.4666071676203356
272,2.6682920601346245
273,2.1283875257787765
274,1.7624996874672658
275,2.0385384755041343
276,2.770872671787036
277,2.6445312012495252
278,1.8977191595830385
279,1.0446832070935606
280,1.000598492987766
281,1.73392225791917
282,1.833005668884019
283,2.1634130366365545
284,1.6917820314691798
285,1.1191251203046868
286,0.5202418993080715
287,1.1675195483071639
288,0.5657496943730904
289,1.3099393848303647
290,2.3631910635998277
291,2.666940983203768
292,1.746098750669125
293,1.2074807656810707
294,1.5297127394041783
295,3.8926886066361623
296,3.8116471678224544
297,4.046868631978738
298,4.549560348628109
299,4.3217015688356994
300,3.2254127461156425
301,2.145304791846253
302,1.1288225066044204
303,0.6473099623054509
304,1.4271098267366669
305,2.4753054482673007
306,3.562371962788646
307,3.4865437644695394
308,2.421178440978973
309,1.4286654586844911
310,0.8324225314657268
311,1.2901308354745584
312,2.1911023800771767
313,3.16703460421459
314,4.197935366570003
315,4.8964920839655095
316,5.709473685930808
317,5.03316278982807
318,3.927168091442746
319,2.825850864075202
320,1.7381252347151634
321,0.7277278990962756
322,0.7148138196087653
323,1.7219732972074266
324,2.8093215575824577
325,3.0863375179205943
326,2.7590611419371975
327,2.6450821524883796
328,2.828075238245196
329,3.3870963543100627
330,2.939524780891867
331,1.9347762975698635
332,1.1483793045472246
333,1.169210440382667
334,1.9718502483707925
335,2.98030133902811
336,2.152294576452943
337,1.1136697468583225
338,0.5665783286516697
339,0.562599068213324
340,0.6514604900305311
341,0.7505788721275701
342,1.3725627425721627
343,2.3577390341679654
344,1.306007931783732
345,0.570300287832964
346,1.1636731959569846
347,0.5264439176373581
348,1.2934502026055896
349,2.3540913303432265
350,3.2978819987784695
351,2.610011148546356
352,2.284984234079027
353,2.4704270766866556
354,4.9577913750763285
355,4.894379999306245
356,5.079672990832948
357,5.279564768316158
358,4.301099452417179
359,3.197756466633422
360,2.103496773993344
361,1.047193045477763
362,0.49131477566391407
363,1.3634623137684252
364,2.439166064731932
365,3.1655574398983277
366,2.6406925236969285
367,2.0838645806604483
368,1.1894885646800173
369,0.18009798801990815
370,0.6932911912810441
371,1.7684886087999394
372,2.7428108642605262
373,3.3466409433843873
374,4.165316552765964
375,5.096330108964149
376,5.067954701619479
377,3.985262213199679
378,2.924607200850033
379,1.9228109557585789
380,1.146271776203655
381,1.1847102258663145
382,1.9914818539566566
383,2.9345044342714086
384,2.803195713914526
385,1.9783615973775244
386,1.5629412344562092
387,1.8559413481208977
388,2.6304207963523343
389,2.7589553520037646
390,1.6475525787787146
391,0.538411281027897
392,0.5815550338902887
393,1.690972545476393
394,2.8023976134505677
395,2.1488848901143043
396,1.107066044171097
397,0.5534857882918351
398,0.9530685349138024
399,0.26507641097950535
400,0.33550684288561083
401,0.9466752422115594
402,1.6853446804295078
403,2.026156522581211
404,1.6506962689739137
405,1.9120391842893778
406,1.6058666805573467
407,1.993635884313649
408,2.800575400297867
409,3.7662611959761607
410,3.5943242630841734
411,3.365696277606063
412,3.4942120815365754
413,5.3102184850779715
414,4.710808520292269
415,4.319476294126746
416,4.194865430649326
417,4.359905789356057
418,3.5215305721839045
419,2.5690745823145824
420,1.8088596247305864
421,1.554562436276797
422,2.008536255187403
423,2.850374309163325
424,2.3705570956445845
425,1.658340266173976
426,1.1223881807730571
427,0.7237404896478545
428,0.9354929836624504
429,1.0242858596378623
430,1.4295176828839493
431,1.802171617343053
432,2.6315369219981766
433,3.615938730969296
434,4.31259894051126
435,4.217402149827894
436,3.851983540172019
437,2.7402246773564345
438,1.628725794372472
439,0.5191594035931296
440,0.5993059332667517
441,1.7092896358379241
442,1.8946563424377147
443,1.830901835007941
444,1.3071083674018265
445,0.48733106709996543
446,1.1132444437275384
447,2.1639448282084
448,2.9883860772668815
449,2.0082313249157044
450,1.2682259567501373
451,1.2871143755737802
452,2.043964791691321
453,3.028495177306708
454,2.6361995857292557
455,1.886091930934031
456,1.2787608474570193
457,0.43919341259365824
458,0.23441198276240646
459,0.653672597742695
460,0.46781658582121866
461,0.9199110889234038
462,1.9865756478058725
463,1.8669632776660101
464,1.9828869729705585
465,2.6174399494691296
466,2.9360948598580796
467,3.533992323547432
468,4.33940233849955
469,4.622757507735249
470,4.447278408087813
471,4.545277268102236
472,4.502709402355457
473,3.7773005059750746
474,3.2763498605598356
475,3.1102732759537095
476,3.3295635508883743
477,3.869244005444395
478,3.3359660131066904
479,2.7929052706216
480,2.6353050416579475
481,2.4088167249647423
482,1.9342435495844095
483,1.8895757290812605
484,0.8373344261609498
485,0.515344637197508
486,0.3707444450981906
487,1.2368773266241764
488,1.178070560727885
489,0.345493920989442
490,1.150540826179241
491,2.2362881468739504
492,3.3393244075515454
493,3.261758137078261
494,3.134861174273852
495,3.3894697465251697
496,2.7373472424333563
497,1.892376690686906
498,1.25482661568408
499,1.290030520039567
500,1.9045483095545934
501,0.957615781100457
502,0.824387067822036
503,1.0493080786756812
504,0.32162001450072764
505,0.9294953802048476
506,2.0203882790473773
507,2.3788344237593138
508,1.8316210384807394
509,1.8771468563745792
510,2.3070380419412135
511,2.800607998332231
512,3.235775680465699
513,2.554081318457011
514,1.7203626692753018
515,0.6093460666502023
516,0.5057864038406474
517,0.03604562897774579
518,0.9393261454484485
519,0.7550767349988196
520,1.0943082930836592
521,1.647793926892299
522,0.8299189089631842
523,1.065442770062798
524,2.013562397338891
525,3.07352584022795
526,4.160715201019291
527,5.081378618366573
528,5.671359482832646
529,5.529220049377398
530,5.608305630697957
531,3.8346385185652156
532,2.9492843269160396
533,2.2726561053078664
534,2.0259604547138834
535,2.3488141719189826
536,3.066301114277789
537,3.6553542722637853
538,3.7949073710760777
539,2.719303861936513
540,1.69138031231498
541,0.894306187543116
542,1.1007552326093681
543,1.0021182096322265
544,0.7795663922880058
545,0.33456040520835745
546,1.3463061011547326
547,1.347188318326169
548,0.7391990384454802
549,1.3231690757602073
550,2.329806841535206
551,2.8834619320478576
552,2.2427666846205656
553,2.053902224325379
554,2.4248481498650754
555,2.3454750302018255
556,1.2606951722325948
557,0.38770331014103765
558,1.0881809295847584
559,1.817552080318743
560,0.7702157254133888
561,0.5965159694817749
562,0.31870701252701894
563,0.8076540539222721
564,1.427719414882487
565,1.6549740643076158
566,1.7327497128725091
567,0.8357697301893771
568,0.9313768566664501
569,1.8733064322630997
570,2.79803395332214
571,2.200814334712518
572,1.729726493675067
573,1.1130004527264268
574,0.6399598125360373
575,0.468108709256554
576,0.6953644259287399
577,1.4384409562537062
578,1.8074704169708338
579,1.9733751234030552
580,1.2737301562935184
581,0.2900720819713958
582,0.8266439567849307
583,1.8980579272782925
584,2.9991281898859414
585,4.1060660300927045
586,4.5888924672771285
587,5.188130364520327
588,6.611344701499693
589,6.677586230345252
590,3.3894840588820556
591,2.3414853637517683
592,1.3961975348364304
593,0.9428911539903113
594,1.5170966431424446
595,2.3894181293323014
596,2.6460368984767566
597,3.2812445452580112
598,2.608741099321231
599,1.5072183743405965
600,0.45907153410037504
601,0.7890807688078295
602,1.8728087427158435
603,1.6208656001182407
604,1.3619410404390098
605,1.8855831477639056
606,2.143193815336115
607,1.8233673003602755
608,2.128125740818944
609,2.8646173043245597
610,2.248452562929881
611,1.3309088626558188
612,0.9797755851164743
613,1.619093671542813
614,2.113224321210145
615,1.1951867328273997
616,0.38761164725878144
617,1.1596881439027558
618,2.2388328951444483
619,1.6181271565637982
620,1.5430014007398003
621,1.204430528493759
622,1.3910611692314707
623,0.4035104820171628
624,0.9292214923374502
625,1.641242581563918
626,0.6243229366488788
627,0.7474913952512912
628,1.7890136896582163
629,2.1328406193078755
630,1.250492487740632
631,1.0253370858024982
632,0.23240265962586887
633,0.41823870340413566
634,0.612537600056139
635,1.5217816323558904
636,2.06080845269641
637,2.1613088236541675
638,2.5001669584713238
639,1.4965629417495612
640,0.8375134538808964
641,1.279069685619972
642,2.245767589119639
643,3.0120218628586946
644,3.1600044995820893
645,3.656753113201269
646,4.385307330498541
647,5.250034246881481
648,6.194163459452805
649,3.259883559087991
650,2.1496106903701935
651,1.0429159905598093
652,0.16548035667610045
653,1.0672365162281552
654,1.3047616623925717
655,1.7305354215984252
656,2.599993269780219
657,2.9273042341123956
658,2.008785109595984
659,1.4050578134065361
660,1.5446745956652175
661,2.224088121719207
662,1.6153627912299153
663,1.6568307746082935
664,2.313793806364371
665,3.118162974748062
666,2.9075978618174396
667,2.6610128168481038
668,1.976430519591096
669,1.7900916916486982
670,0.9289855471753116
671,0.22735904905388835
672,1.044594433291742
673,1.0650001998929666
