Grid_Number,Ban_num_Health
580,0.9320607575302701
581,0.42168083143560586
582,0.7129861335050097
583,0.8683975865559053
584,1.8635294057530811
585,1.7207814264848373
586,1.5776905279903382
587,1.0017615910199544
588,0.9952340671657283
589,1.8575030928588039
590,1.6089710004845392
591,1.6243158438502086
592,2.271756707104445
593,2.2266524153624183
594,1.2758614032989934
595,0.8777960977684744
596,1.544698023992721
597,2.4996519339817973
598,1.387792639212719
599,0.27665749607413254
600,0.6327162676093616
601,0.656252772891347
602,1.2138536328099414
603,1.3917701311845785
604,2.058322003589123
605,2.1512974611730713
606,1.3304864087335997
607,1.1769323338000945
608,1.8636007270892598
609,1.3251759435954462
610,0.6407522050974909
611,0.6865969048962688
612,0.9517528563513236
613,1.552510036069472
614,2.083399145537165
615,1.0487630148565479
616,0.38761164725878144
617,0.7402106180954636
618,1.51671009893974
619,1.8694412319853948
620,0.7840057441507887
621,0.4553919573129709
622,0.38020171130267577
623,0.42674091524205715
624,1.2638022862587737
625,1.6000898062874656
626,0.48876152587034605
627,0.48404398945317234
628,0.439646591051392
629,1.522594024379326
630,2.4449401828233706
631,2.2037647479131772
632,1.1442889056548946
633,0.19117816937473892
634,0.6351927293022069
635,0.3239787286001332
636,1.3867617103646435
637,2.4928129106768053
638,2.4388467621043923
639,1.6685654476017264
640,1.4467584725330307
641,0.38627179784769056
642,0.7864033947224013
643,1.6666649411058705
644,0.7332575002943386
645,0.5128692530438823
646,0.7484862061251705
647,1.5939286792496299
648,2.5177221679975252
649,0.6871592888422071
650,0.722416139948145
651,1.5469245724152558
652,1.365977689599025
653,0.9676647777282609
654,0.23973370414179368
655,1.2746553585371414
656,2.380101396741978
657,1.7466981194359534
658,1.0961208494898997
659,1.3508774305513358
660,1.5210906317491137
661,2.1947306145563297
662,2.3739201302304367
663,2.9277630001318764
664,2.8665946134161753
665,2.315023894088406
666,2.230284472212516
667,2.0356904796914903
668,0.9287272822757832
669,0.23215370454936593
670,0.44129285111659916
671,0.1805150237116469
672,1.0222279068732119
673,1.0430919592757621
674,1.0544827987537373
675,0.5866410232124823
676,1.4315110001584908
677,1.5661669624379728
678,1.5053592194926984
679,1.5348483048166568
680,1.1961419888183253
681,0.7688929855775669
682,0.6692894625963709
683,0.5587823953057274
684,0.870886635333741
685,1.092524222371558
686,1.2247787674892536
687,0.6334643645867485
688,0.9004290546516794
689,1.9217518572065433
690,2.2112613188222165
691,1.1064249803010429
692,0.1775899648454579
693,0.9906910471787517
694,0.9294493463290306
695,1.6376785689140239
696,2.517448494108021
697,3.1950911727060527
698,2.654161113701083
699,1.9239457485688518
700,1.3030219251711623
701,1.472082654524674
702,1.6276498461790003
703,0.6481877952138784
704,0.48257457666857817
705,0.04435786218667853
706,1.1375958556361458
707,2.244391920268449
708,0.4187535944987189
709,0.6554875869846006
710,0.5817067092790733
711,0.8835761715682595
712,0.23324318273370534
713,1.28142451754974
714,1.7914409044348665
715,2.692458828540843
716,2.5551329348162284
717,2.1631213012336157
718,2.302682232080169
719,2.1003178399263875
720,2.3548701191773707
721,3.0252857353366926
722,3.8238781616003674
723,3.7627214134712648
724,3.361518668183322
725,3.303695688364503
726,2.366704652675069
727,1.5230665139051596
728,1.2292414778752438
729,0.7775958091308224
730,0.9396705760700623
731,0.1345549869762362
732,0.31464947214137823
733,0.8137405400248925
734,0.4773323042812495
735,1.4205002288038016
736,0.5385582823687448
737,0.5344051073800825
738,0.8176372883308916
739,1.8773212275029705
740,1.5213287014468848
741,1.0014626368325115
742,0.07436393703271814
743,0.3326884649370978
744,0.7062649227553612
745,1.1838405336178048
746,0.6809649284972934
747,0.9344549713284453
748,1.8339232229615665
749,1.3584587417355458
750,0.796925403893381
751,0.6861979286103207
752,1.208343798635483
753,0.23986363540939223
754,1.061996578490526
755,2.1612499261079767
756,2.601376121930733
757,3.1236780871781926
758,2.755927411681898
759,2.3645879135314902
760,2.461763257169153
761,2.199798418753
762,1.6001426288703635
763,1.4372963427687375
764,0.9291030550072822
765,1.4606527723875744
766,2.4241788054751505
767,1.2611259957206062
768,0.6975931908543386
769,0.47231660664849534
770,0.750928906156513
771,1.150172376514318
772,1.7519716112637411
773,2.673411715876886
774,3.103574023141638
775,3.1605149922104494
776,2.4865883177438435
777,1.5400027857023204
778,1.0163454232517817
779,1.4721310336117577
780,2.402965639006106
781,3.442990018244091
782,4.517408437431537
783,4.426241120182665
784,3.8940938207621527
785,3.0674735086037517
786,2.3017362903879044
787,1.2050280183413498
788,0.28117154951253287
789,0.6574057053433724
790,0.4555089786229131
791,0.7078248958918195
792,0.33132235949742644
793,0.6849377780112713
794,1.246263065456014
795,0.6901667668436426
796,0.8086988537167665
797,1.0182931698238311
798,1.3868913459373304
799,0.47926932236752834
800,0.9064761665075874
801,0.6794122276915119
802,0.4508443750405973
803,0.4315038622138333
804,0.7118478287737269
805,1.3708345938738427
806,1.1471804164212152
807,0.825956221193033
808,0.49892204608281393
809,0.16538853157593053
810,0.3979195651548764
811,1.159724667462333
812,0.8583540838435798
813,1.3442642294784002
814,1.4329702963465398
815,1.6034086852453657
816,2.1831258567654386
817,2.2502629021107077
818,2.7989623076922565
819,3.506876569098066
820,3.0615754618916995
821,2.604775179301033
822,2.2911111142090506
823,2.0115843305799
824,2.305778645174856
825,3.0099204411713725
826,2.2511568342544677
827,1.6486719392894829
828,1.3175009874444306
829,0.38468053554290577
830,0.6301799291438841
831,1.406223434133973
832,2.3241008288507077
833,2.0324441689330857
834,2.118426142492278
835,2.270899030274917
836,1.1599612197009002
837,0.08306623210792886
838,1.0682473069585683
839,2.1790518490692365
840,3.2005714772486167
841,3.681079206634955
842,3.789872490494912
843,3.581715199245894
844,3.4399482550071228
845,2.658619260908257
846,1.7950733966427121
847,0.9293272308801956
848,0.6272741319802547
849,0.42760607627672226
850,1.026292982281601
851,0.3279121150244425
852,0.5169635293929639
853,0.7107967883197653
854,0.4077703964758831
855,0.5196544134930681
856,1.0717471550221764
857,0.42299900461513795
858,0.6469359056517487
859,0.18207377765568794
860,0.541570456494477
861,0.4689504038200726
862,1.1852234621671611
863,0.7481698583330927
864,0.3740030664923116
865,0.893896345052491
866,0.40651241730020066
867,0.41742660972713014
868,0.37530007836874424
869,0.9265301894468
870,1.7393676315276938
871,1.863610584708096
872,1.4689390892249785
873,0.4500117074672076
874,0.8485878659095628
875,1.1400888131694833
876,1.2639574137204193
877,2.090032656444019
878,3.100281759102892
879,4.031331999686762
880,3.6542291343326414
881,3.2827546224608986
882,3.0941126358194855
883,3.292939453265424
884,3.8191922746165274
885,3.107008676660928
886,2.6667517052135783
887,1.6176220987791063
888,0.5808912906311098
889,0.15191950517955288
890,0.9683962163891212
891,1.7602151689350076
892,0.9912210463949943
893,1.1573863703207599
894,1.2335677234891322
895,1.339697376961487
896,1.154625899970618
897,1.5707835197169646
898,1.986040898011398
899,2.1859549378007865
900,2.843466510173637
901,2.7887170620188493
902,2.4985504868226034
903,2.6798187316108915
904,1.9065214852258063
905,1.5917649287258433
906,1.7819457913328203
907,1.3126923037987417
908,0.5247746888992215
909,0.3028861158232573
910,0.709954906329766
911,0.5438443467497351
912,0.1372504765979035
913,0.7976061037098944
914,0.2756305261432577
915,0.34460995360028746
916,0.2758175699206609
917,0.2348129673386975
918,0.5036806127403147
919,0.23107690033414915
920,0.7617267520431436
921,0.23769263510317176
922,0.6871420669706132
923,0.2702506513436137
924,0.9797263407240056
925,0.6477879233277952
926,0.5671761515131999
927,0.7509780190484032
928,1.2159295478065713
929,1.2329328039209064
930,0.9660122330807993
931,0.7099124807628853
932,0.8349448386084876
933,0.8757827670521933
934,0.3915697719806672
935,0.6903067321195864
936,1.8020036748592723
937,2.913893176883813
938,3.552565003626405
939,3.0325822918640455
940,2.8714551683861886
941,3.1251906160048257
942,3.7096145573179835
943,4.482999259212259
944,4.063842400574158
945,3.0479088746170686
946,2.1301512294061054
947,1.5027316171610245
948,1.1404052505746256
949,1.4883499698444829
950,1.5175797426982396
951,0.4327138901377914
952,0.7377646560108654
953,0.43883781796598464
954,0.28628829927516314
955,1.0760348077646216
956,1.5714698560310056
957,0.9114927164677689
958,1.290342110458792
959,1.9558421307441547
960,1.882030666214748
961,1.4170459403356903
962,1.7166424401585714
963,1.1666783732511088
964,0.5088447521217161
965,1.2607873339107023
966,1.3339065201026703
967,0.5184264111583016
968,0.36717997945043584
969,0.5623001879487218
970,0.3536065748700543
971,0.2569961335462924
972,0.046966006209999994
973,0.44087870661247147
974,0.13411643734422887
975,0.2779842329435137
976,0.23561763653549722
977,0.10926115977418964
978,0.14060381197341273
979,0.4213905791261775
980,0.21601453232611068
981,0.235128192397589
982,0.32209449544794994
983,0.4428450022882226
984,0.13792845216169866
985,0.20545254684602465
986,0.7110537616656637
987,0.7069675453932819
988,0.5815085101810937
989,0.3241388517529633
990,0.33996855037353163
991,1.2582501455647666
992,0.577801295826886
993,0.5471584235150343
994,0.9357560531509176
995,1.9325023332650317
996,2.3170304291786783
997,2.7534136927015354
998,2.0389532249801383
999,1.790596498845449
1000,2.174397311260932
1001,2.95341053534384
1002,3.456896730926518
1003,4.559589039517684
1004,3.6830175226767503
1005,2.9685427653141208
1006,2.547532287754798
1007,2.2207154985130093
1008,2.417870165267843
1009,1.9649081517285967
1010,1.3209828707129123
1011,1.4498240426826705
1012,1.1027810695339855
1013,0.7938344725567006
1014,1.3081605002561176
1015,1.1679198192006512
1016,0.26308774916178257
1017,0.48399617279685403
1018,1.1225654903411533
1019,1.2012741585555877
1020,0.3528140591554408
1021,1.0312102746299874
1022,1.1228703346066125
1023,0.5786003744583659
1024,1.2905181491733932
1025,2.045878879981689
1026,1.2289669562822938
1027,0.6886728765897718
1028,0.8637596884969052
1029,0.1201055378495299
1030,0.07563962205049661
1031,0.3689673202362648
1032,0.15780413968412652
1033,0.33287395544417714
1034,0.25504532882763475
1035,0.22399797524541096
1036,0.14322494652947876
1037,0.350628402440567
1038,0.03500980235339482
1039,0.3148478862419191
1040,0.36182377123744347
1041,0.2831854648183804
1042,0.0957616004205153
1043,0.32467274849604877
1044,0.1940332999118802
1045,0.21079958133594098
1046,0.19501850636678825
1047,0.40814721978540003
1048,0.24474712429718223
1049,1.2123242077079102
1050,0.6649354491108297
1051,1.3004519598649735
1052,0.46225995299462946
1053,0.9066710546660979
1054,0.8602351536363252
1055,1.5408411469273182
1056,2.210446034218757
1057,1.2092250226198942
1058,0.7150111696446175
1059,1.4258748620946056
1060,2.1441140206475713
1061,2.479220206774187
1062,4.673575538781256
1063,4.087077790608651
1064,3.7468604833725485
1065,3.5319707791284944
1066,3.303973229327558
1067,3.439552694268211
1068,2.7877956787564178
1069,2.3781889038742676
1070,2.452064927595987
1071,2.142972631055166
1072,1.876608081560762
1073,1.8116872757575468
1074,0.7089177025540881
1075,0.44247053542311365
1076,0.6075382907863872
1077,0.22154220103987488
1078,0.23362588116227376
1079,0.3597215300582136
1080,0.2830391878493495
1081,1.062138336803476
1082,0.5083531854201934
1083,1.3595078025825191
1084,1.8290797696125505
1085,1.0591903550231887
1086,0.6279179703705893
1087,0.8950038635731028
1088,0.10127223279499853
1089,0.099459944719828
1090,0.2884084459370325
1091,0.46387479569408707
1092,0.26885310297943965
1093,0.38392915532107
1094,0.2014612141728015
1095,0.03356368302270261
1096,0.20573154783125416
1097,0.17662843243201656
1098,0.026234204697053665
1099,0.40181981465723343
1100,0.2980649826258734
1101,0.20097158754813021
1102,0.19736297379926798
1103,0.14789354380096445
1104,0.08705791245057891
1105,0.1044462201056363
1106,0.12468049011527194
1107,0.9735588651853867
1108,1.10306481024778
1109,0.434938416562466
1110,1.2784573576901501
1111,1.4760811537736516
1112,0.9637880328652108
1113,0.3003971742767742
1114,1.3131838764802999
1115,2.1273863021881945
1116,1.0444676057936533
1117,0.3590473789841808
1118,1.280538871392683
1119,1.0663142585632666
1120,1.6390472365041264
1121,3.87417849118396
1122,3.141882133230961
1123,2.6844831720482243
1124,2.6400969065797266
1125,2.9952753138034396
1126,3.6668922724811646
1127,3.7464477008187242
1128,3.4524775825958227
1129,3.503740093828108
1130,3.187117522675184
1131,2.9606832680470188
1132,2.1846913195502133
1133,1.4117969937222585
1134,1.2985867906491326
1135,1.390926912731735
1136,0.7347339325358199
1137,0.2920111673791549
1138,0.10073156840704187
1139,0.09881453267368158
1140,0.3942906803460608
1141,0.20747644824899408
1142,0.5710839954459449
1143,1.0204423760815151
1144,0.3701394398544839
1145,0.6166525639680056
1146,0.5901625086940115
1147,0.1917563261592962
1148,0.18042176646609348
1149,0.12605078662489455
1150,0.25976008153677094
1151,0.5470981796319878
1152,0.08232844592236495
1153,0.05990855618127345
1154,0.0352659561660422
1155,0.11722489385933947
1156,0.3374083707069328
1157,0.2543828598767235
1158,0.21383955276062291
1159,0.456284478328231
1160,0.18937290699685466
1161,0.05370737210222929
1162,0.23045350514455082
1163,0.09475160233460937
1164,0.2311868238681574
1165,0.5279403043344232
1166,0.9164901702815069
1167,0.6963386338396256
1168,0.9876680844178968
1169,1.4386749236292695
1170,2.1919187242373717
1171,1.6198719488115243
1172,1.3361388765338476
1173,1.849165046964797
1174,2.5353473304907572
1175,1.7300428938081842
1176,1.425122115458061
1177,0.9715118895727576
1178,0.14306825738504347
1179,1.2529820602248765
1180,3.2450471608063958
1181,2.322212517424638
1182,1.6516274312291064
1183,1.570875803907386
1184,2.11409320652477
1185,2.990650710971836
1186,3.9864088549455485
1187,4.53171631095011
1188,4.539068814089638
1189,4.185721188372105
1190,3.0807258061334584
1191,1.983517949855268
1192,0.9223219401352828
1193,0.4801285926815185
1194,1.3446545160013388
1195,0.36340084308303894
1196,0.8159495688446055
1197,0.3824892888203584
1198,0.48911662709406056
1199,1.037707871151668
1200,1.0825487233307038
1201,0.3912314037333897
1202,1.04279259222334
1203,0.8785179702391663
1204,0.9757787022376188
1205,0.7003890673124562
1206,0.12667206037655276
1207,0.08802008965281975
1208,0.24649073360445892
1209,0.48307982873871985
1210,0.12552380567956412
1211,0.1528718289722787
1212,0.20377656813548256
1213,0.16885647761812625
1214,0.04425944196117624
1215,0.05112319269371404
1216,0.11643561558810071
1217,0.11120012609068153
1218,0.3941731063019916
1219,0.19229334121775826
1220,0.27270460489201637
1221,0.3746480779267639
1222,0.22364147955123434
1223,0.24515604496584745
1224,0.37944115020406843
1225,0.9571155156029336
1226,0.5739015492000127
1227,0.16986978118213983
1228,0.6995553162767186
1229,1.7955957562667075
1230,2.5814672570168318
1231,2.4135224096948567
1232,2.73112977901096
1233,3.0370218288000492
1234,2.6905954412368933
1235,2.359501799726308
1236,1.4734209591341731
1237,1.1169387718606039
1238,0.3021849818684025
1239,2.8992282776928975
1240,1.8077466039128611
1241,0.7766809513355181
1242,0.5648220733111134
1243,1.5234328418070129
1244,2.6068244303590995
1245,3.7071662946463766
1246,4.308611407717334
1247,4.2511544533865875
1248,4.222176285123409
1249,3.1300750954951564
1250,2.0593275497180645
1251,1.0757100647611437
1252,0.73862731095812
1253,1.524004861607352
1254,0.8040738993852411
1255,1.1935517443583528
1256,1.4642229488759646
1257,1.4933675726606395
1258,1.9337617292773348
1259,1.7800347363303364
1260,1.2605050691560045
1261,0.27374236131557905
1262,0.17559872412530173
1263,0.43908676573288324
1264,0.04113663396236122
1265,0.2192684259542507
1266,0.3598165933241616
1267,0.4332991002050988
1268,0.29951050553359315
1269,0.20254467092437003
1270,0.07165290296333077
1271,0.13267994111771478
