Grid_Number,n_Government_Facilities
140,1.2294453576909543
141,1.4613768462731567
142,0.6085236287141462
143,1.0381917272400207
144,0.3027933317870801
145,1.1013712846588695
146,1.3847864979951237
147,1.7293754823040948
148,1.824150069765036
149,2.18033055968297
150,2.941601858991145
151,3.0960162190563127
152,0.9398914968532334
153,0.19177321654561894
154,0.2561835872857031
155,0.6341389384292044
156,0.5811219646238936
157,0.5309799307676925
158,0.12085229425976825
159,0.11417847417448496
160,0.2080706806276305
161,0.6251032107657837
162,0.3184451268878888
163,0.1475863160936961
164,0.23222457924892828
165,0.47143822756247544
166,0.29443432964262084
167,0.6959066520036149
168,0.9834984050736721
169,1.012313538777761
170,0.7658977090353986
171,0.8014614957133295
172,1.269790810350349
173,0.9894190155374061
174,1.0267999360212272
175,0.43349131701264826
176,0.13237510944445297
177,0.7780825222348106
178,1.2684079842427838
179,1.435997910307104
180,0.3717965567619626
181,0.3298947720101061
182,0.5604625339678775
183,0.4616699560867313
184,0.34083453692722565
185,0.6839799694583834
186,0.7769847474585292
187,1.4248470345463768
188,2.0277527422897745
189,2.082123487410898
190,1.4961022305352152
191,0.7165239111138011
192,0.4460295005504784
193,0.04740406008921386
194,0.14928993176057392
195,0.12665307687934663
196,0.15550246175111432
197,0.16439355041594944
198,0.08524772060735111
199,0.1393723975908314
200,0.2064905493659722
201,0.11001214597554523
202,0.11952964788443413
203,0.8494346876069923
204,0.756760495923342
205,0.09240938562308162
206,0.18539930183540598
207,0.21226824639999556
208,0.12199981515832786
209,0.18763201804148702
210,0.2611817853736145
211,0.15438816729662355
212,0.31084780532893486
213,0.1714320899107613
214,0.2321039607668884
215,0.12571860723141398
216,0.5924310660316122
217,0.6432853833770146
218,0.709373829387645
219,0.39374633527071007
220,0.21399252502094107
221,0.4163119196987503
222,0.20765279435025888
223,0.3159021095792485
224,0.21079733778192095
225,1.2017427278137578
226,1.0321170914126494
227,1.1353010627123228
228,2.1896003625152707
229,1.5314457343236845
230,0.5191328111901298
231,0.18530623229482593
232,0.049595689926313545
233,0.10730821623688415
234,0.13898620246754148
235,0.3336378662767467
236,0.10240587427449627
237,0.15975766983610848
238,0.06758237001506529
239,0.2641087104332523
240,0.03978001246365248
241,0.125600200119606
242,0.5771330697738981
243,0.39162800864371256
244,0.1588124427083706
245,0.19775645852260224
246,0.10667099767020001
247,0.08499659429764418
248,0.5245805117228427
249,0.16841151963652717
250,0.1631809402154366
251,0.2910049915127849
252,0.20418919197256727
253,0.036604470849475
254,0.03534039111501074
255,0.06769971940680572
256,0.15680419662081918
257,0.07319112391316049
258,0.07937935662963233
259,0.2038764263635981
260,0.026345012031573932
261,0.020193799688501834
262,0.5183183404628879
263,1.033740141539162
264,0.4718401212900358
265,0.6680773138412961
266,2.958134247900237
267,2.0498189569997556
268,1.458019062417647
269,1.0253698719222375
270,0.2820203966814769
271,0.552499693125073
272,0.31057844839705584
273,0.10434516571818572
274,0.1312326792851631
275,0.327282892679138
276,0.11717892684797564
277,0.11748310370041781
278,0.042274861089367816
279,0.1616738024861104
280,0.07843040814608282
281,0.07202875776354865
282,0.0801072859866474
283,0.11420985377149799
284,0.12106846252872078
285,0.1227620813344582
286,0.1418099481737053
287,0.2786427091574178
288,0.12572419095152737
289,0.12647969251910304
290,0.3047116298518976
291,0.1937113037266016
292,0.26749391220864105
293,0.19580013355495524
294,0.11081155204393899
295,0.14340714592271828
296,0.13553548369723267
297,0.12252886540737759
298,0.14575165690084219
299,0.1789880077469839
300,0.08437959387628215
301,0.08841490257076026
302,0.24918083249681655
303,0.8262778858644324
304,3.5805484415477387
305,2.8759839026639304
306,2.379874964356557
307,1.7458402749096944
308,1.3334861778793943
309,1.5180739645391257
310,1.3557391039799187
311,1.0829861323729446
312,0.4102270008206981
313,0.5055820910337304
314,0.2576875584462885
315,0.08459335189551141
316,0.01614384413677964
317,0.2114159836059893
318,0.20386374920340428
319,0.2805954661019491
320,0.19763770848793996
321,0.26374454477914605
322,0.18555329312544033
323,0.0646557415814175
324,0.12767893420176946
325,0.23219188478831196
326,0.03970282320967311
327,0.2555480920202442
328,0.1109351577109118
329,0.018839710417255677
330,0.1820983990328604
331,0.18270839792224514
332,0.10284682805525347
333,0.17555710392436683
334,0.3578179399684452
335,0.26017186715764207
336,0.12629705391269905
337,0.0802725407579344
338,0.07662884666924892
339,0.3798440424155814
340,0.08208398985944948
341,0.5081014710330793
342,4.370734751319797
343,3.8149577952915434
344,3.271419665472984
345,2.6380518156576036
346,2.3852275286248754
347,2.5526478315467327
348,2.3783179682034157
349,1.870034903788476
350,1.2096323499469468
351,1.162336045973097
352,0.9819234999791625
353,0.5050627475623379
354,0.14179865957287077
355,0.13474444302749836
356,0.12216215840074225
357,0.05278563415299376
358,0.2919304755178897
359,0.1111699134377378
360,0.26665970418240287
361,0.20046943966204525
362,0.1444451818346664
363,0.25551081992079927
364,0.08333699286304576
365,0.1226926224517976
366,0.22540561831904238
367,0.344756598624381
368,0.45528428407748756
369,0.486367644349693
370,0.17786117596897982
371,0.16193077445640125
372,0.041895070275737835
373,0.15153771516226736
374,0.08333476810956263
375,0.24004897816610052
376,0.2486093636864983
377,0.22228098673553415
378,0.09691133083885717
379,0.26891225525253265
380,4.071092876697017
381,4.080865477193999
382,4.10201410792186
383,3.617082253760335
384,3.4369914782777005
385,3.5971715371464983
386,3.377827329218672
387,2.712061553813822
388,2.184040242727178
389,2.1581584614963205
390,1.8025351458324694
391,1.5387858405823498
392,0.7426109160146156
393,0.15165772934697677
394,0.11801374313801204
395,0.22861413655262772
396,0.02280958111067512
397,0.09618328630762059
398,0.15605625839810275
399,0.46750854225516636
400,0.5642948668808105
401,0.49818823049528893
402,0.244898596278783
403,0.02093713407981286
404,0.43399373792585183
405,0.5469762428922135
406,0.14900907274394928
407,0.31787140084060284
408,0.07409250847890328
409,0.5341647823890945
410,0.11895320945495193
411,0.2113825493346405
412,0.39013729493860616
413,0.8082492427628084
414,0.7695671752908698
415,0.2395054792108971
416,0.20791979337227687
417,0.29120938569774635
418,3.0306618911333922
419,3.043849346649096
420,3.437730116382974
421,4.104122320586822
422,4.488762139197491
423,4.620711506544606
424,4.230053223455622
425,3.588004196819413
426,3.2075219250346954
427,3.170899943725702
428,2.7518729482130486
429,1.86757377926528
430,0.7939205184224678
431,0.27815806180164276
432,0.5819123151304363
433,0.6185003668128599
434,0.12454137613172167
435,0.05369485619469229
436,0.2958215102325294
437,0.07271393478650473
438,0.16063939989748302
439,0.17675484927829405
440,0.2750617474919446
441,0.1062910882139499
442,0.12588310997844718
443,0.09410250142461839
444,0.19141991246972734
445,0.2678431411396752
446,0.3814798954617492
447,0.8928581558653156
448,0.7769963035856129
449,0.6972787380375497
450,0.9520282590694198
451,1.5731018538346468
452,1.6292010070535947
453,1.2750004385018172
454,0.9773198963878734
455,0.8140127317343645
456,2.0023735053102465
457,2.022354136233447
458,2.5774396435752918
459,3.4160410194503035
460,4.1307301075987315
461,4.481229222404481
462,3.963778406953474
463,3.7167896414343407
464,3.793464548597287
465,3.6758127041799327
466,2.566117874837687
467,1.4598579384438763
468,0.387649061437373
469,0.7668685903736682
470,0.03287398363648477
471,0.08876154261794705
472,0.048422345215592494
473,0.19325767442591213
474,0.46210760026109404
475,0.16689763993203688
476,0.11225854638999985
477,0.32841746290167556
478,0.17638708964357036
479,0.1751878209506061
480,0.2293105827988746
481,0.5272283690634182
482,0.23279296996991433
483,0.6740035595478073
484,0.5120292565345645
485,0.3414535925860445
486,0.7835698523480443
487,0.7549298869898347
488,0.08923425572272405
489,1.1968056550547443
490,2.3085898600285732
491,2.3142558967498306
492,1.973889427872904
493,1.8300149362449267
494,1.0235046147449718
495,1.0621465441288611
496,1.9187525094485913
497,2.6060507328157803
498,3.431049840034298
499,3.6598312828351607
500,3.00414543122261
501,2.669883279167417
502,2.7757027715785174
503,3.5100302721314622
504,2.698006225094164
505,1.6328570460943208
506,0.6137899387561535
507,0.7133252205242585
508,0.21703349804697952
509,0.17226496513148778
510,0.009424353048948245
511,0.16710298920049307
512,0.14736414321242497
513,0.10184726710399034
514,0.16889170357772346
515,0.2544279109861696
516,0.15964794519489314
517,0.409669728926189
518,0.11352665072964385
519,0.3609841609295488
520,0.778960756605853
521,0.9148813815951687
522,0.48467900427389254
523,0.6223207895762275
524,0.12040848237644589
525,0.5372107837597375
526,1.08194999558147
527,1.4815308927747102
528,1.3204262487554042
529,1.4516643922597423
530,1.440425775022795
531,2.124896615146206
532,0.546898192313096
533,0.616227183085195
534,1.0978949678901162
535,1.926991905982939
536,2.9485733118554798
537,2.986507326156427
538,2.133077357383758
539,1.6290102228573649
540,1.797273459983527
541,2.5059073733764814
542,2.777161469153058
543,1.71763277990255
544,0.8128722168171696
545,0.9187613665061418
546,0.7705891888158212
547,0.08546105040848948
548,0.09812760611539803
549,0.25766206719343343
550,0.28590225650584816
551,0.15914654920389623
552,0.08261139102541341
553,0.0378357747308063
554,0.12372048594632933
555,0.19267133250825105
556,0.09232712540403377
557,0.8823940309819844
558,1.3980447890215375
559,1.546899778478331
560,1.0479901736517454
561,1.1021248632360772
562,0.9943181721436094
563,0.18712914568187974
564,1.1002228628711497
565,0.7908489225769227
566,0.41728798588912125
567,0.6377861343406717
568,0.6118592192787625
569,1.6777468807671183
570,0.42615561370865535
571,0.5522203724621506
572,0.5831476647952701
573,1.664339010081409
574,2.7618036947006046
575,2.579922155649317
576,1.5122589050016373
577,0.6250743943336192
578,0.9835503735438017
579,1.7486840039731821
580,2.687480079621342
581,2.3333950441569242
582,1.7762548503800304
583,1.1198860932541015
584,0.03731914587739316
585,0.20221093554969102
586,0.13919510046673816
587,0.14663454364545608
588,0.7054317498480386
589,0.4413854880915398
590,0.8198118304643573
591,0.2924188118432452
592,0.10940245629438698
593,0.008984707135568277
594,0.4366078878495009
595,0.18033675674418848
596,0.431224188787282
597,0.5759193392729235
598,0.46773362863364293
599,0.6571486767216185
600,1.4305003356361223
601,0.5708351505185512
602,0.5411165172300397
603,1.122765453411061
604,0.8995837030705739
605,0.954122891519863
606,0.9369740397029545
607,1.8216345792870254
608,1.112353508957564
609,0.4710225486401162
610,0.8757066646792475
611,1.775249929209634
612,2.830022047951513
613,2.569957584506448
614,1.495196886276221
615,0.582587168145878
616,0.2275503056500262
617,1.3204730758778453
618,2.430716250148232
619,3.1561168768650276
620,2.25903538756735
621,1.2041865085257377
622,0.5193763078747005
623,0.5119764188137347
624,0.028788791271260678
625,0.43128649222969073
626,1.2213893054377751
627,0.473860311262016
628,1.0757304125840177
629,0.43193822161977896
630,0.2246472785720376
631,0.5098340990475076
632,0.2712873713871897
633,0.07097173561578436
634,0.2664091197202789
635,0.23514330429372662
636,0.2730447497259781
637,0.4186534607463538
638,0.8043277264949749
639,1.0858447688517505
640,1.180220360375767
641,1.9577205704210563
642,1.9102068483014494
643,1.902121847566295
644,1.893534354658242
645,2.3515490370909777
646,1.9046686919936986
647,1.522171928429843
648,1.833423282984737
649,2.397068187395085
650,3.2562698191179678
651,2.960621046369702
652,2.0966829068003183
653,1.3152719918157363
654,0.9741120297923892
655,1.625026278124836
656,2.60871402926559
657,2.6430838423686214
658,1.6392436174145713
659,0.9280136868147403
660,0.04440454264159264
661,0.6697802317252749
662,0.6748827829897568
663,1.24039027894778
664,1.8709190978931258
665,1.510760968802355
666,1.7930216789414342
667,1.1921634881297032
668,0.632209397792592
669,0.6374393035258221
670,0.6384247100960859
671,0.19653182178584533
672,0.15531305787824484
673,0.2382402809655711
674,0.12692350720031234
675,0.2545861115015763
676,0.09657477586219534
677,0.07872804924550046
678,0.8226668161105823
679,1.09417053345139
680,1.952827490496927
681,2.242175031879823
682,1.46853782420069
683,1.3261674547728952
684,2.414356783249652
685,2.3474702038683177
686,2.1375903095838753
687,1.9486629822585313
688,2.344812310461327
689,3.1099621203846572
690,2.84478075702015
691,2.1997005745533076
692,2.0143112819571876
693,2.3977238215232055
694,3.1485824379761462
695,2.4941997603976787
696,1.3864724619662692
697,0.31055059584723127
698,0.5684304241699287
699,1.005298347445032
700,1.7247097205216682
701,2.024019289668397
702,2.7635910619140747
703,2.559048021255224
704,2.713646698279664
705,1.9843256283438617
706,1.6064429931317616
707,1.5920621413752027
708,1.329739118686225
709,0.7735784542204658
710,0.22520974679971348
711,0.2546401743415708
712,0.05560172930944094
713,0.06282102170659508
714,0.28278206941549155
715,0.0951267091087614
716,0.12660393453567423
717,0.4318705260211808
718,1.2282791713760641
719,1.604526566193242
720,0.7675674067879027
721,0.43746095742967434
722,1.4399916135449446
723,1.324876576379932
724,1.2539394707708844
725,0.9098953108910199
726,1.5902655579777107
727,2.588984731390149
728,3.653710670020245
729,3.187318322175227
730,3.0622616174462576
731,3.326974074621931
732,3.7997592414003294
733,2.768843528234542
734,1.8351242430683476
735,1.2416641267126538
736,1.4794056009250163
737,1.944806740627023
738,1.779482237795327
739,1.4718784810919832
740,1.9076576710997026
741,2.7400236772278506
742,3.4127955460941006
743,2.939809512154694
744,2.6222071581515642
745,2.4226565726841613
746,1.3262417413203678
747,0.3484706360153021
748,0.8392787286314656
749,0.10210753915517734
750,0.1654003093751869
751,0.211362352314008
752,0.3134765431215769
753,0.05530984838853176
754,0.3071672218396971
755,0.1337921545469569
756,0.19198452001970384
757,0.7219438908270124
758,0.4949115343634683
759,0.22737412385128078
760,0.7158918288097141
761,0.4561683095763349
762,0.39961957473579846
763,0.2670171862576675
764,1.331307075221554
765,2.438507990770329
766,3.54867950867631
767,4.206053590109549
768,4.1120412265247905
769,4.312741737476055
770,4.253724712201892
771,3.364859329948623
772,2.650140549417756
773,2.2797091461807613
774,2.4173880302666424
775,2.1582719656868603
776,1.0886984183354607
777,0.430410214873346
778,1.2876738712940412
779,1.8838664627911346
780,2.772838903742423
781,3.7816901813111587
782,3.6577188865334915
783,2.70997177683245
784,1.848625936688127
785,1.3606267401563144
786,1.5612103954810077
787,0.7792388289072734
788,0.39584102770717794
789,0.16949512043122295
790,0.03437243552167618
791,0.14208169575683355
792,0.44560583760293254
793,0.23813848417763878
794,0.08339173392464555
795,0.46408652384568355
796,0.08703247948439298
797,0.2638922818773979
798,0.866118398226756
799,0.4518532529204332
800,0.46281600719731886
801,1.172626008473967
802,1.7967878908351964
803,2.7207172285434926
804,3.7482022441292693
805,4.81337721358584
806,5.162534302187664
807,5.3237236876976475
808,4.894959880885321
809,4.145887590426311
810,3.5901250268610156
811,3.326029708768539
812,3.2911665182659537
813,2.2104360085735157
814,1.18875564317556
815,0.6380142291773097
816,0.36317456283942645
817,1.341201640320346
818,2.4369263955401745
819,3.5427758911545895
820,3.451019203275176
821,2.347392822212371
822,1.2585050345633142
823,0.3609419927291802
824,1.0721873260091346
825,1.7760368816159178
826,0.7635420848832191
827,0.39027772428002133
828,0.22195485629830086
829,0.09588934910698386
830,0.3608679441578624
831,0.1653795481143534
832,0.4044602650833331
833,0.1571947060403146
834,0.22547663379079821
835,0.4614776720637229
