Grid_Number,n_Connectivity
304,3.8054232035357525
305,3.1179390254840382
306,2.2910155274470037
307,1.4732427733913471
308,1.2509990822726216
309,1.8526779133178002
310,1.7657400507177698
311,1.1309355367278828
312,0.7998234601987663
313,0.8602147422125402
314,0.16416630062146995
315,0.4982030370089325
316,0.27989560973034944
317,0.2429315354583863
318,0.2733857303394896
319,0.18455472711366977
320,0.3818602064903635
321,0.5666919028427785
322,0.7120626485418627
323,0.6652781701469401
324,0.1419752275468288
325,0.8143359882578721
326,0.10110375198064157
327,0.41648614086145525
328,0.4698368712587516
329,0.11684625531787997
330,0.2355348292374643
331,0.40931065178534803
332,0.5641435645033446
333,0.35996249925039947
334,0.7781859669849976
335,0.35255948618463673
336,0.50292922290227
337,0.32409524513482096
338,0.1357045123201864
339,0.692321704315974
340,0.6944300886744915
341,1.7050974354713198
342,4.608491184443497
343,3.8039201852590896
344,2.9863722283697176
345,2.4165867736478335
346,2.2878431809013366
347,2.6648496099893157
348,2.5564594643212186
349,2.166441680419961
350,1.7434422179223545
351,1.6583415888943072
352,1.149007390014217
353,1.1093384437452087
354,0.6461977294122648
355,0.19832994417649036
356,0.2942035173637278
357,0.0325773003850199
358,0.561470653888713
359,0.19785807888682266
360,0.30953408053428255
361,0.677546616903784
362,0.7475702483032095
363,0.41959557848466505
364,0.2595490420372211
365,0.46213250537607237
366,0.45783206835116347
367,0.5895871367543258
368,0.824857086647861
369,0.7007053471080603
370,0.027183031887000296
371,0.14852522590821185
372,0.305977489962908
373,0.015964466237166637
374,0.31247394545078866
375,0.4351146029943063
376,0.4634360067146771
377,0.11152002577641751
378,0.5744464663744109
379,0.9833101248038271
380,5.327026070084913
381,4.51138593869034
382,3.847188784353151
383,3.423738032513678
384,3.334061308119093
385,3.603166609456488
386,3.487395271467143
387,3.166046483706085
388,2.7660114118571304
389,2.5317960725211957
390,2.135443279162008
391,1.8872649650993494
392,1.2343806254993681
393,0.4040305379297797
394,0.23961082198811653
395,0.673573109328077
396,0.7208722050819665
397,0.44155992540102956
398,0.29977445986207363
399,0.595488097177485
400,0.6436819188902846
401,0.18841838222860988
402,0.5272651072690713
403,0.28359732118337905
404,1.0704853517764132
405,0.5350443278033317
406,0.6993160143789098
407,0.46673111508270837
408,0.999671751222816
409,1.1865323519793658
410,0.894726342322959
411,0.9818255174716938
412,0.7708507488145749
413,0.2466307539419729
414,1.087506980855432
415,1.0974873020994993
416,0.4555436219214586
417,0.2145731801462838
418,6.039320571498595
419,5.333695271943442
420,4.7849847958368175
421,4.451596982279086
422,4.3829457950894275
423,4.590922995058618
424,4.472152524782784
425,4.104490619296095
426,3.80439254579597
427,3.2378182955038692
428,2.2896206459517727
429,1.4152590522605215
430,0.35884957455469024
431,0.8529069062120711
432,0.6287579416319172
433,0.7845590924804212
434,0.3094718785485535
435,0.16719884489825923
436,0.7794973704759894
437,0.46656099936857504
438,0.681642031478368
439,0.20542523999421605
440,0.24070161438982735
441,0.7952786380988812
442,0.451056958352846
443,0.912635997816696
444,1.0176648716108898
445,1.4612477925151381
446,1.9848958177818194
447,2.235948778434981
448,1.9269061718011724
449,1.5749447335811635
450,0.7628471696660092
451,0.09562700295089176
452,1.095874079179235
453,1.9244012772120755
454,1.2954103285821224
455,0.7927372996545666
456,6.83978211047992
457,6.225505220323794
458,5.762297538501232
459,5.4885419139015275
460,5.432952558562269
461,5.602027883813299
462,5.481801915783148
463,5.087369061876452
464,4.04091234947768
465,2.9351521116730033
466,1.8368792994576564
467,0.7784571552247251
468,0.5574296941216301
469,1.048713796438071
470,0.10420911378249827
471,0.1956848186009397
472,0.7759089816403953
473,0.15562057040044946
474,0.5136067245701871
475,0.5634972136826503
476,0.8165197433411272
477,0.7560576112212488
478,0.5418432713968364
479,0.44031659096706
480,0.4686308784086374
481,0.9465375274683928
482,1.946519436802907
483,2.499722163035757
484,2.8423887021340835
485,2.6051110332892167
486,1.619794065936213
487,0.6716383384437243
488,0.7493327161385391
489,1.0033275509688517
490,1.581000865100326
491,2.4827691127027007
492,2.2960010581630033
493,1.771539837516325
494,8.118909967091822
495,7.16089610578424
496,6.7620146248705595
497,6.5302459391929215
498,6.483536361892546
499,6.625800855434449
500,6.286317209540735
501,5.182488217809689
502,4.083068273881428
503,2.9929201899306603
504,1.9278377343747084
505,0.9738622744192383
506,0.808158067252358
507,0.9083791207240443
508,0.30077041636531354
509,0.4551184830068293
510,0.48309643715532835
511,0.4443348880553642
512,0.5908585874608638
513,0.24087573470137752
514,0.4683103705390284
515,0.5548967505515808
516,0.3172364838897077
517,0.711197665227398
518,1.4674797861849693
519,1.6821706749444165
520,2.445150657174111
521,2.76123961555118
522,3.0394890184321928
523,2.430122798642373
524,1.320105932378992
525,0.22961896915570124
526,0.7754237349049737
527,1.8222535906124657
528,2.450060089728014
529,3.1092056595131456
530,3.166777433079784
531,2.802122841063471
532,7.068039995160509
533,7.099509583283873
534,7.302173964199469
535,7.574745851151398
536,7.534455823726179
537,7.563340234916347
538,6.486254701094226
539,5.423259800770077
540,4.384615828856628
541,3.3927610212782833
542,2.5039291142471294
543,1.8711913188325282
544,1.790506960333063
545,1.5324216451075108
546,1.270249825988517
547,0.4907003484767174
548,0.11330006705820085
549,0.2253160430724946
550,0.8904048664126089
551,0.12926387203353165
552,0.7532171985952543
553,0.5336474636874594
554,0.20187710910387058
555,0.24689818912821537
556,1.2592549240156918
557,1.8681097088689422
558,1.4860640715283018
559,1.7438019851201625
560,2.0671246303221187
561,2.4911692619693526
562,1.751289845960933
563,1.1734482624054359
564,1.4696284699533222
565,2.290897245807631
566,3.232664717073423
567,3.907504007004032
568,4.1165590334194295
569,3.843052103748188
570,6.0175720287861765
571,6.054571944281432
572,6.291054867414396
573,6.705949811223247
574,7.153172822896616
575,7.676917916167661
576,6.843713683908027
577,5.846056607815906
578,4.897877185104099
579,4.034214441875864
580,3.3216612695769907
581,2.87486403168464
582,2.8229620960322803
583,1.9877453027298824
584,0.8822968744550416
585,0.2804041774025688
586,0.25319467219428937
587,0.13793092231433754
588,1.2124258048582333
589,0.7901646827740907
590,0.8378808436929487
591,0.41950469550768255
592,0.5372124049423517
593,0.49127768935475935
594,0.6071575147131405
595,1.2075328690001144
596,0.43600944282582155
597,0.7981800834789934
598,1.2303303284921592
599,1.441965607224454
600,1.8705104135596697
601,2.193440688753701
602,2.3851844183990414
603,2.4825590787594884
604,2.5234866835705514
605,3.007612462783916
606,3.767803422676592
607,4.468990817025005
608,4.9677610996239565
609,5.0125849364567925
610,5.295868860832432
611,5.767025435144901
612,6.209159601752287
613,6.805997743533758
614,7.335702751826915
615,6.4149884721495205
616,5.5645737819653975
617,4.821799217568211
618,4.243568787779416
619,3.9036990741047237
620,2.9884210521942345
621,2.0196064206448923
622,0.9754820083359494
623,0.46748475523469174
624,0.5239677027663588
625,1.1020574215600274
626,1.6678260550004043
627,1.800913117459876
628,0.9420869377083201
629,0.4908549226873933
630,0.6692480642108425
631,0.3120682667987758
632,0.8174097911987432
633,0.1623422122152273
634,0.543044965580788
635,0.31081344780780024
636,0.31103284834018924
637,0.39803446622293853
638,1.0683399351227099
639,1.1900780575297418
640,1.9200248715266084
641,1.4642999942834964
642,1.53274414119401
643,2.2421634718709815
644,3.1903215778255256
645,3.4193904130225605
646,3.919135245690754
647,3.975869126392684
648,4.32762193119035
649,4.780854328997296
650,5.305871380409669
651,5.993399372776798
652,6.794281634104984
653,7.094987283440826
654,6.336457788689119
655,5.695209558871271
656,4.789579787604802
657,3.6864841224960054
658,2.5909685767304076
659,1.5195175163215344
660,0.6145007207670892
661,0.9587236963019541
662,1.2748877755890489
663,1.9993682552248224
664,2.510420685714254
665,2.4713257359570826
666,1.8113939582603804
667,1.303597757979348
668,0.8964693854639247
669,0.6822887010836282
670,0.637405040273556
671,0.5428821065891973
672,0.16978071342390175
673,0.8335622924191249
674,0.28814933124077985
675,0.1420868648071717
676,0.5174054747015945
677,0.47615840921852115
678,0.9938243778792645
679,0.5744014348532366
680,0.7315583269147038
681,1.7925625520353168
682,2.5967265825117654
683,2.3698645023596177
684,2.8729924024598987
685,2.949987144590155
686,3.409343798904341
687,3.829818915419
688,4.468076309078125
689,5.266190368254856
690,6.162359791326497
691,7.119652906773636
692,7.003640938290442
693,5.895367063477036
694,4.78879750777974
695,3.6854677674178142
696,2.589522368235607
697,1.5170503825766257
698,0.608374857898558
699,0.9548090955446136
700,1.9814295816178882
701,2.749073593326931
702,3.417409033100988
703,3.272535097801745
704,2.761804437976746
705,2.316397201295958
706,1.8088645703596287
707,1.5216038992503664
708,1.1420829217114228
709,0.5238698203638273
710,0.26687823028366
711,0.7796015739161662
712,0.1205134878308404
713,0.03830120524151819
714,0.7869707757383949
715,0.3759497093572075
716,0.1662045026383404
717,0.3297407976112134
718,0.9620831554941839
719,1.6250202129367755
720,1.6130370320920673
721,1.3205907130490462
722,1.8335875156100283
723,1.9520948483798959
724,2.422339468959017
725,2.94812089733252
726,3.740049114808833
727,4.664480696772191
728,5.656823772525909
729,6.68691202647059
730,7.159195082750315
731,6.0793345261136755
732,5.013522177067916
733,3.973079819428928
734,2.984658133721625
735,2.122231700562244
736,1.603874340025678
737,1.7646021359943138
738,2.475498089306401
739,2.402808319002154
740,2.383779965102838
741,2.8397514430796984
742,3.594277650266478
743,3.3525997646362424
744,2.819208951669532
745,2.5243594181496136
746,1.8684492257243375
747,1.2438979719632304
748,0.8066985045331059
749,0.08624777670211506
750,0.3891671797197579
751,0.39675365302988463
752,0.7607810471269388
753,0.3635630930109029
754,0.401011957444228
755,0.44625346918320086
756,0.12119124928747603
757,1.1207126659486473
758,0.7598234885467086
759,0.27447590982003184
760,0.8267373150300991
761,1.0640891679289408
762,1.450643451635873
763,2.2199729357312905
764,3.1976640781819134
765,4.242015274409517
766,5.313868076049385
767,6.399418456462078
768,7.461081944230109
769,6.432084625496041
770,5.435857216944064
771,4.49424486859723
772,3.649766074320333
773,2.986002353993044
774,2.6428185562552327
775,2.7432885351280856
776,2.1329590121833584
777,1.4091839722904071
778,1.3765707744500528
779,2.068080519608678
780,3.0218916729924925
781,4.057038801912744
782,3.851168859138896
783,3.374619679407765
784,2.772166791141138
785,2.078363379975352
786,1.6069410341481247
787,0.8670429449903516
788,0.8116914680662766
789,0.154935389436975
790,0.6672991990476311
791,0.5023234187745094
792,0.7497849347507957
793,0.541408046256366
794,0.1310328713228871
795,0.2723811323537593
796,0.7137251307936777
797,0.7179808481824679
798,0.4673752080833554
799,0.4505019866356601
800,0.74437613670099
801,1.8379613617296642
802,2.945330277392755
803,4.055206685242903
804,5.165974682336268
805,6.277160975985978
806,7.388576842649658
807,6.927883215407055
808,6.01431614944034
809,5.178927853571136
810,4.465809080954435
811,3.941886585195867
812,3.688678763667076
813,2.829693167070357
814,1.7235665399301836
815,0.6380142291773097
816,0.562410025659306
817,1.6426838583720877
818,2.7483409216128174
819,3.857616845350821
820,4.968088160541776
821,4.213973966074898
822,3.110309484833662
823,2.0157717962326873
824,0.9620338434133168
825,0.4260372975781023
826,1.1862944960716522
827,0.7762740011280205
828,0.23415795409829573
829,0.30277788734083255
830,0.10606873952365935
831,0.3378819143314766
832,0.3766428000413022
833,0.8135655473686626
834,0.7773865960854298
835,1.7313572994504571
