Grid_Number,n_Health
286,0.04686202664467897
287,0.14619082017045598
288,0.23140407185268028
289,0.21038605728792337
290,0.11855440608417911
291,0.11848061995756999
292,0.07567495285681292
293,0.08729481992179686
294,0.0259595370358955
295,0.15199194623352
296,0.15708430806599763
297,0.06082823400235031
298,0.12722471395989757
299,0.137649574536406
300,0.06292707966329213
301,0.21628935826519677
302,0.20127002926029006
303,0.9010640278705618
304,3.4988462264392006
305,2.8575060689732816
306,2.2811813427575114
307,1.9317866228829048
308,1.5534995405384426
309,1.7591315720453031
310,1.4165579681446763
311,1.0293376102883076
312,0.36744445044425655
313,0.3041688121582775
314,0.46415901902667256
315,0.12922758418938243
316,0.07396109354913843
317,0.07978297338159371
318,0.26574228357957036
319,0.32207085862257945
320,0.3375404866717843
321,0.03426393946931014
322,0.3426307230579837
323,0.1672097890092268
324,0.16076511945574773
325,0.19497444839306216
326,0.2176485193562463
327,0.1075037425864024
328,0.04787852691560171
329,0.07946311551268498
330,0.2813043811990143
331,0.1364908571924235
332,0.263936283720905
333,0.1173302765405622
334,0.1613877062916972
335,0.20308473119334416
336,0.17734149982003952
337,0.10623971821538752
338,0.04678986608374981
339,0.09655158120866515
340,0.04124663537702171
341,0.5613257482114782
342,4.384068549799845
343,3.7128568815483733
344,3.2898962796876092
345,2.9078799268872473
346,2.5996659295355844
347,2.6789749410997494
348,2.3344370498495763
349,1.8930798697252558
350,1.2894239820468345
351,1.1437880424382638
352,1.1760815457501315
353,0.49599528003294685
354,0.0909513076931281
355,0.0998808888645602
356,0.35937976735637045
357,0.0601802070171057
358,0.36220887658479006
359,0.32651831440177964
360,0.1845791478595404
361,0.32587213009630933
362,0.5342266328794002
363,0.12034860784631732
364,0.2477558723392421
365,0.09492126735599363
366,0.007966579550193137
367,0.5355463771474698
368,0.30034967693721265
369,0.30122514807264955
370,0.19702110926166394
371,0.24732597268626358
372,0.0695827522722843
373,0.0664110375709859
374,0.15830091997321033
375,0.15063368268574942
376,0.14183786758656355
377,0.2167173163243836
378,0.021536709343334702
379,0.2676387407396291
380,3.8929879584476907
381,3.855041477790949
382,4.127977275918767
383,3.874727414920078
384,3.649057035419542
385,3.670334705987721
386,3.3059982437673234
387,2.7060956988634453
388,2.3033763276362134
389,2.176044564718615
390,1.7604980494164004
391,0.6814350158784379
392,0.326765718993804
393,0.23134240863913869
394,0.3148540187384888
395,0.035588468171722315
396,0.22250522967636066
397,0.11676684363436435
398,0.18536351667765402
399,0.5418062268562233
400,0.777026501332016
401,0.2807250050242177
402,0.11926911021867484
403,0.22035287107230958
404,0.37302320019569757
405,0.2816955363045582
406,0.26156610577009226
407,0.47820797114914915
408,0.2247322614817464
409,0.47793056635831227
410,0.05064275920446859
411,0.13867599865499902
412,0.025018231628672904
413,0.7322451532406817
414,0.41935872689387904
415,0.022885711612393073
416,0.11733897861039666
417,0.0838765698024661
418,2.863563677657004
419,2.8118325176063124
420,3.175794304347526
421,3.838984111111927
422,4.699513135325498
423,4.688058683972272
424,4.203361660951021
425,3.6433046197831027
426,3.308169625154996
427,3.1407738901677185
428,2.180939938919714
429,1.1954514418736142
430,0.3367421829613219
431,0.174693504532958
432,0.7093472398880367
433,0.7908397338040946
434,0.09424827179574305
435,0.06564396077650284
436,0.16202490295792973
437,0.16523638152136866
438,0.15814014155222264
439,0.12576816462476573
440,0.0960829201918033
441,0.33241745371427506
442,0.6602565691200188
443,0.49210150374620615
444,0.06421158842699277
445,0.24416280677681432
446,0.5189629446662275
447,1.1305664950549026
448,0.83484563954299
449,0.6828670989469203
450,1.0350151937328205
451,1.5424673595495855
452,1.436984054038923
453,1.042360587844962
454,1.071971005456304
455,0.5242851270425684
456,1.8595947163252693
457,1.778983146191852
458,2.311781097241882
459,3.161762946581388
460,4.137876303233954
461,5.067968124592234
462,5.082417289898525
463,4.629891493042919
464,4.335175796506173
465,3.4240123262999016
466,2.343838789297005
467,1.314949821274658
468,0.6460937103208143
469,0.5449212737370994
470,0.12454865417617833
471,0.0690896575707098
472,0.21211772258055622
473,0.3033511592122014
474,0.520870800691359
475,0.46429613498585665
476,0.024677886914763372
477,0.06706149883441329
478,0.07613643100915121
479,0.08544998269016953
480,0.21438557363394833
481,0.6042324455329817
482,0.44440667454408506
483,0.5566690220007381
484,1.0445133430669231
485,0.4046452754862562
486,0.6770964615351216
487,0.5805594153765872
488,0.9163390204326581
489,0.559094022716192
490,1.502783214612666
491,2.0251513086180566
492,0.9261104542703823
493,0.294933324059371
494,0.9641794328403811
495,0.7977979648528216
496,1.6781488431483258
497,2.7329009897583547
498,3.540325149485024
499,4.458031787710459
500,5.448582835667349
501,5.64000301060434
502,4.857768011317127
503,3.7539133071818775
504,2.656818119634814
505,1.5806208466083767
506,0.6410182037748327
507,0.18836526171825574
508,0.06782598553961174
509,0.059793309178285646
510,0.4348365990895887
511,0.5015650433618243
512,0.04860023893670283
513,0.07380112813095799
514,0.1179799612674073
515,0.29770281627628786
516,0.16986596856996722
517,0.4815214707108621
518,0.40568776861644185
519,0.3877675263672804
520,0.8616265624628754
521,0.6967947161874797
522,1.1814239060328187
523,0.6844513266046586
524,0.6620365894386029
525,0.4839283113814953
526,0.39300737201102337
527,0.6713782812683082
528,1.5480670690518654
529,2.18338895967496
530,1.2343376778399164
531,0.8676715879512386
532,0.7839932099659204
533,0.567013042205693
534,1.2938200300191574
535,2.0170786458454737
536,2.9893317933584638
537,4.0344101417500005
538,5.107806586660483
539,5.22050824356824
540,4.860227281075388
541,3.7570950020265195
542,2.661311485195244
543,1.588161554961203
544,0.6593919657691172
545,0.9056493476106043
546,0.720884153204887
547,0.2054071210736262
548,0.2396699885611089
549,0.14328893700270068
550,0.16482846221517156
551,0.07271091279418543
552,0.07886134739692076
553,0.11580417364485658
554,0.21378102951401706
555,0.07214549895712313
556,0.37365443771695583
557,0.6929188818894324
558,0.5700777547607868
559,0.4413068780555614
560,1.3436520573237734
561,1.091198526260101
562,0.4061087994446608
563,1.1374166961731644
564,0.7008369386228159
565,0.984173517972378
566,1.9796173739147864
567,2.3067883404107934
568,2.0775137766847043
569,1.9032647644882628
570,0.9922348975399466
571,0.5738963779554951
572,0.5374110929424789
573,1.6381482002624217
574,2.7479284399652126
575,3.8589576621492316
576,4.324227261282776
577,4.168951949640863
578,4.305141263533766
579,4.043558706199862
580,3.0523841011901975
581,2.180961412539675
582,1.6337071205831188
583,1.1046378906993086
584,0.008070435812665777
585,0.21904594918892206
586,0.19832697610775402
587,0.07588577834936219
588,0.4395750690448042
589,0.28697669809461757
590,0.23903692820570802
591,0.2787768862098772
592,0.1987451568287131
593,0.12274284385862397
594,0.4413447686272645
595,0.0590151128055921
596,0.4084217243275225
597,0.4431545557841815
598,0.3165765320002326
599,1.0187860973822798
600,0.9832806439792012
601,1.3635484107243974
602,1.6967945209847592
603,1.8320457022877792
604,1.976664038038088
605,1.4376323835061569
606,1.0304252918239871
607,1.5904804352492485
608,0.552468556846293
609,0.47822330312871875
610,1.056749552457138
611,1.8738700436743605
612,2.894636521166291
613,3.816539436485093
614,3.3221398338549695
615,3.1174174391109704
616,3.2973977692461736
617,3.807917377327423
618,3.709729390873789
619,3.0333758304097067
620,2.2974987020239124
621,1.3055216613071066
622,0.4752406418224454
623,0.5554288551213344
624,0.12650979553211272
625,0.528489876399362
626,1.207906902778926
627,1.3220150370722026
628,1.1855133760254353
629,0.5324703858547379
630,0.09605822195534677
631,0.03021907011084854
632,0.0060287248017039385
633,0.03864750302313122
634,0.226193400164039
635,0.11365964656955811
636,0.17977119965546004
637,0.7272321652343051
638,0.17370799825229957
639,0.9108742794148942
640,1.427471608867143
641,1.4794881912439088
642,1.0808063726912087
643,0.8600620460990045
644,0.10695599325673955
645,1.2162875328714147
646,1.3562852646510184
647,1.5294259241698118
648,1.8580196898021692
649,2.559723521113619
650,3.3792801309787475
651,2.9544005107047933
652,2.363492012153053
653,2.065937980586712
654,2.328726528255438
655,3.008437634855999
656,3.8924656733087977
657,3.187441200355606
658,2.0868520520891387
659,1.0114266698328631
660,0.16959390090856877
661,0.485117968437394
662,0.4967159595730202
663,1.129012312081756
664,1.9362791140092737
665,2.370984735618239
666,2.0370009659502806
667,1.2085251572947782
668,0.5152477183433665
669,0.5882272617016125
670,0.52308780692383
671,0.22612807753127614
672,0.17784063177204376
673,0.152615005887147
674,0.12067026704767685
675,0.15654066479830933
676,0.06723182248583015
677,0.10071635027002662
678,0.46032033755070095
679,0.5475729520670531
680,0.7959075871456849
681,0.4528418763698129
682,1.079376395511946
683,1.0887502352320373
684,2.254954144073565
685,2.1864478151713547
686,2.6361244571992195
687,3.370460613436856
688,3.2555721846690204
689,2.2589765394453276
690,1.4422420306944268
691,1.0146847420723828
692,1.4780551075009178
693,2.410927414344753
694,3.4515731797381473
695,3.239146339037673
696,2.164998637255897
697,1.164144117258692
698,0.45714865298805035
699,0.8644545089771731
700,1.545493671878478
701,1.9370124816551235
702,2.6582445133326646
703,3.42109488139713
704,2.7275781791829434
705,1.9407386713727839
706,1.5341115281679705
707,1.5654458226799086
708,1.1441801880006168
709,0.2963043634038341
710,0.1666293529766956
711,0.06189111807982772
712,0.10362890341186118
713,0.2503391769092072
714,0.3456625490719659
715,0.16515979561477934
716,0.20419543305838267
717,0.7766274969761281
718,0.7115658049267995
719,0.872048007871334
720,0.48425875222435383
721,0.38861136385946865
722,1.294779605472185
723,1.17149210480863
724,1.881806471056026
725,2.8605698305380276
726,3.030699872417966
727,1.920794410198531
728,0.8164698143174872
729,0.0524181132884748
730,1.076044158618606
731,2.1876601075717863
732,3.299500690028216
733,3.610345882500394
734,2.681690714250529
735,1.9084890804105017
736,1.4967207848987856
737,1.731229251455438
738,2.3849498178501265
739,2.268431561681179
740,2.207255838975765
741,2.4976266207729245
742,3.174454500905652
743,2.856266403674457
744,2.57186434520533
745,2.3419057339454765
746,1.3380130655533051
747,0.7542531347252537
748,0.9118464925094114
749,0.06035886110882146
750,0.17182977616917694
751,0.10538713095549353
752,0.06813995577091762
753,0.21304761848970497
754,0.153417455513006
755,0.11751769366489712
756,0.25987721608725795
757,0.5932429259407749
758,0.591252338978864
759,0.06163046426841777
760,0.6939334142776223
761,0.4213721760440472
762,1.531805398965372
763,2.6435134560120193
764,3.159691322736859
765,2.118468990484266
766,1.2103862185108547
767,0.9565673305771509
768,1.5305684036201783
769,2.443471762305015
770,3.4743821301655844
771,4.206656089937498
772,3.4239071400992214
773,2.8202305790709175
774,2.5458138635749856
775,2.7000827658632125
776,1.863375956500498
777,1.298792880828148
778,1.1570638848804822
779,1.6447402533415316
780,2.5582037611195654
781,3.585596851436671
782,3.61701129801222
783,2.7289252063404175
784,1.843194121970369
785,1.2845070840929316
786,1.0322125714838464
787,0.8379157019339674
788,0.25537720448208073
789,0.05025516082023444
790,0.16198668935539806
791,0.13334572194311975
792,0.25714594634314153
793,0.331061506370583
794,0.058432284001224744
795,0.21691605344866088
796,0.12081498903367484
797,0.28459729710029574
798,0.3404002372067362
799,1.0936344588722247
800,1.8343523966344937
801,2.8295800787436356
802,3.604756976821886
803,2.7383122713427372
804,2.115489918044963
805,1.9811873601033299
806,2.3956111365566177
807,3.0605005332780513
808,3.9328407748129157
809,4.9031287822260765
810,4.273604304840684
811,3.8000236960243887
812,3.4091297198157604
813,2.308927073046241
814,1.230034694512231
815,0.4094982413911369
816,0.11990975337412754
817,1.1750880649949123
818,2.284764301652569
819,3.3890811168207486
820,3.500897137827399
821,2.394546712717134
822,1.2978017913804785
823,0.32800512286567607
824,0.2105524857917864
825,1.3008164965155606
826,0.7569429777917922
827,0.3751584757443617
828,0.34937127875284524
829,0.2318263720382606
830,0.35086726025700266
831,0.3337561291129458
832,0.34184830289943097
833,0.1571947060403146
834,0.2851246878041437
835,0.6545575646448734
