Grid_Number,n_Health
206,0.17500275015964714
207,0.08309729149634967
208,0.09167733440628155
209,0.5601832997775966
210,0.8061848340104834
211,0.10725208701028796
212,0.14465649847543793
213,0.13292393037121905
214,0.07900774103772476
215,0.10045247594432262
216,0.12197695015016831
217,0.1569881582321705
218,0.14786747906361578
219,0.030245750602616573
220,0.13330750580357964
221,0.1563372363171502
222,0.08353473621637
223,0.24209336942155868
224,0.16515444565896914
225,0.154198408718429
226,0.12736025664400238
227,0.28949269644368675
228,0.6245955112764827
229,0.3872524021840824
230,0.41981440854974644
231,0.941586129572329
232,0.3106128388685623
233,0.2145040524646436
234,0.08507215520954563
235,0.12561306563439437
236,0.11940371653501416
237,0.13758777982026874
238,0.16230775754637158
239,0.32783195093676826
240,0.12479878307328021
241,0.09285066141361008
242,0.06497870475683289
243,0.06090793325197696
244,0.04683487992625799
245,0.07715239609156982
246,0.12838680843173153
247,0.8890611495573266
248,0.22956605550423878
249,0.32072602940338035
250,0.32630822848687513
251,0.5879981762668461
252,0.05221061100124386
253,0.23451075532281151
254,0.08058115456785407
255,0.04396458242287795
256,0.20126263697976637
257,0.36066840809304396
258,0.3025459394526948
259,0.07139106369073611
260,0.010245367236500913
261,0.4447275811907723
262,0.2994629408408837
263,0.33985441190409843
264,0.267831912675216
265,0.11819718429427353
266,0.32182198736067597
267,0.05724810474840724
268,0.09282403584340963
269,0.23885198233974547
270,0.25239394494249245
271,0.1695054074932672
272,0.33119954252066747
273,0.15682496231250834
274,0.1604068244169391
275,0.06722036450086091
276,0.05897710886565006
277,0.6586248700667325
278,0.16575619887474843
279,0.09074864680254184
280,0.35846890853265834
281,0.12740018805713377
282,0.25075241700089373
283,0.7839577673448203
284,0.22474823745027836
285,0.21563503538518722
286,0.41023319314730283
287,0.21511502218406428
288,0.09986900826731214
289,0.1735950207851466
290,0.17388234150879278
291,0.1719584266042086
292,0.12897347334020073
293,0.12233385990092298
294,0.2386529454015298
295,0.13910588951387945
296,0.293090314135346
297,0.32537198404142675
298,0.07809600108001069
299,0.19612821225521676
300,0.11090466047087415
301,0.05807686029217567
302,0.1944873436163826
303,0.3226540195903213
