Grid_Number,n_Government_Facilities
96,0.4063196925978072
97,0.445221640354291
98,0.2094658216025815
99,0.17608606277419797
100,0.4449032552784789
101,0.12202287229854283
102,0.17988646309748021
103,0.19273454399560777
104,0.2397160562590591
105,0.04205419104796997
106,0.10144124030915136
107,0.294567662457519
108,0.09145286569378099
109,0.022611196298628206
110,0.1645169404996042
111,0.20851350318553358
112,0.36618766173869005
113,0.5168833900444164
114,0.2520912997735828
115,0.4543053191645553
116,0.1827880386321386
117,0.5407468309093472
118,0.7098647168418655
119,0.2773596475049224
120,0.4555552471258334
121,0.5316932665034608
122,0.24808384594429614
123,0.099669994751723
124,0.16600519122452495
125,0.04435706785564003
126,0.15204381534398617
127,0.23030965621783683
128,0.10830342080664282
129,0.24437198053395623
130,0.10919916516067638
131,0.1156420178533976
132,0.814838140056874
133,0.9543363758267652
134,0.9228623425586256
135,0.4840081618495801
136,0.381050496171593
137,0.45706249926062603
138,0.10013656923170464
139,0.09739930199341133
140,0.3125552943344519
141,0.17702614460571217
142,0.22972499336171073
143,0.022187982604350932
144,0.05035848340610684
145,0.29863599654907536
146,0.09539976722093862
147,0.05396661697174081
148,0.46578182065483403
149,0.5622432190924945
150,0.14492413296025683
151,0.7615832399478267
152,0.6578858161832684
153,0.1934719445917021
154,0.5678335688010187
155,0.20219892683295532
156,0.16887934439613125
157,0.08914699312577497
158,0.25195369062624534
159,0.282184876453191
160,0.37204246421496906
161,0.1610804241663423
162,0.11559618283347084
163,0.1420980215342727
164,0.13438027244800002
165,0.19992791337842655
166,0.49480816679764217
167,0.04783296795373861
168,0.6998184590758961
169,0.44198499977793293
170,1.0669700711407215
171,1.1572234816770086
172,0.09362620827629972
173,0.7535825874966189
174,0.4965403116229042
175,0.19759937235339217
176,0.35293398433050727
177,0.1645489011792346
178,0.21693202725511537
179,0.046068387329235294
180,0.14307802626280233
181,0.06747795270942518
182,0.23849136653386963
183,0.3853915075310301
184,0.5029612047710426
185,0.2341547808007278
186,0.05634028130140041
187,0.8615648258185366
188,0.1663711666277382
189,0.4958130416613923
190,1.1636398011143148
191,0.9062961452558389
192,0.4587966566490542
193,0.5649644524464652
194,0.1536356196892534
195,0.2924880926927927
196,0.24759176433721816
197,0.4879174020213042
198,0.17188213258667157
199,0.11866008510672799
200,0.04241987307998103
201,0.053493065274654236
202,0.1038855775739631
203,0.3866754217755666
204,0.0798593921563425
205,0.22914054487977964
206,0.21077333853625801
207,0.21242715681622107
208,0.15993441293833857
209,0.16880314876731048
210,1.2560132107497421
211,0.5263896709717953
212,0.27210493379449174
213,0.5021451860659351
214,0.16724283812601545
215,0.21857764773526075
216,0.06745777464952546
217,0.1569881582321705
218,0.13843246003256512
219,0.13067359843720608
220,0.10404708826502428
221,0.1887560227380193
222,0.08340855352277188
223,0.05331188770927516
224,0.24467682891986406
225,0.4918862177318152
226,0.24531355082898257
227,0.4403815866193211
228,0.9783925932419537
229,1.2239836405320446
230,0.13297525426352322
231,0.9888153902465248
232,0.38333800840517573
233,0.2134758400530534
234,0.05618215187574186
235,0.29096462580952176
236,0.11335617189788735
237,0.2804795429066719
238,0.2070742916966168
239,0.14657050146636968
240,0.07040260364393265
241,0.24870232954133664
242,0.038240998899043754
243,0.25935471066003546
244,0.10289540471675619
245,0.30176660449265263
246,0.4449904413669007
247,1.273361227097295
248,0.696166471615454
249,0.42074837740167237
250,0.2687704303026305
251,0.4003710021559187
252,0.35055227853679577
253,0.3765567846181777
254,0.353000472301948
255,0.11225123043340386
256,0.1625165178830997
257,0.15343313758643648
258,0.35338467902747606
259,0.14273947218788494
260,0.14269597322898284
261,0.30453812879254455
262,0.321143136137266
263,0.4954203404482936
264,0.42904063872798903
265,0.45309532800167523
266,0.6921709023950411
267,0.2539565630294503
268,0.11892941817581479
269,0.20638424359625474
270,0.49462625491361467
271,0.05055789219561955
272,0.42617417475532204
273,0.11739330304984724
274,0.41083645423581505
275,0.1312327656167506
276,0.162286783051972
277,0.5697054927162434
278,0.2463557309826901
279,0.40911836710021304
280,0.31675926331549986
281,0.16215962300630982
282,0.327715847847331
283,0.9585254496989098
284,0.9840172794866482
285,0.9542181165127244
286,0.4069364014155441
287,0.20315674990271465
288,0.7456347741369447
289,0.2879152624134157
290,0.23670220051773902
291,0.13541077170461616
292,0.13294367218745312
293,0.14810320232257246
294,0.4103885631222771
295,0.20874473424389836
296,0.48849138811690823
297,0.6208071609253558
298,0.04687850775133166
299,0.1408323041653076
300,0.2080809212587317
301,0.057129586063252254
302,0.2849536976102697
303,0.1875530093894308
